Description,Severity,Status,First Seen,Issue age,Unit,File,Technology,Lines of code,McCabe complexity,Number of parameters
McCabe complexity of 13 for unit EditPointCoordinateValues.useEditPointCoordinateInputs(FinishedPointType|null),MEDIUM,RAW,2026-07-04,13,EditPointCoordinateValues.useEditPointCoordinateInputs(FinishedPointType|null),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/useEditPointCoordinateInputs.ts#L15:87,TypeScript,60,13,1
McCabe complexity of 12 for unit arcgisTokenConfig.ts.resolveArcgisTokenConfig(ArcgisTokenConfig),MEDIUM,RAW,2026-06-30,17,arcgisTokenConfig.ts.resolveArcgisTokenConfig(ArcgisTokenConfig),backend/src/services/arcgisTokenConfig.ts#L7:71,TypeScript,58,12,1
"McCabe complexity of 11 for unit attachments.ts.safeFetchPointAttachments(string,FinishedPointType)",MEDIUM,RAW,2026-06-04,43,"attachments.ts.safeFetchPointAttachments(string,FinishedPointType)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/attachments.ts#L51:121,TypeScript,57,11,2
McCabe complexity of 11 for unit setupClickListener.ts.setupClickListener(SetupClickListenerInput),MEDIUM,RAW,2026-07-04,13,setupClickListener.ts.setupClickListener(SetupClickListenerInput),src/hooks/popUpModal/setupClickListener.ts#L15:81,TypeScript,56,11,1
McCabe complexity of 16 for unit index.tsx.TimesliderItemDetailPage(),MEDIUM,RAW,2026-06-04,43,index.tsx.TimesliderItemDetailPage(),src/Components/TimesliderItemDetailPage/index.tsx#L12:108,TypeScript,52,16,0
McCabe complexity of 15 for unit useRenderPlanGeometries.ts.useRenderPlanGeometries(),MEDIUM,RAW,2026-06-04,43,useRenderPlanGeometries.ts.useRenderPlanGeometries(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/hooks/useRenderPlanGeometries.ts#L15:62,TypeScript,40,15,0
McCabe complexity of 13 for unit buildTimesliderPageView.ts.buildTimesliderPageView(BuildTimesliderPageViewInput),MEDIUM,RAW,2026-07-04,13,buildTimesliderPageView.ts.buildTimesliderPageView(BuildTimesliderPageViewInput),src/Components/TimesliderItemDetailPage/buildTimesliderPageView.ts#L31:71,TypeScript,38,13,1
McCabe complexity of 11 for unit useDeletePointMapClick.ts.useDeletePointMapClick(any),MEDIUM,RAW,2026-07-04,13,useDeletePointMapClick.ts.useDeletePointMapClick(any),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/Steps/Step2/useDeletePointMapClick.ts#L18:67,TypeScript,37,11,1
"McCabe complexity of 13 for unit filterGeometries(boolean,void)",MEDIUM,RAW,2026-06-04,43,"filterGeometries(boolean,void)",src/hooks/filters/useFilterGeometries.ts#L10:58,TypeScript,34,13,2
McCabe complexity of 11 for unit uploadZip(),MEDIUM,RAW,2026-06-04,43,uploadZip(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/useUploadZip.ts#L21:61,TypeScript,34,11,0
"McCabe complexity of 11 for unit grantHelpers.ts.classifyStep2OtpLoginFailure(unknown,ClassifyStep2DebugContext)",MEDIUM,RAW,2026-07-13,4,"grantHelpers.ts.classifyStep2OtpLoginFailure(unknown,ClassifyStep2DebugContext)",backend/src/routes/auth2/grantHelpers.ts#L145:185,TypeScript,33,11,2
McCabe complexity of 11 for unit patchCoords(any),MEDIUM,RAW,2026-06-10,37,patchCoords(any),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step2/Step2Sub2.tsx#L42:76,TypeScript,33,11,1
McCabe complexity of 13 for unit validateSpoedReportRequest.ts.validateSpoedReportRequest(any),MEDIUM,RAW,2026-07-13,4,validateSpoedReportRequest.ts.validateSpoedReportRequest(any),backend/src/routes/emails/validateSpoedReportRequest.ts#L13:49,TypeScript,29,13,1
McCabe complexity of 13 for unit LegendSection.tsx.LegendSection(LegendSectionProps),MEDIUM,RAW,2026-06-10,37,LegendSection.tsx.LegendSection(LegendSectionProps),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Common/LegendSection.tsx#L24:79,TypeScript,28,13,1
"McCabe complexity of 13 for unit isPointInPolygon(__esri.Point,number[])",MEDIUM,RAW,2026-06-04,43,"isPointInPolygon(__esri.Point,number[])",src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/index.tsx#L77:113,TypeScript,25,13,2
McCabe complexity of 12 for unit buildTemplateGeometryGroup.ts.buildTemplateGeometryGroup(any),MEDIUM,RAW,2026-07-04,13,buildTemplateGeometryGroup.ts.buildTemplateGeometryGroup(any),backend/src/helpers/queries/geometries/buildTemplateGeometryGroup.ts#L7:35,TypeScript,23,12,1
McCabe complexity of 11 for unit hoverMapGraphic.ts.findHoveredMapGraphic(any),MEDIUM,RAW,2026-07-04,13,hoverMapGraphic.ts.findHoveredMapGraphic(any),src/hooks/features/hoverMapGraphic.ts#L6:37,TypeScript,21,11,1
"McCabe complexity of 12 for unit sortPointsWithSelectionOrder.ts.sortPointsWithSelectionOrder(T[],number[])",MEDIUM,RAW,2026-06-29,18,"sortPointsWithSelectionOrder.ts.sortPointsWithSelectionOrder(T[],number[])",src/hooks/points/sortPointsWithSelectionOrder.ts#L4:15,TypeScript,21,12,2
McCabe complexity of 11 for unit safeServerRedirect.ts.isSafeServerRedirectTarget(string),MEDIUM,RAW,2026-07-13,4,safeServerRedirect.ts.isSafeServerRedirectTarget(string),backend/src/routes/auth/authKeycloak/safeServerRedirect.ts#L20:43,TypeScript,20,11,1
McCabe complexity of 17 for unit flightPlanPointExcel.ts.buildFlightPlanPointExportRows(FlightPlanType),MEDIUM,RAW,2026-07-17,0,flightPlanPointExcel.ts.buildFlightPlanPointExportRows(FlightPlanType),src/helpers/points/flightPlanPointExcel.ts#L23:43,TypeScript,19,17,1
McCabe complexity of 11 for unit LegendSectionLayout.tsx.LegendSectionLayout(LegendSectionLayoutProps),MEDIUM,RAW,2026-07-15,2,LegendSectionLayout.tsx.LegendSectionLayout(LegendSectionLayoutProps),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Common/LegendSectionLayout.tsx#L19:74,TypeScript,19,11,1
McCabe complexity of 11 for unit EditPointTabs.tsx.EditPointTabs(),MEDIUM,RAW,2026-06-04,43,EditPointTabs.tsx.EditPointTabs(),src/Components/HomePage/Body/Left/Common/BottomTabs/EditPointTabs.tsx#L10:96,TypeScript,17,11,0
McCabe complexity of 11 for unit types.ts.geometryToDraft(Geometry),MEDIUM,RAW,2026-06-04,43,types.ts.geometryToDraft(Geometry),src/Components/HomePage/Body/Left/Tools/EditGeometry/EditForm/helpers/types.ts#L12:28,TypeScript,16,11,1
McCabe complexity of 12 for unit ParsedLoginInput.parseLoginInput(unknown),MEDIUM,RAW,2026-07-13,4,ParsedLoginInput.parseLoginInput(unknown),backend/src/routes/auth2/validateLoginInput.ts#L23:39,TypeScript,15,12,1
McCabe complexity of 12 for unit resolveSelectedPathPoint.ts.resolveSelectedPathPoint(any),MEDIUM,RAW,2026-07-15,2,resolveSelectedPathPoint.ts.resolveSelectedPathPoint(any),src/hooks/hover-click-handlers/resolveSelectedPathPoint.ts#L4:23,TypeScript,14,12,1
"McCabe complexity of 14 for unit logEntry.ts.buildLogEntry(LogActionInput,LogContext)",MEDIUM,RAW,2026-07-14,3,"logEntry.ts.buildLogEntry(LogActionInput,LogContext)",src/hooks/logging/logEntry.ts#L16:29,TypeScript,14,14,2
McCabe complexity of 11 for unit mapLoginErrorDebug.ts.logMapLoginErrorClassifierDebug(any),MEDIUM,RAW,2026-07-17,0,mapLoginErrorDebug.ts.logMapLoginErrorClassifierDebug(any),backend/src/routes/auth2/mapLoginErrorDebug.ts#L11:30,TypeScript,14,11,1
"McCabe complexity of 19 for unit populateFormFromPlan.ts.populateFormFromPlan(FlightPlanFormSource,FlightPlanFormFieldSetters)",MEDIUM,RAW,2026-06-29,18,"populateFormFromPlan.ts.populateFormFromPlan(FlightPlanFormSource,FlightPlanFormFieldSetters)",src/hooks/flightPlan/populateFormFromPlan.ts#L18:33,TypeScript,13,19,2
McCabe complexity of 11 for unit pointMarkerSymbol.ts.mergePointSymbolOptions(PointSymbolOptions),MEDIUM,RAW,2026-07-04,13,pointMarkerSymbol.ts.mergePointSymbolOptions(PointSymbolOptions),src/helpers/ArcGISHelpers/pointMarkerSymbol.ts#L12:24,TypeScript,11,11,1
"McCabe complexity of 11 for unit mapHoverHighlight.ts.resolveMapHoverId(Record<string, unknown>)",MEDIUM,RAW,2026-07-04,13,"mapHoverHighlight.ts.resolveMapHoverId(Record<string, unknown>)",src/Components/HomePage/Body/MapViewComp/mapHoverHighlight.ts#L51:60,TypeScript,10,11,1
McCabe complexity of 11 for unit geometryGraphicSymbols.ts.resolveGeometrySymbolOptions(GeometrySymbolOptions),MEDIUM,RAW,2026-07-17,0,geometryGraphicSymbols.ts.resolveGeometrySymbolOptions(GeometrySymbolOptions),src/helpers/ArcGISHelpers/geometryGraphicSymbols.ts#L51:61,TypeScript,9,11,1
McCabe complexity of 11 for unit AandachtspuntDetailsFields.tsx.AandachtspuntDetailsFields(AandachtspuntDetailsFieldsProps),MEDIUM,RAW,2026-06-10,37,AandachtspuntDetailsFields.tsx.AandachtspuntDetailsFields(AandachtspuntDetailsFieldsProps),src/Components/HomePage/Body/Left/Common/AandachtspuntDetailsFields.tsx#L38:110,TypeScript,8,11,1
McCabe complexity of 9 for unit buildFlightPlanQuery.ts.buildFlightPlanQuery(BuildFlightPlanQueryOptions),LOW,RAW,2026-06-30,17,buildFlightPlanQuery.ts.buildFlightPlanQuery(BuildFlightPlanQueryOptions),backend/src/helpers/queries/flight-plans/buildFlightPlanQuery.ts#L26:89,TypeScript,57,9,1
McCabe complexity of 8 for unit index.tsx.Main(),LOW,RAW,2026-06-04,43,index.tsx.Main(),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/Main/index.tsx#L13:98,TypeScript,55,8,0
McCabe complexity of 6 for unit installers.ts,LOW,RAW,2026-06-04,43,installers.ts,backend/src/routes/installers.ts#L1:79,TypeScript,55,6,0
McCabe complexity of 6 for unit exportFlightPath(),LOW,RAW,2026-06-04,43,exportFlightPath(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/VliegrouteExporteren/index.tsx#L37:100,TypeScript,54,6,0
McCabe complexity of 6 for unit index.tsx.MapViewComp(any),LOW,RAW,2026-06-04,43,index.tsx.MapViewComp(any),src/Components/HomePage/Body/MapViewComp/index.tsx#L22:58,TypeScript,54,6,1
McCabe complexity of 8 for unit arcgisTokenFetch.ts.fetchArcgisAdminTokenOnce(ResolvedArcgisTokenConfig),LOW,RAW,2026-07-04,13,arcgisTokenFetch.ts.fetchArcgisAdminTokenOnce(ResolvedArcgisTokenConfig),backend/src/services/arcgisTokenFetch.ts#L85:143,TypeScript,52,8,1
"McCabe complexity of 7 for unit createPointFromImport.ts.createPointFromImport(Request,Response)",LOW,RAW,2026-06-04,43,"createPointFromImport.ts.createPointFromImport(Request,Response)",backend/src/routes/points/createPointFromImport.ts#L12:70,TypeScript,52,7,2
McCabe complexity of 10 for unit initPolygonDrawer(),LOW,RAW,2026-06-04,43,initPolygonDrawer(),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/index.tsx#L115:180,TypeScript,51,10,0
"McCabe complexity of 8 for unit deleteGeometry.ts.deleteGeometry(Request,Response)",LOW,RAW,2026-06-04,43,"deleteGeometry.ts.deleteGeometry(Request,Response)",backend/src/routes/geometries/deleteGeometry.ts#L10:71,TypeScript,51,8,2
McCabe complexity of 6 for unit getRedisClient.ts.getRedisClient(),LOW,RAW,2026-07-13,4,getRedisClient.ts.getRedisClient(),backend/src/helpers/redis/getRedisClient.ts#L36:89,TypeScript,50,6,0
McCabe complexity of 10 for unit handleCopyLink(),LOW,RAW,2026-06-04,43,handleCopyLink(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/useCopyLink.ts#L18:74,TypeScript,49,10,0
McCabe complexity of 8 for unit handleUpdate(),LOW,RAW,2026-06-04,43,handleUpdate(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditGeometryDetails/Actions/Form/index.tsx#L43:98,TypeScript,48,8,0
"McCabe complexity of 6 for unit useLegendLayers.ts.useLegendLayers(LegendLayerDefinition[],UseLegendLayersOptions)",LOW,RAW,2026-06-10,37,"useLegendLayers.ts.useLegendLayers(LegendLayerDefinition[],UseLegendLayersOptions)",src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/helpers/useLegendLayers.ts#L37:96,TypeScript,47,6,2
"McCabe complexity of 7 for unit loginUser.ts.loginUser(Request,Response)",LOW,RAW,2026-06-04,43,"loginUser.ts.loginUser(Request,Response)",backend/src/routes/auth/loginUser.ts#L15:67,TypeScript,46,7,2
McCabe complexity of 7 for unit Data.tsx.Data(any),LOW,RAW,2026-06-04,43,Data.tsx.Data(any),src/Components/HomePage/Body/Bottom/PointsView/FlightPlansTable/Data.tsx#L7:78,TypeScript,46,7,1
McCabe complexity of 9 for unit useEnrichedAddPointMapClick.ts.useEnrichedAddPointMapClick(any),LOW,RAW,2026-07-04,13,useEnrichedAddPointMapClick.ts.useEnrichedAddPointMapClick(any),src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/useEnrichedAddPointMapClick.ts#L12:78,TypeScript,45,9,1
"McCabe complexity of 8 for unit sendEmail.ts.RequestHandler(any,any)",LOW,RAW,2026-06-04,43,"sendEmail.ts.RequestHandler(any,any)",backend/src/routes/emails/sendEmail.ts#L21:75,TypeScript,45,8,2
McCabe complexity of 6 for unit reportZipHelpers.ts.preloadReportAttachments(any),LOW,RAW,2026-07-04,13,reportZipHelpers.ts.preloadReportAttachments(any),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/reportZipHelpers.ts#L13:64,TypeScript,44,6,1
McCabe complexity of 6 for unit useSelectFromSourceData.ts.useSelectFromSourceData(Source),LOW,RAW,2026-07-13,4,useSelectFromSourceData.ts.useSelectFromSourceData(Source),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/useSelectFromSourceData.ts#L16:65,TypeScript,44,6,1
McCabe complexity of 7 for unit index.tsx.RemoveFlightPlan(),LOW,RAW,2026-06-04,43,index.tsx.RemoveFlightPlan(),src/Components/HomePage/Body/Left/Voorbereiding/RemoveFlightPlan/index.tsx#L17:39,TypeScript,44,7,0
"McCabe complexity of 6 for unit selectedPlansPointsList.ts.drawGeometryHoverSkyBlue(__esri.GraphicsLayer,FinishedGeometryType)",LOW,RAW,2026-07-17,0,"selectedPlansPointsList.ts.drawGeometryHoverSkyBlue(__esri.GraphicsLayer,FinishedGeometryType)",src/helpers/timeslider/selectedPlansPointsList.ts#L168:217,TypeScript,43,6,2
McCabe complexity of 6 for unit NotLoggedInWarning.tsx.NotLoggedInWarning(),LOW,RAW,2026-06-04,43,NotLoggedInWarning.tsx.NotLoggedInWarning(),src/Components/HomePage/Body/Common/NotLoggedInWarning.tsx#L12:23,TypeScript,42,6,0
"McCabe complexity of 6 for unit deletePoint.ts.deletePoint(Request,Response)",LOW,RAW,2026-06-04,43,"deletePoint.ts.deletePoint(Request,Response)",backend/src/routes/points/deletePoint.ts#L10:59,TypeScript,42,6,2
McCabe complexity of 7 for unit handleSubmit(React.FormEvent),LOW,RAW,2026-06-04,43,handleSubmit(React.FormEvent),src/Components/DashboardPage/ResetPassword/index.tsx#L22:72,TypeScript,41,7,1
McCabe complexity of 10 for unit useViewPlanStepMap.ts.useViewPlanStepMap(any),LOW,RAW,2026-07-15,2,useViewPlanStepMap.ts.useViewPlanStepMap(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/useViewPlanStepMap.ts#L24:71,TypeScript,41,10,1
"McCabe complexity of 8 for unit timesliderHighlightGraphics.ts.addPlanGeometryHighlights(__esri.GraphicsLayer,FinishedFlightPlanType)",LOW,RAW,2026-07-13,4,"timesliderHighlightGraphics.ts.addPlanGeometryHighlights(__esri.GraphicsLayer,FinishedFlightPlanType)",src/helpers/timeslider/timesliderHighlightGraphics.ts#L63:110,TypeScript,41,8,2
"McCabe complexity of 6 for unit updateFinishedPointAttachments.ts.updateFinishedPointAttachments(Request,Response)",LOW,RAW,2026-06-04,43,"updateFinishedPointAttachments.ts.updateFinishedPointAttachments(Request,Response)",backend/src/routes/finished_plans/updateFinishedPointAttachments.ts#L13:62,TypeScript,41,6,2
McCabe complexity of 6 for unit index.tsx.EditGeometry(),LOW,RAW,2026-06-04,43,index.tsx.EditGeometry(),src/Components/HomePage/Body/Left/Tools/EditGeometry/index.tsx#L24:59,TypeScript,39,6,0
"McCabe complexity of 8 for unit verifyCredentialsHandler.ts.RequestHandler(any,any)",LOW,RAW,2026-07-13,4,"verifyCredentialsHandler.ts.RequestHandler(any,any)",backend/src/routes/auth2/verifyCredentialsHandler.ts#L11:50,TypeScript,39,8,2
McCabe complexity of 10 for unit useTimesliderFlightPlans.ts.useTimesliderFlightPlans(),LOW,RAW,2026-07-15,2,useTimesliderFlightPlans.ts.useTimesliderFlightPlans(),src/Components/HomePage/Body/Left/TimeSlider/useTimesliderFlightPlans.ts#L15:56,TypeScript,39,10,0
McCabe complexity of 6 for unit handleDirectDownload(),LOW,RAW,2026-06-04,43,handleDirectDownload(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/useDirectDownload.ts#L17:57,TypeScript,38,6,0
McCabe complexity of 9 for unit applyAgentReportSql.ts.buildApplyAgentReportQuery(ApplyAgentReportParams),LOW,RAW,2026-07-13,4,applyAgentReportSql.ts.buildApplyAgentReportQuery(ApplyAgentReportParams),backend/src/routes/devices-updates/applyAgentReportSql.ts#L10:51,TypeScript,38,9,1
McCabe complexity of 7 for unit useMapClickToUpdateCoordinates.ts.useMapClickToUpdateCoordinates(any),LOW,RAW,2026-06-04,43,useMapClickToUpdateCoordinates.ts.useMapClickToUpdateCoordinates(any),src/Components/HomePage/Body/Left/Tools/EditGeometry/EditForm/EditGeometryPointPanel/useMapClickToUpdateCoordinates.ts#L8:57,TypeScript,38,7,1
McCabe complexity of 6 for unit onSuccess(),LOW,RAW,2026-07-17,0,onSuccess(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/helpers/submitAddPointsToPlan.ts#L67:110,TypeScript,38,6,0
McCabe complexity of 6 for unit exportMap(),LOW,RAW,2026-06-04,43,exportMap(),src/Components/HomePage/Body/Left/Tools/Exporter/index.tsx#L30:76,TypeScript,38,6,0
McCabe complexity of 7 for unit graphicPosition(),LOW,RAW,2026-06-04,43,graphicPosition(),src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/NextBtn.tsx#L32:79,TypeScript,37,7,0
"McCabe complexity of 6 for unit useAddPointToPlanMapEffects.ts.useAddPointToPlanPins(number[],EnrichedPointType[])",LOW,RAW,2026-07-04,13,"useAddPointToPlanMapEffects.ts.useAddPointToPlanPins(number[],EnrichedPointType[])",src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/useAddPointToPlanMapEffects.ts#L24:70,TypeScript,37,6,2
McCabe complexity of 7 for unit server.ts,LOW,RAW,2026-06-04,43,server.ts,backend/src/server.ts#L1:41,TypeScript,37,7,0
McCabe complexity of 7 for unit useTimesliderPlansFetch.ts.useTimesliderPlansFetch(any),LOW,RAW,2026-07-04,13,useTimesliderPlansFetch.ts.useTimesliderPlansFetch(any),src/Components/TimesliderItemDetailPage/useTimesliderPlansFetch.ts#L7:53,TypeScript,37,7,1
McCabe complexity of 9 for unit oidc.ts.getOidcClientFor(any),LOW,RAW,2026-06-04,43,oidc.ts.getOidcClientFor(any),backend/src/routes/auth/oidc.ts#L80:127,TypeScript,37,9,1
"McCabe complexity of 7 for unit resetPassword.ts.handleResetPassword(Request,Response)",LOW,RAW,2026-06-04,43,"resetPassword.ts.handleResetPassword(Request,Response)",backend/src/routes/keycloak/management/users/resetPassword.ts#L7:50,TypeScript,36,7,2
McCabe complexity of 8 for unit syncBluePointGraphics.ts,LOW,RAW,2026-07-17,0,syncBluePointGraphics.ts,src/helpers/ArcGISHelpers/syncBluePointGraphics.ts#L1:13,TypeScript,36,8,0
McCabe complexity of 7 for unit handleClickTab(any),LOW,RAW,2026-06-04,43,handleClickTab(any),src/Components/HomePage/Head/HeadButtonsTools.tsx#L30:73,TypeScript,36,7,1
McCabe complexity of 7 for unit index.tsx.ViewPlan(any),LOW,RAW,2026-06-04,43,index.tsx.ViewPlan(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/index.tsx#L13:39,TypeScript,36,7,1
"McCabe complexity of 7 for unit loginDirectHandler.ts.RequestHandler(any,any)",LOW,RAW,2026-06-04,43,"loginDirectHandler.ts.RequestHandler(any,any)",backend/src/routes/auth/authKeycloak/loginDirectHandler.ts#L7:46,TypeScript,36,7,2
McCabe complexity of 9 for unit loginErrorDecision.ts.resolveLoginErrorDecision(any),LOW,RAW,2026-07-17,0,loginErrorDecision.ts.resolveLoginErrorDecision(any),backend/src/routes/auth2/loginErrorDecision.ts#L58:102,TypeScript,36,9,1
McCabe complexity of 7 for unit ImageGallery.tsx.ImageGallery(any),LOW,RAW,2026-06-04,43,ImageGallery.tsx.ImageGallery(any),src/Components/HomePage/Body/Common/ImageGallery.tsx#L100:128,TypeScript,35,7,1
McCabe complexity of 9 for unit deleteImage(number),LOW,RAW,2026-06-06,41,deleteImage(number),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/FotoPanel.tsx#L69:105,TypeScript,35,9,1
McCabe complexity of 7 for unit syncSelectedPlanPathLayer.ts,LOW,RAW,2026-07-17,0,syncSelectedPlanPathLayer.ts,src/hooks/hover-click-handlers/syncSelectedPlanPathLayer.ts#L1:12,TypeScript,35,7,0
McCabe complexity of 7 for unit index.tsx.Points(any),LOW,RAW,2026-06-04,43,index.tsx.Points(any),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/index.tsx#L26:227,TypeScript,35,7,1
McCabe complexity of 9 for unit updateUserRoles.ts.updateUserRoles(UpdateUserRolesInput),LOW,RAW,2026-07-01,16,updateUserRoles.ts.updateUserRoles(UpdateUserRolesInput),backend/src/routes/keycloak/management/users/updateUserRoles.ts#L13:83,TypeScript,35,9,1
McCabe complexity of 7 for unit featureLayerPopupResolve.ts.resolveFeaturePopupData(any),LOW,RAW,2026-07-04,13,featureLayerPopupResolve.ts.resolveFeaturePopupData(any),src/hooks/hover-click-handlers/featureLayerPopupResolve.ts#L24:65,TypeScript,34,7,1
McCabe complexity of 7 for unit loginFlow.ts.respondToLoginFailure(any),LOW,RAW,2026-07-14,3,loginFlow.ts.respondToLoginFailure(any),backend/src/routes/auth2/loginFlow.ts#L52:91,TypeScript,34,7,1
McCabe complexity of 7 for unit useEditPointMapEffects.ts.useEditPointPreviewGraphics(any),LOW,RAW,2026-07-04,13,useEditPointMapEffects.ts.useEditPointPreviewGraphics(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/useEditPointMapEffects.ts#L70:112,TypeScript,34,7,1
McCabe complexity of 6 for unit featureLayerLabelGraphics.ts.queryLayerLabelGraphics(__esri.FeatureLayer),LOW,RAW,2026-07-04,13,featureLayerLabelGraphics.ts.queryLayerLabelGraphics(__esri.FeatureLayer),src/hooks/hover-click-handlers/featureLayerLabelGraphics.ts#L5:46,TypeScript,34,6,1
"McCabe complexity of 7 for unit createAttachment.ts.createAttachment(Request,Response)",LOW,RAW,2026-06-04,43,"createAttachment.ts.createAttachment(Request,Response)",backend/src/routes/finished_plans/createAttachment.ts#L6:46,TypeScript,34,7,2
McCabe complexity of 6 for unit handleDelete(),LOW,RAW,2026-07-13,4,handleDelete(),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/Main/Buttons.tsx#L23:62,TypeScript,34,6,0
McCabe complexity of 7 for unit FetchFlightPlanListInput.fetchFlightPlanList(FetchFlightPlanListInput),LOW,RAW,2026-07-14,3,FetchFlightPlanListInput.fetchFlightPlanList(FetchFlightPlanListInput),backend/src/helpers/queries/flight-plans/fetchFlightPlanList.ts#L31:70,TypeScript,33,7,1
McCabe complexity of 7 for unit navigateToLocation.ts.navigateToLocation(NavigateToLocationInput),LOW,RAW,2026-07-04,13,navigateToLocation.ts.navigateToLocation(NavigateToLocationInput),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/navigateToLocation.ts#L13:52,TypeScript,33,7,1
"McCabe complexity of 7 for unit keycloakUserLookup.ts.lookupKeycloakUser(Request,string)",LOW,RAW,2026-07-13,4,"keycloakUserLookup.ts.lookupKeycloakUser(Request,string)",backend/src/routes/auth2/keycloakUserLookup.ts#L106:146,TypeScript,33,7,2
McCabe complexity of 8 for unit useAddPointStepMapClick.ts.useAddPointStepMapClick(any),LOW,RAW,2026-07-13,4,useAddPointStepMapClick.ts.useAddPointStepMapClick(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/useAddPointStepMapClick.ts#L6:55,TypeScript,32,8,1
McCabe complexity of 7 for unit handleSubmit(React.FormEvent),LOW,RAW,2026-06-04,43,handleSubmit(React.FormEvent),src/Components/DashboardPage/EditUser/index.tsx#L44:82,TypeScript,32,7,1
McCabe complexity of 6 for unit handleSubmit(React.FormEvent),LOW,RAW,2026-06-04,43,handleSubmit(React.FormEvent),src/Components/DashboardPage/AddUser/index.tsx#L31:70,TypeScript,32,6,1
McCabe complexity of 9 for unit usePathPointHandlerClick.ts.usePathPointHandlerClick(),LOW,RAW,2026-06-04,43,usePathPointHandlerClick.ts.usePathPointHandlerClick(),src/hooks/hover-click-handlers/usePathPointHandlerClick.ts#L14:55,TypeScript,32,9,0
McCabe complexity of 7 for unit BasemapWidget.tsx.BasemapWidget(),LOW,RAW,2026-06-04,43,BasemapWidget.tsx.BasemapWidget(),src/Components/HomePage/Body/MapViewComp/BasemapWidget.tsx#L6:24,TypeScript,32,7,0
McCabe complexity of 7 for unit Fase3.tsx.Fase3(any),LOW,RAW,2026-06-04,43,Fase3.tsx.Fase3(any),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/TemplateFlights/Fase3.tsx#L12:122,TypeScript,31,7,1
"McCabe complexity of 7 for unit arcgisRouteHandlers.ts.handleArcgisGetProxy(Request,Response)",LOW,RAW,2026-07-13,4,"arcgisRouteHandlers.ts.handleArcgisGetProxy(Request,Response)",backend/src/routes/arcgis/arcgisRouteHandlers.ts#L18:52,TypeScript,31,7,2
McCabe complexity of 7 for unit onSuccess(any),LOW,RAW,2026-07-13,4,onSuccess(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/submitPointCoordinates.ts#L56:89,TypeScript,31,7,1
"McCabe complexity of 6 for unit fileDownload.ts.downloadWithPasswordHandler(any,any)",LOW,RAW,2026-06-04,43,"fileDownload.ts.downloadWithPasswordHandler(any,any)",backend/src/routes/fileDownload.ts#L86:94,TypeScript,31,6,2
