Name,Status,Lines of code,Lines of code (Before),Duplication,Duplication (Before)
src/Components/HomePage/Body/Right/SelectedPlansPointsList/Common/attachmentDisplayUrl.ts,recurring,1,13,0,0
src/Components/HomePage/Body/Right/SelectedPlansPointsList/Common/buildTimesliderItemDetailHref.ts,recurring,19,19,0,0
src/Components/HomePage/Body/Right/SelectedPlansPointsList/Common/planImageTypes.ts,new,1,-,0,-
src/Components/HomePage/Body/Right/SelectedPlansPointsList/Common/pointPlanImagesToAttachments.ts,recurring,1,22,0,0
src/Components/HomePage/Body/Right/SelectedPlansPointsList/Common/useEntityPlanImages.ts,new,1,-,0,-
src/Components/HomePage/Body/Right/SelectedPlansPointsList/Common/useGeometryPlanImages.ts,recurring,1,66,0,62
src/Components/HomePage/Body/Right/SelectedPlansPointsList/Common/usePointPlanImages.ts,recurring,2,74,0,53.45
src/Components/HomePage/Body/Right/SelectedPlansPointsList/Common/useSelectedPlansListData.ts,recurring,10,10,0,0
src/Components/HomePage/Body/Right/SelectedPlansPointsList/Common/useTimesliderRightListHover.ts,recurring,45,45,0,0
src/Components/HomePage/Body/Right/SelectedPlansPointsList/Images/SelectedPlanGeometryImagesPanel.tsx,recurring,28,96,0,40.91
src/Components/HomePage/Body/Right/SelectedPlansPointsList/Images/SelectedPlanImagesPanel.tsx,new,121,-,0,-
src/Components/HomePage/Body/Right/SelectedPlansPointsList/Images/SelectedPlanPointImagesPanel.tsx,recurring,28,96,0,40.91
src/Components/HomePage/Body/Right/SelectedPlansPointsList/List/SelectedPlansPointsListBody.tsx,recurring,88,88,0,0
src/Components/HomePage/Body/Right/SelectedPlansPointsList/List/SelectedPlansPointsListEmpty.tsx,recurring,6,6,0,0
src/Components/HomePage/Body/Right/SelectedPlansPointsList/List/SelectedPlansPointsListHeader.tsx,recurring,14,14,0,0
src/Components/HomePage/Body/Right/SelectedPlansPointsList/Rows/SelectedPlanGeometryRow.tsx,recurring,42,42,0,0
src/Components/HomePage/Body/Right/SelectedPlansPointsList/Rows/SelectedPlanPointRow.tsx,recurring,36,36,0,0
src/Components/HomePage/Body/Right/SelectedPlansPointsList/Rows/SelectedPlanRowAccordionPanel.tsx,recurring,17,17,0,0
src/Components/HomePage/Body/Right/SelectedPlansPointsList/Rows/SelectedPlanRowActions.tsx,recurring,43,43,0,0
src/Components/HomePage/Head/HeadButtonsNabewerking.tsx,recurring,46,46,0,0
src/Components/HomePage/Head/HeadButtonsTimeslider.tsx,recurring,69,262,0,0
src/Components/HomePage/Head/HeadButtonsTools.tsx,recurring,59,89,0,0
src/Components/HomePage/Head/HeadButtonsVoorbereiding.tsx,recurring,63,63,0,0
src/Components/HomePage/Head/HeaderTabs.tsx,recurring,23,23,0,0
src/Components/HomePage/Head/constants.ts,recurring,6,175,0,0
src/Components/HomePage/Head/handleToolsTabClick.ts,new,53,-,0,-
src/Components/HomePage/Head/Common/CommonTabBtn.tsx,recurring,44,44,0,0
src/Components/HomePage/Head/Common/FilterTabs.tsx,recurring,53,72,0,75
src/Components/HomePage/Head/Common/Pages.tsx,recurring,37,74,0,0
src/Components/HomePage/Head/Common/usePageSelection.ts,new,37,-,0,-
src/Components/HomePage/Head/HeaderButtons/index.tsx,recurring,45,45,0,0
src/Components/HomePage/Head/Search/index.tsx,recurring,44,44,0,0
src/Components/HomePage/Head/Users/LogoutModal.tsx,recurring,55,55,0,0
src/Components/HomePage/Head/Users/UserList.tsx,recurring,107,107,0,0
src/Components/HomePage/Head/Users/index.tsx,recurring,40,40,0,0
src/Components/HomePage/Head/headTabDefinitions/nabewerkingTabs.ts,new,32,-,0,-
src/Components/HomePage/Head/headTabDefinitions/pages.ts,new,25,-,0,-
src/Components/HomePage/Head/headTabDefinitions/toolsTabs.ts,new,3,-,0,-
src/Components/HomePage/Head/headTabDefinitions/toolsTabsPart1.ts,new,32,-,0,-
src/Components/HomePage/Head/headTabDefinitions/toolsTabsPart2.ts,new,26,-,0,-
src/Components/HomePage/Head/headTabDefinitions/voorbereidingTabDef.ts,new,9,-,0,-
src/Components/HomePage/Head/headTabDefinitions/voorbereidingTabs.ts,new,3,-,0,-
src/Components/HomePage/Head/headTabDefinitions/voorbereidingTabsPart1.ts,new,13,-,0,-
src/Components/HomePage/Head/headTabDefinitions/voorbereidingTabsPart2.ts,new,12,-,0,-
src/Components/HomePage/Head/timeslider/TimesliderDateField.tsx,new,58,-,0,-
src/Components/HomePage/Head/timeslider/TimesliderLoadingShell.tsx,new,9,-,0,-
src/Components/HomePage/Head/timeslider/TimesliderRangeTrack.tsx,new,54,-,0,-
src/Components/HomePage/Head/timeslider/timesliderRangeHelpers.ts,new,68,-,0,-
src/Components/HomePage/Head/timeslider/useTimesliderEffects.ts,new,34,-,0,-
src/Components/HomePage/Head/timeslider/useTimesliderInputHandlers.ts,new,54,-,0,-
src/Components/HomePage/Head/timeslider/useTimesliderRange.ts,new,16,-,0,-
src/Components/HomePage/Head/timeslider/useTimesliderRangeBounds.ts,new,20,-,0,-
src/Components/HomePage/Head/timeslider/useTimesliderRangeDates.ts,new,20,-,0,-
src/Components/HomePage/Head/timeslider/useTimesliderRangeEffects.ts,new,17,-,0,-
src/Components/HomePage/Head/timeslider/useTimesliderRangeResets.ts,new,17,-,0,-
src/Components/HomePage/Head/timeslider/useTimesliderRangeState.ts,new,16,-,0,-
src/Components/InstallationsPage/index.tsx,recurring,152,176,0,0
src/Components/InstallationsPage/installersApi.ts,new,40,-,0,-
src/Components/TimesliderItemDetailPage/assembleTimesliderPageView.ts,new,31,-,0,-
src/Components/TimesliderItemDetailPage/buildTimesliderHeaderProps.ts,new,31,-,0,-
src/Components/TimesliderItemDetailPage/buildTimesliderImageViewerProps.ts,new,38,-,0,-
src/Components/TimesliderItemDetailPage/buildTimesliderPageShell.ts,new,36,-,0,-
src/Components/TimesliderItemDetailPage/buildTimesliderPageView.ts,new,8,-,0,-
src/Components/TimesliderItemDetailPage/buildTimesliderPageViewParts.ts,new,76,-,0,-
src/Components/TimesliderItemDetailPage/buildTimesliderPlansOverlayProps.ts,new,18,-,0,-
src/Components/TimesliderItemDetailPage/fetchTimesliderPlans.ts,new,26,-,0,-
src/Components/TimesliderItemDetailPage/index.tsx,recurring,29,141,0,0
src/Components/TimesliderItemDetailPage/parseTimesliderImageQuery.ts,new,71,-,0,-
src/Components/TimesliderItemDetailPage/timesliderPageShellTypes.ts,new,32,-,0,-
src/Components/TimesliderItemDetailPage/timesliderPageStatus.ts,new,111,-,0,-
src/Components/TimesliderItemDetailPage/timesliderPageViewScalars.ts,new,19,-,0,-
src/Components/TimesliderItemDetailPage/toTimesliderPageViewInput.ts,new,22,-,0,-
src/Components/TimesliderItemDetailPage/useTimesliderDerivedPlans.ts,new,40,-,0,-
src/Components/TimesliderItemDetailPage/useTimesliderImagePageCore.ts,new,7,-,0,-
src/Components/TimesliderItemDetailPage/useTimesliderImagePageData.ts,recurring,18,217,0,0
src/Components/TimesliderItemDetailPage/useTimesliderImagePagePlanList.ts,new,19,-,0,-
src/Components/TimesliderItemDetailPage/useTimesliderImagePagePlans.ts,new,9,-,0,-
src/Components/TimesliderItemDetailPage/useTimesliderImagePageSelection.ts,new,24,-,0,-
src/Components/TimesliderItemDetailPage/useTimesliderItemImages.ts,new,70,-,0,-
src/Components/TimesliderItemDetailPage/useTimesliderPlansFetch.ts,new,49,-,0,-
src/Components/TimesliderItemDetailPage/useTimesliderQueryContext.ts,new,44,-,0,-
src/Components/TimesliderItemDetailPage/useTimesliderSelection.ts,new,66,-,0,-
src/Components/TimesliderItemDetailPage/sections/HeaderSection.tsx,recurring,52,52,0,0
src/Components/TimesliderItemDetailPage/sections/ImagesSelectionSection.tsx,recurring,53,53,0,0
src/Components/TimesliderItemDetailPage/sections/LoginRequiredModal.tsx,recurring,78,78,0,0
src/Components/TimesliderItemDetailPage/sections/MainImageSection.tsx,recurring,101,101,0,0
src/Components/TimesliderItemDetailPage/sections/PlansFilterSection.tsx,recurring,65,73,0,0
src/Components/TimesliderItemDetailPage/sections/ReadOnlyVanTotRange.tsx,recurring,28,68,0,0
src/Components/TimesliderItemDetailPage/sections/TimesliderImageViewer.tsx,new,101,-,0,-
src/Components/TimesliderItemDetailPage/sections/TimesliderPlansOverlay.tsx,new,30,-,0,-
src/Components/TimesliderItemDetailPage/sections/plansFilterSectionProps.ts,new,10,-,0,-
src/Components/TimesliderItemDetailPage/sections/readOnlyVanTotParts.tsx,new,55,-,0,-
src/Types/devices.ts,recurring,6,24,0,69.57
src/Types/finished_plans.ts,recurring,58,62,0,12.28
src/Types/geometry.ts,recurring,19,19,0,0
src/Types/index.ts,recurring,146,148,0,9.35
src/Types/installer.ts,recurring,1,8,0,85.71
src/Types/keycloakUser.ts,recurring,1,12,0,100
src/Types/pointCoreFields.ts,new,19,-,0,-
src/api-hooks/index.ts,recurring,8,6,0,0
src/api-hooks/useEntityQuery.ts,new,11,-,0,-
src/api-hooks/consts/index.ts,recurring,3,6,0,0
src/api-hooks/consts/lookupConfig.ts,new,28,-,0,-
src/api-hooks/consts/queryOptions.ts,recurring,2,2,0,0
src/api-hooks/consts/types.ts,recurring,8,8,0,0
src/api-hooks/consts/useLookupQuery.ts,new,13,-,0,-
src/api-hooks/consts/useActiviteitenQuery.ts,removed,-,12,-,0
src/api-hooks/consts/useLuchtvaartuigQuery.ts,removed,-,12,-,0
src/api-hooks/consts/useOrganisatiesQuery.ts,removed,-,12,-,0
src/api-hooks/consts/usePilotenQuery.ts,removed,-,12,-,0
src/api-hooks/consts/useRegiosQuery.ts,removed,-,12,-,0
src/api-hooks/consts/useWaarnemersQuery.ts,removed,-,12,-,0
src/api-hooks/emails/index.ts,recurring,1,1,0,0
src/api-hooks/emails/useEmailsList.ts,recurring,10,10,0,0
src/api-hooks/finishedPlans/finishedPlanQueryConfig.ts,new,35,-,0,-
src/api-hooks/finishedPlans/index.ts,recurring,7,5,0,0
src/api-hooks/finishedPlans/types.ts,recurring,4,4,0,0
src/api-hooks/finishedPlans/useFinishedPlanQueries.ts,new,15,-,0,-
src/api-hooks/finishedPlans/usePlanPointAttachments.ts,recurring,42,23,0,0
src/api-hooks/finishedPlans/useFinishedPlanPath.ts,removed,-,14,-,0
src/api-hooks/finishedPlans/usePartialFinishedPlans.ts,removed,-,20,-,0
src/api-hooks/finishedPlans/useSingleFinishedPlan.ts,removed,-,14,-,0
src/api-hooks/flightPlans/constants.ts,recurring,1,1,0,0
src/api-hooks/flightPlans/enabled.ts,recurring,13,13,0,0
src/api-hooks/flightPlans/flightPlanLookupQueryDefs.ts,new,29,-,0,-
src/api-hooks/flightPlans/index.ts,recurring,11,7,0,0
src/api-hooks/flightPlans/regioQuery.ts,recurring,4,18,0,0
src/api-hooks/flightPlans/regionalFlightPlanQueryConfig.ts,new,32,-,0,-
src/api-hooks/flightPlans/useFlightPlanLookupQueries.ts,new,19,-,0,-
src/api-hooks/flightPlans/useFlightPlanQuery.ts,new,9,-,0,-
src/api-hooks/flightPlans/useRegionalFlightPlanQueries.ts,new,11,-,0,-
src/api-hooks/flightPlans/useRegionalFlightPlansCore.ts,new,26,-,0,-
src/api-hooks/flightPlans/useFlightPlansList.ts,removed,-,18,-,0
src/api-hooks/flightPlans/useFullPreparedFlightPlans.ts,removed,-,19,-,0
src/api-hooks/flightPlans/usePointFlightPlans.ts,removed,-,12,-,0
src/api-hooks/flightPlans/usePrepreparedFlightPlans.ts,removed,-,19,-,0
src/api-hooks/flightPlans/useSearchedFlightPlans.ts,removed,-,17,-,0
src/api-hooks/flightPlans/useUnPreparedPlans.ts,removed,-,19,-,0
src/api-hooks/flightPlans/useVluchtnummerExists.ts,removed,-,20,-,0
src/api-hooks/mutations/index.ts,new,4,-,0,-
src/api-hooks/mutations/mutationError.ts,new,22,-,0,-
src/api-hooks/mutations/useApiMutation.ts,new,88,-,0,-
src/api-hooks/mutations/useCreateData.ts,new,1,-,0,-
src/api-hooks/mutations/useCreateDataCore.ts,new,55,-,0,-
src/api-hooks/mutations/useDeleteData.ts,new,1,-,0,-
src/api-hooks/mutations/useDeleteDataCore.ts,new,45,-,0,-
src/api-hooks/mutations/useUpdateData.ts,new,2,-,0,-
src/api-hooks/mutations/useUpdateDataCore.ts,new,49,-,0,-
src/api-hooks/planImages/index.ts,new,4,-,0,-
src/api-hooks/planImages/pointPlanImagesToAttachments.ts,new,31,-,0,-
src/api-hooks/planImages/types.ts,new,9,-,0,-
src/api-hooks/planImages/useEntityPlanImages.ts,new,73,-,0,-
src/api-hooks/planImages/useGeometryPlanImages.ts,new,16,-,0,-
src/api-hooks/planImages/usePointPlanImages.ts,new,16,-,0,-
src/api-hooks/points/constants.ts,recurring,1,1,0,0
src/api-hooks/points/index.ts,recurring,4,2,0,0
src/api-hooks/points/usePointLookupQueries.ts,new,22,-,0,-
src/api-hooks/points/useDuplicateOmschrijvingCount.ts,removed,-,13,-,0
src/api-hooks/points/useSearchedPoints.ts,removed,-,17,-,0
src/api-hooks/shared/regioQuery.ts,new,18,-,0,-
src/api-hooks/templateFlights/index.ts,recurring,3,2,0,0
src/api-hooks/templateFlights/types.ts,recurring,15,15,0,50
src/api-hooks/templateFlights/useTemplateFlights.ts,recurring,36,22,0,0
src/api/fetchApi.ts,recurring,8,8,0,0
src/constants/emptyFlightPlans.ts,recurring,2,2,0,0
src/constants/regionCoordintaes.ts,recurring,6,42,0,0
src/constants/regionsCoordinatesPartA.ts,new,6,-,0,-
src/constants/regionsCoordinatesPartB.ts,new,6,-,0,-
src/constants/vluchtnummerRegex.ts,recurring,1,1,0,0
src/helpers/arcgisTokenRegistration.ts,new,41,-,0,-
src/helpers/base64ToBlob.ts,recurring,11,11,0,0
src/helpers/classNames.ts,recurring,3,3,0,0
src/helpers/filterPlans.ts,recurring,22,20,0,0
src/helpers/getBackEndUrl.ts,recurring,11,11,0,0
src/helpers/getDistanceMeters.ts,recurring,13,16,0,86.67
src/helpers/getLoginUrlWithReturn.ts,recurring,10,10,0,0
src/helpers/haversine.ts,recurring,4,18,0,0
src/helpers/isValidEmail.ts,recurring,4,4,0,0
src/helpers/refreshToken.ts,recurring,11,53,0,42.5
src/helpers/ArcGISHelpers/bufferFlightPlansOnLayer.ts,new,2,-,0,-
src/helpers/ArcGISHelpers/bufferFlightPlansOnLayerCore.ts,new,63,-,0,-
src/helpers/ArcGISHelpers/bufferGraphics.ts,recurring,9,88,0,16.39
src/helpers/ArcGISHelpers/bufferPointsOnLayer.ts,new,10,-,0,-
src/helpers/ArcGISHelpers/bufferPointsOnLayerCore.ts,new,61,-,0,-
src/helpers/ArcGISHelpers/buildPlanBoundingBoxGraphic.ts,new,1,-,0,-
src/helpers/ArcGISHelpers/buildPlanBoundingBoxGraphicCore.ts,new,55,-,0,-
src/helpers/ArcGISHelpers/calculateCenterAndZoom.ts,recurring,9,127,0,0
src/helpers/ArcGISHelpers/centerAndZoomFromPlan.ts,new,4,-,0,-
src/helpers/ArcGISHelpers/centerAndZoomFromPlanCore.ts,new,32,-,0,-
src/helpers/ArcGISHelpers/centerAndZoomMath.ts,new,10,-,0,-
src/helpers/ArcGISHelpers/centerAndZoomMathCore.ts,new,116,-,0,-
src/helpers/ArcGISHelpers/computeFlightPlanCentroid.ts,recurring,33,31,0,0
src/helpers/ArcGISHelpers/createGeometryGraphic.ts,recurring,17,186,0,0
src/helpers/ArcGISHelpers/createGeometryGraphicCore.ts,new,4,-,0,-
src/helpers/ArcGISHelpers/createGeometryGraphicInternal.ts,new,66,-,0,-
src/helpers/ArcGISHelpers/createGeometryMapGraphics.ts,recurring,15,138,0,6.38
src/helpers/ArcGISHelpers/createMapView.ts,recurring,25,93,0,0
src/helpers/ArcGISHelpers/createNewPointEvent.ts,recurring,16,34,0,0
src/helpers/ArcGISHelpers/createPin.ts,recurring,19,54,0,21.62
src/helpers/ArcGISHelpers/createPlanBoundingBoxGraphic.ts,recurring,13,130,0,6.86
src/helpers/ArcGISHelpers/createPoint.ts,recurring,19,19,0,0
src/helpers/ArcGISHelpers/createPointGraphic.ts,recurring,10,113,0,0
src/helpers/ArcGISHelpers/createPointMapGraphics.ts,recurring,19,122,0,0
src/helpers/ArcGISHelpers/createSymbols.ts,recurring,4,34,0,24
src/helpers/ArcGISHelpers/createYellowBorder.ts,recurring,25,25,0,37.5
src/helpers/ArcGISHelpers/createYellowWgs84PointGraphic.ts,new,18,-,0,-
src/helpers/ArcGISHelpers/finishedPlanCentroidMarkers.ts,new,4,-,0,-
src/helpers/ArcGISHelpers/finishedPlanCentroidMarkersCore.ts,new,38,-,0,-
src/helpers/ArcGISHelpers/finishedPlanMapGraphics.ts,recurring,23,56,0,0
src/helpers/ArcGISHelpers/flightPlanMapActions.ts,new,32,-,0,-
src/helpers/ArcGISHelpers/geometryGraphicBuilders.ts,new,89,-,0,-
src/helpers/ArcGISHelpers/geometryGraphicSymbols.ts,new,11,-,0,-
src/helpers/ArcGISHelpers/geometryGraphicTypes.ts,new,27,-,0,-
src/helpers/ArcGISHelpers/geometryMapGraphicActions.ts,new,6,-,0,-
src/helpers/ArcGISHelpers/geometryMapGraphicActionsCore.ts,new,84,-,0,-
src/helpers/ArcGISHelpers/geometryMapGraphicFactories.ts,new,9,-,0,-
src/helpers/ArcGISHelpers/geometryMapGraphicFactoriesCore.ts,new,78,-,0,-
src/helpers/ArcGISHelpers/geometryNamedSymbolsA.ts,new,22,-,0,-
src/helpers/ArcGISHelpers/geometryNamedSymbolsB.ts,new,22,-,0,-
src/helpers/ArcGISHelpers/geometryPathFromPoints.ts,new,31,-,0,-
src/helpers/ArcGISHelpers/getTransformedCoordinates.ts,recurring,24,25,0,0
src/helpers/ArcGISHelpers/mapGraphicsLayers.ts,new,42,-,0,-
src/helpers/ArcGISHelpers/mapViewConfiguration.ts,new,35,-,0,-
src/helpers/ArcGISHelpers/netherlandsMapBounds.ts,new,27,-,0,-
src/helpers/ArcGISHelpers/newPointEventCoords.ts,new,49,-,0,-
src/helpers/ArcGISHelpers/pinGraphics.ts,new,50,-,0,-
src/helpers/ArcGISHelpers/placeBluePointGraphics.ts,new,32,-,0,-
src/helpers/ArcGISHelpers/planBoundingBoxGeometry.ts,new,5,-,0,-
src/helpers/ArcGISHelpers/planBoundingBoxGeometryCore.ts,new,54,-,0,-
src/helpers/ArcGISHelpers/planBoundingBoxSymbols.ts,new,9,-,0,-
src/helpers/ArcGISHelpers/planBoundingBoxSymbolsCore.ts,new,17,-,0,-
src/helpers/ArcGISHelpers/planBoundingBoxSymbolsStar.ts,new,22,-,0,-
src/helpers/ArcGISHelpers/planBoundingBoxTypes.ts,new,23,-,0,-
src/helpers/ArcGISHelpers/planStarGraphics.ts,new,6,-,0,-
src/helpers/ArcGISHelpers/planStarGraphicsCore.ts,new,48,-,0,-
src/helpers/ArcGISHelpers/pointGraphicCoordinates.ts,new,43,-,0,-
src/helpers/ArcGISHelpers/pointGraphicFactory.ts,new,4,-,0,-
src/helpers/ArcGISHelpers/pointGraphicFactoryCore.ts,new,41,-,0,-
src/helpers/ArcGISHelpers/pointGraphicTypes.ts,new,21,-,0,-
src/helpers/ArcGISHelpers/pointHoverGraphics.ts,new,16,-,0,-
src/helpers/ArcGISHelpers/pointHoverPinSymbol.ts,new,6,-,0,-
src/helpers/ArcGISHelpers/pointMapGraphicActions.ts,new,8,-,0,-
src/helpers/ArcGISHelpers/pointMapGraphicActionsCore.ts,new,74,-,0,-
src/helpers/ArcGISHelpers/pointMapGraphicFactories.ts,new,7,-,0,-
src/helpers/ArcGISHelpers/pointMapGraphicFactoriesCore.ts,new,43,-,0,-
src/helpers/ArcGISHelpers/pointMarkerSymbol.ts,new,41,-,0,-
src/helpers/ArcGISHelpers/replaceGraphics.ts,recurring,11,11,0,0
src/helpers/ArcGISHelpers/resolveGeometrySymbolOptions.ts,new,20,-,0,-
src/helpers/ArcGISHelpers/searchResultPointOutlineSymbol.ts,new,10,-,0,-
src/helpers/ArcGISHelpers/selectedGeometryGraphics.ts,new,15,-,0,-
src/helpers/ArcGISHelpers/starredPointSymbol.ts,new,10,-,0,-
src/helpers/ArcGISHelpers/syncBluePointGraphics.ts,new,4,-,0,-
src/helpers/ArcGISHelpers/syncBluePointGraphicsCore.ts,new,32,-,0,-
src/helpers/ArcGISHelpers/validateMapView.ts,recurring,7,7,0,0
src/helpers/ArcGISHelpers/yellowMarkerSymbol.ts,new,10,-,0,-
src/helpers/ZustandStates/createPopUpFeatureLayerSlice.ts,new,23,-,0,-
src/helpers/ZustandStates/createPopUpPointSlice.ts,new,27,-,0,-
src/helpers/ZustandStates/filterState.ts,recurring,37,37,0,0
src/helpers/ZustandStates/hoveredGraphic.ts,recurring,17,17,0,0
src/helpers/ZustandStates/mapViewBaseLayersSlice.ts,new,23,-,0,-
src/helpers/ZustandStates/mapViewClearGraphics.ts,new,23,-,0,-
src/helpers/ZustandStates/mapViewCoreSlice.ts,new,19,-,0,-
src/helpers/ZustandStates/mapViewCoreState.ts,new,15,-,0,-
src/helpers/ZustandStates/mapViewExtraLayersSlice.ts,new,18,-,0,-
src/helpers/ZustandStates/mapViewLayersSlice.ts,new,11,-,0,-
src/helpers/ZustandStates/mapViewLayersState.ts,new,26,-,0,-
src/helpers/ZustandStates/mapViewRegionData.ts,new,6,-,0,-
src/helpers/ZustandStates/mapViewState.ts,recurring,10,94,0,0
src/helpers/ZustandStates/mapViewStateTypes.ts,new,3,-,0,-
src/helpers/ZustandStates/openSideBar.ts,recurring,8,8,0,0
src/helpers/ZustandStates/pathPointState.ts,recurring,18,18,0,0
src/helpers/ZustandStates/popUpInitialState.ts,new,21,-,0,-
src/helpers/ZustandStates/popUpState.ts,recurring,12,59,0,21.05
src/helpers/ZustandStates/popUpStateTypes.ts,new,20,-,0,-
src/helpers/ZustandStates/searchKeyword.ts,recurring,8,8,0,0
src/helpers/ZustandStates/selectedBottomTabState.ts,recurring,9,9,0,0
src/helpers/ZustandStates/showAllTable.ts,recurring,8,8,0,0
src/helpers/ZustandStates/showResultTab.ts,recurring,8,8,0,0
src/helpers/ZustandStates/showSearchedTab.ts,recurring,8,8,0,0
src/helpers/ZustandStates/showTable.ts,recurring,31,31,0,0
src/helpers/ZustandStates/starredAll.ts,recurring,8,8,0,0
src/helpers/ZustandStates/tabState.ts,recurring,17,17,0,0
src/helpers/ZustandStates/useAuth.ts,recurring,9,9,0,0
src/helpers/ZustandStates/useTimesliderState.ts,recurring,35,35,0,0
src/helpers/ZustandStates/usersManagementState.ts,recurring,46,46,0,0
src/helpers/arcgis/attachmentDisplayUrl.ts,new,13,-,0,-
src/helpers/arcgis/deleteArcgisAttachment.ts,recurring,14,97,0,0
src/helpers/arcgis/deleteAttachmentsParse.ts,new,22,-,0,-
src/helpers/arcgis/deleteAttachmentsRequest.ts,new,42,-,0,-
src/helpers/arcgis/deleteAttachmentsResponse.ts,new,56,-,0,-
src/helpers/geo/applyCoordinateSyncPatchToSetters.ts,new,28,-,0,-
src/helpers/geo/bboxPolygon.ts,new,21,-,0,-
src/helpers/geo/buildCoordinateSyncPatch.ts,new,2,-,0,-
src/helpers/geo/buildCoordinateSyncPatchCore.ts,new,35,-,0,-
src/helpers/geo/transformWgs84ToRd.ts,new,9,-,0,-
src/helpers/geometry/matchesGeometryRepeat.ts,new,12,-,0,-
src/helpers/points/aandachtspuntDetailsValues.ts,new,20,-,0,-
src/helpers/points/buildPointUpdatePayload.ts,recurring,28,53,0,39.13
src/helpers/points/emptyPointCoreFields.ts,new,19,-,0,-
src/helpers/points/flightPlanPointExcel.ts,new,7,-,0,-
src/helpers/points/flightPlanPointExcelCore.ts,new,82,-,0,-
src/helpers/points/herhalenFilter.ts,new,25,-,0,-
src/helpers/points/herhalenSelection.ts,new,19,-,0,-
src/helpers/points/pointColumnKeys.ts,recurring,8,44,0,51.16
src/helpers/points/pointCoreDisplayColumns.ts,new,10,-,0,-
src/helpers/points/pointCoreFieldKeys.ts,new,4,-,0,-
src/helpers/points/pointCoreIdentityKeys.ts,new,1,-,0,-
src/helpers/points/pointCorePayloadFields.ts,new,18,-,0,-
src/helpers/points/pointExportColumns.ts,new,12,-,0,-
src/helpers/points/pointImportRow.ts,new,4,-,0,-
src/helpers/points/sortPointsByImageCount.ts,new,18,-,0,-
src/helpers/points/starredPointSelection.ts,new,17,-,0,-
src/helpers/tableExports/csvExport.ts,new,6,-,0,-
src/helpers/tableExports/csvExportCore.ts,new,59,-,0,-
src/helpers/tableExports/geoJsonExport.ts,new,1,-,0,-
src/helpers/tableExports/geoJsonExportCore.ts,new,37,-,0,-
src/helpers/tableExports/pointGeoJson.ts,new,40,-,0,-
src/helpers/tableExports/pointsPlansTableExport.ts,new,18,-,0,-
src/helpers/tableExports/shapefileExport.ts,new,5,-,0,-
src/helpers/tableExports/shapefileExportCore.ts,new,60,-,0,-
src/helpers/tableExports/xlsxExport.ts,new,5,-,0,-
src/helpers/tableExports/xlsxExportCore.ts,new,50,-,0,-
src/helpers/timeslider/createHoverPinGraphics.ts,new,18,-,0,-
src/helpers/timeslider/drawGeometryHoverSkyBlue.ts,new,64,-,0,-
src/helpers/timeslider/drawHoverPin.ts,new,15,-,0,-
src/helpers/timeslider/filterFinishedPlansForItem.ts,recurring,56,34,0,0
src/helpers/timeslider/flightPlansYellowHighlights.ts,recurring,29,122,0,14.12
src/helpers/timeslider/hoverPinAttrsType.ts,new,5,-,0,-
src/helpers/timeslider/hoverPinGraphics.ts,new,6,-,0,-
src/helpers/timeslider/hoverPinOuter.ts,new,30,-,0,-
src/helpers/timeslider/hoverPinPicture.ts,new,19,-,0,-
src/helpers/timeslider/idsFromTimesliderPlans.ts,recurring,23,10,0,0
src/helpers/timeslider/index.ts,recurring,4,4,0,0
src/helpers/timeslider/selectedPlansPointsList.ts,recurring,121,200,0,12.41
src/helpers/timeslider/timesliderGeometryHighlightFactory.ts,new,61,-,0,-
src/helpers/timeslider/timesliderGeometryHighlights.ts,new,13,-,0,-
src/helpers/timeslider/timesliderHighlightGraphics.ts,new,51,-,0,-
src/helpers/timeslider/timesliderHighlightLabel.ts,new,1,-,0,-
src/helpers/timeslider/timesliderRightHoverLabel.ts,new,1,-,0,-
src/helpers/tokens/ArcGISUserToken.ts,recurring,37,95,0,23.29
src/helpers/tokens/configureArcGisProxy.ts,new,20,-,0,-
src/helpers/tokens/fetchAndRegisterArcGisToken.ts,new,35,-,0,-
src/hooks/flightPathMetrics.ts,new,53,-,0,-
src/hooks/useContent.ts,recurring,5,5,0,0
src/hooks/useGetFlightTimesDistance.ts,recurring,14,73,0,62.5
src/hooks/useLogAction.ts,recurring,21,63,0,0
src/hooks/useMapInitialization.ts,recurring,13,47,0,0
src/hooks/useRenderVluchtPlans.ts,recurring,13,13,0,0
src/hooks/useResetTabs.ts,recurring,14,14,0,0
src/hooks/useTimeRange.ts,recurring,2,39,0,0
src/hooks/useTimeRangeCore.ts,new,44,-,0,-
src/hooks/bottom/openBottomCompactListView.ts,new,29,-,0,-
src/hooks/bottom/useBottomCompactListCallback.ts,new,20,-,0,-
src/hooks/bottom/useBottomCompactListStores.ts,new,28,-,0,-
src/hooks/bottom/useBottomCompactListView.ts,new,4,-,0,-
src/hooks/consts/constSelectOptionsConfig.ts,new,29,-,0,-
src/hooks/consts/useConstSelectOptions.ts,new,17,-,0,-
src/hooks/consts/useGetActiviteis.ts,removed,-,15,-,0
src/hooks/consts/useGetLuchtvaartuig.ts,removed,-,15,-,0
src/hooks/consts/useGetOrganisaties.ts,removed,-,15,-,0
src/hooks/consts/useGetPiloot.ts,removed,-,15,-,0
src/hooks/consts/useGetRegios.ts,removed,-,15,-,0
src/hooks/consts/useGetWaarnemers.ts,removed,-,15,-,0
src/hooks/editPoint/applyCoordinateSystemSync.ts,new,17,-,0,-
