Source,Target,Type,Description,Status,Count,Count (Before),Undesirable
src/Components/HomePage/Body/Common/ImageGallery.tsx,src/helpers/arcgis/attachmentDisplayUrl.ts,Code call,typescript.call,new,2,,
src/Components/HomePage/Body/Common/useImageGalleryPreload.ts,src/helpers/arcgis/attachmentDisplayUrl.ts,Code call,typescript.call,new,2,,
src/Components/HomePage/Body/Left/Common/BottomTabs/EditPointTabs.tsx,src/helpers/classNames.ts,Code call,typescript.call,recurring,1,5,
src/Components/HomePage/Body/Left/Common/BottomTabs/ResultTab.tsx,src/helpers/classNames.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Common/FormComponents/SelectComp.tsx,src/helpers/classNames.ts,Code call,typescript.call,recurring,2,1,
src/Components/HomePage/Body/Left/Common/KaartLegend/BasemapOptionsList.tsx,src/helpers/classNames.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/ResultTab/ListPointsFunctions/index.tsx,src/helpers/ArcGISHelpers/pointMapGraphicActionsCore.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/ResultTab/ListPointsFunctions/index.tsx,src/helpers/points/starredPointSelection.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/ResultTab/ListPointsFunctions/index.tsx,src/helpers/tableExports/csvExportCore.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/ResultTab/ListPointsFunctions/index.tsx,src/helpers/tableExports/shapefileExportCore.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/ResultTab/ListPointsFunctions/index.tsx,src/helpers/tableExports/xlsxExportCore.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/ScrollButtonsLayout.tsx,src/helpers/classNames.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/DropDown.tsx,src/helpers/ArcGISHelpers/planStarGraphicsCore.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/List.tsx,src/helpers/ArcGISHelpers/planStarGraphicsCore.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/ListPointsFunctions/index.tsx,src/helpers/tableExports/csvExportCore.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/ListPointsFunctions/index.tsx,src/helpers/tableExports/geoJsonExportCore.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/ListPointsFunctions/index.tsx,src/helpers/tableExports/xlsxExportCore.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/PointsBuffer.tsx,src/helpers/ArcGISHelpers/bufferFlightPlansOnLayerCore.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/PointsBuffer.tsx,src/helpers/ArcGISHelpers/bufferPointsOnLayerCore.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/DropDown.tsx,src/helpers/ArcGISHelpers/pointMapGraphicActionsCore.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/DropDown.tsx,src/helpers/tableExports/csvExportCore.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/DropDown.tsx,src/helpers/tableExports/shapefileExportCore.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/DropDown.tsx,src/helpers/tableExports/xlsxExportCore.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/usePointsTableMapEffects.ts,src/helpers/ArcGISHelpers/pointMapGraphicActionsCore.ts,Code call,typescript.call,new,2,,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/usePointsTableMapEffects.ts,src/helpers/ArcGISHelpers/pointMapGraphicFactoriesCore.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/usePointsTableMapEffects.ts,src/helpers/ArcGISHelpers/validateMapView.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/usePointsTableMapEffects.ts,src/helpers/points/starredPointSelection.ts,Code call,typescript.call,new,2,,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/shared/searchedResultsExports.ts,src/helpers/tableExports/csvExportCore.ts,Code call,typescript.call,new,2,,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/shared/searchedResultsExports.ts,src/helpers/tableExports/shapefileExportCore.ts,Code call,typescript.call,new,2,,
src/Components/HomePage/Body/Left/Common/SearchedResultsTab/shared/searchedResultsExports.ts,src/helpers/tableExports/xlsxExportCore.ts,Code call,typescript.call,new,2,,
src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/Points.tsx,src/helpers/points/sortPointsByImageCount.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/hooks/usePointHandlers.ts,src/helpers/ArcGISHelpers/createPin.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/hooks/useRenderGeometries.ts,src/helpers/ArcGISHelpers/replaceGraphics.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/hooks/useRenderGeometries.ts,src/helpers/ArcGISHelpers/validateMapView.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/hooks/useRenderPoints.ts,src/helpers/ArcGISHelpers/createPin.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/copyLinkActions.ts,src/helpers/getBackEndUrl.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/attachmentFetch.ts,src/helpers/arcgis/attachmentDisplayUrl.ts,Code call,typescript.call,new,3,,
src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/processGeometry.ts,src/helpers/ArcGISHelpers/geometryMapGraphicFactoriesCore.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/utils.ts,src/helpers/refreshToken.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step1/Content/Buttons.tsx,src/helpers/ArcGISHelpers/centerAndZoomFromPlanCore.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step1/Content/Buttons.tsx,src/helpers/ArcGISHelpers/centerAndZoomMathCore.ts,Code call,typescript.call,new,2,,
src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditGeometryDetails/Actions/Form/updateGeometryPointsComment.ts,src/helpers/points/buildPointUpdatePayload.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/coordinateFinalize.ts,src/helpers/ArcGISHelpers/getTransformedCoordinates.ts,Code call,typescript.call,new,2,,
src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/coordsFromMapClick.ts,src/helpers/ArcGISHelpers/getTransformedCoordinates.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/editPointCoordSyncTransforms.ts,src/helpers/ArcGISHelpers/getTransformedCoordinates.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/editPointCoordSyncTransforms.ts,src/helpers/geo/transformWgs84ToRd.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/pointMapGraphics.ts,src/helpers/ArcGISHelpers/createPoint.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/useEditPointCoordinateInputs.ts,src/helpers/ArcGISHelpers/validateMapView.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/FotoAttachmentGrid.tsx,src/helpers/arcgis/attachmentDisplayUrl.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/attachmentUploadHelpers.ts,src/helpers/base64ToBlob.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/deleteFotoFromArcgis.ts,src/helpers/arcgis/deleteArcgisAttachment.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/waarnemingenFilterHelpers.ts,src/helpers/points/sortPointsByImageCount.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/hooks/buildPlanGeometryGraphics.ts,src/helpers/ArcGISHelpers/pointGraphicCoordinates.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/hooks/useRenderPlanGeometries.ts,src/helpers/ArcGISHelpers/replaceGraphics.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/hooks/useRenderPlanGeometries.ts,src/helpers/ArcGISHelpers/validateMapView.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/hooks/useRenderPlanPoints.ts,src/helpers/ArcGISHelpers/pointGraphicFactoryCore.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/hooks/useRenderPlanPoints.ts,src/helpers/ArcGISHelpers/replaceGraphics.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/hooks/useRenderPlanPoints.ts,src/helpers/ArcGISHelpers/validateMapView.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/Steps/Step1/Buttons.tsx,src/helpers/points/buildPointUpdatePayload.ts,Code call,typescript.call,recurring,1,2,
src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/Steps/Step2/applyDeletePointCoordinatePatchCore.ts,src/helpers/geo/applyCoordinateSyncPatchToSetters.ts,Code call,typescript.call,new,2,,
src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/Steps/Step2/handleDeletePointEmptyMapClick.ts,src/helpers/ArcGISHelpers/createPoint.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/Steps/Step2/index.tsx,src/helpers/points/buildPointUpdatePayload.ts,Code call,typescript.call,recurring,1,2,
src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/submitDeletePointDetailsUpdate.ts,src/helpers/points/buildPointUpdatePayload.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Tools/EditGeometry/EditForm/EditGeometryPointPanel/RdFields.tsx,src/helpers/ArcGISHelpers/getTransformedCoordinates.ts,Code call,typescript.call,recurring,2,2,
src/Components/HomePage/Body/Left/Tools/EditGeometry/EditForm/EditGeometryPointPanel/Wgs84Fields.tsx,src/helpers/ArcGISHelpers/getTransformedCoordinates.ts,Code call,typescript.call,recurring,2,2,
src/Components/HomePage/Body/Left/Tools/EditGeometry/EditForm/EditGeometryPointPanel/applyMapClickCoordinates.ts,src/helpers/ArcGISHelpers/createPoint.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Tools/EditGeometry/EditForm/EditGeometryPointPanel/applyMapClickCoordinates.ts,src/helpers/ArcGISHelpers/getTransformedCoordinates.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Tools/EditGeometry/EditForm/EditGeometryPointPanel/resolveDebouncedPointWgs84.ts,src/helpers/ArcGISHelpers/getTransformedCoordinates.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Tools/EditGeometry/EditForm/EditGeometryPointPanel/useDebouncedRedPointFromInputs.ts,src/helpers/ArcGISHelpers/createPoint.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Tools/EditGeometry/editGeometryHelpers.ts,src/helpers/ArcGISHelpers/centerAndZoomMathCore.ts,Code call,typescript.call,new,2,,
src/Components/HomePage/Body/Left/Tools/Emailijst/AddEmail/index.tsx,src/helpers/isValidEmail.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Tools/Emailijst/EditEmail/index.tsx,src/helpers/isValidEmail.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/useStepContentMapSync.ts,src/helpers/ArcGISHelpers/syncBluePointGraphicsCore.ts,Code call,typescript.call,new,2,,
src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step1/ClearButton.tsx,src/helpers/classNames.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step1/ConfirmButton.tsx,src/helpers/classNames.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step1/Options.tsx,src/helpers/ArcGISHelpers/validateMapView.ts,Code call,typescript.call,recurring,2,1,
src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step1/Options.tsx,src/helpers/classNames.ts,Code call,typescript.call,recurring,4,4,
src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step1/Text.tsx,src/helpers/classNames.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/helpers/toGeometryPointPayload.ts,src/helpers/ArcGISHelpers/getTransformedCoordinates.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/applyGraphicPositionNext.ts,src/helpers/ArcGISHelpers/createPoint.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/applyGraphicPositionNext.ts,src/helpers/ArcGISHelpers/getTransformedCoordinates.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/isNearExistingPoint.ts,src/helpers/getDistanceMeters.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/syncEnrichedCoordsForPreview.ts,src/helpers/geo/applyCoordinateSyncPatchToSetters.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/syncEnrichedCoordsForPreview.ts,src/helpers/geo/buildCoordinateSyncPatchCore.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/useCoordinatesWatcher.ts,src/helpers/geo/applyCoordinateSyncPatchToSetters.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/handleEnrichedAddPointClick.ts,src/helpers/ArcGISHelpers/createNewPointEvent.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/helpers/createNewPoint.ts,src/helpers/ArcGISHelpers/createPoint.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Common/useGeometryListGraphics.ts,src/helpers/ArcGISHelpers/replaceGraphics.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Common/useGeometryListGraphics.ts,src/helpers/ArcGISHelpers/validateMapView.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step2/index.tsx,src/helpers/geometry/matchesGeometryRepeat.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step3/index.tsx,src/helpers/geometry/matchesGeometryRepeat.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Voorbereiding/RemoveFlightPlan/SinglePlan.tsx,src/helpers/classNames.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/NewPointsList.tsx,src/helpers/ArcGISHelpers/createYellowBorder.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step1Buttons.tsx,src/helpers/points/buildPointUpdatePayload.ts,Code call,typescript.call,new,2,,
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step2/editPointMapClickHelpers.ts,src/helpers/ArcGISHelpers/createPoint.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step2/editPointMapClickHelpers.ts,src/helpers/geo/transformWgs84ToRd.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step2/index.tsx,src/helpers/points/buildPointUpdatePayload.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/useMatchingTemplateGeometries.ts,src/helpers/geometry/matchesGeometryRepeat.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/handleAddPointStepMapClick.ts,src/helpers/ArcGISHelpers/createNewPointEvent.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/addPointToPlanPinHelpers.ts,src/helpers/ArcGISHelpers/createPin.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/addPointToPlanPinHelpers.ts,src/helpers/ArcGISHelpers/validateMapView.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/helpers/drawYellowPlanGraphics.ts,src/helpers/ArcGISHelpers/createYellowWgs84PointGraphic.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/helpers/drawYellowPlanGraphics.ts,src/helpers/ArcGISHelpers/pointGraphicCoordinates.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/useAddPointToPlanMapEffects.ts,src/helpers/ArcGISHelpers/syncBluePointGraphicsCore.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/helpers/createYellowPointGraphic.ts,src/helpers/ArcGISHelpers/createYellowWgs84PointGraphic.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/helpers/createYellowPointGraphic.ts,src/helpers/ArcGISHelpers/pointGraphicCoordinates.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/helpers/selectFromSourceGraphics.ts,src/helpers/ArcGISHelpers/createPin.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/helpers/selectFromSourceGraphics.ts,src/helpers/ArcGISHelpers/pointGraphicCoordinates.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/useSelectFromSourceGraphicsEffects.ts,src/helpers/ArcGISHelpers/syncBluePointGraphicsCore.ts,Code call,typescript.call,new,3,,
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step1/SinglePlan.tsx,src/helpers/classNames.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step1/SinglePlan.tsx,src/helpers/points/flightPlanPointExcelCore.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step1/SinglePlan.tsx,src/helpers/tableExports/xlsxExportCore.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/useViewPlanStepMap.ts,src/helpers/ArcGISHelpers/validateMapView.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/viewPlanStepMapActions.ts,src/helpers/ArcGISHelpers/validateMapView.ts,Code call,typescript.call,new,3,,
src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/useViewPlanFilteredPlans.ts,src/helpers/filterPlans.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Right/SelectedPlansPointsList/Common/useTimesliderRightListHover.ts,src/helpers/ArcGISHelpers/pointGraphicCoordinates.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Body/Right/SelectedPlansPointsList/Images/SelectedPlanImagesPanel.tsx,src/helpers/arcgis/attachmentDisplayUrl.ts,Code call,typescript.call,new,1,,
src/Components/HomePage/Head/Common/CommonTabBtn.tsx,src/helpers/classNames.ts,Code call,typescript.call,recurring,1,1,
src/Components/HomePage/Head/Common/FilterTabs.tsx,src/helpers/classNames.ts,Code call,typescript.call,recurring,1,1,
src/Components/TimesliderItemDetailPage/buildTimesliderPageViewParts.ts,src/helpers/arcgis/attachmentDisplayUrl.ts,Code call,typescript.call,new,1,,
src/Components/TimesliderItemDetailPage/sections/LoginRequiredModal.tsx,src/helpers/getLoginUrlWithReturn.ts,Code call,typescript.call,recurring,1,1,
src/Components/TimesliderItemDetailPage/sections/MainImageSection.tsx,src/helpers/arcgis/attachmentDisplayUrl.ts,Code call,typescript.call,new,1,,
src/hooks/editPoint/applyCoordinateSystemSync.ts,src/helpers/geo/buildCoordinateSyncPatchCore.ts,Code call,typescript.call,new,1,,
src/hooks/features/attachMapHoverLifecycle.ts,src/helpers/ArcGISHelpers/validateMapView.ts,Code call,typescript.call,new,1,,
src/hooks/features/syncLocalGeometryGraphics.ts,src/helpers/ArcGISHelpers/createGeometryGraphicInternal.ts,Code call,typescript.call,new,1,,
src/hooks/features/syncLocalGeometryGraphics.ts,src/helpers/ArcGISHelpers/replaceGraphics.ts,Code call,typescript.call,new,1,,
src/hooks/features/syncLocalGeometryGraphics.ts,src/helpers/ArcGISHelpers/validateMapView.ts,Code call,typescript.call,new,1,,
src/hooks/features/useGeometryGraphicsEffects.ts,src/helpers/ArcGISHelpers/replaceGraphics.ts,Code call,typescript.call,new,2,,
src/hooks/features/usePointGraphicsEffects.ts,src/helpers/ArcGISHelpers/replaceGraphics.ts,Code call,typescript.call,new,2,,
src/hooks/features/usePointGraphicsEffects.ts,src/helpers/ArcGISHelpers/validateMapView.ts,Code call,typescript.call,new,1,,
src/hooks/flightPathMetrics.ts,src/helpers/haversine.ts,Code call,typescript.call,new,1,,
src/hooks/hover-click-handlers/createPlanClickHandler.ts,src/helpers/ArcGISHelpers/buildPlanBoundingBoxGraphicCore.ts,Code call,typescript.call,new,1,,
src/hooks/hover-click-handlers/createPlanClickHandler.ts,src/helpers/ArcGISHelpers/planBoundingBoxGeometryCore.ts,Code call,typescript.call,new,1,,
src/hooks/hover-click-handlers/createPlanHoverHandlers.ts,src/helpers/ArcGISHelpers/buildPlanBoundingBoxGraphicCore.ts,Code call,typescript.call,new,1,,
src/hooks/hover-click-handlers/createPlanHoverHandlers.ts,src/helpers/ArcGISHelpers/planBoundingBoxGeometryCore.ts,Code call,typescript.call,new,1,,
src/hooks/hover-click-handlers/finishedPlanHighlightDraw.ts,src/helpers/ArcGISHelpers/finishedPlanCentroidMarkersCore.ts,Code call,typescript.call,new,1,,
src/hooks/hover-click-handlers/finishedPlanHighlightDraw.ts,src/helpers/ArcGISHelpers/finishedPlanMapGraphics.ts,Code call,typescript.call,new,1,,
src/hooks/hover-click-handlers/geometryEditHighlightHandlers.ts,src/helpers/ArcGISHelpers/validateMapView.ts,Code call,typescript.call,new,2,,
src/hooks/hover-click-handlers/geometryHighlightGraphic.ts,src/helpers/ArcGISHelpers/geometryMapGraphicFactoriesCore.ts,Code call,typescript.call,new,1,,
src/hooks/hover-click-handlers/geometryListHoverHandlers.ts,src/helpers/ArcGISHelpers/validateMapView.ts,Code call,typescript.call,new,2,,
src/hooks/hover-click-handlers/geometryListMapActions.ts,src/helpers/ArcGISHelpers/geometryMapGraphicActionsCore.ts,Code call,typescript.call,new,3,,
src/hooks/hover-click-handlers/geometryListMapActions.ts,src/helpers/ArcGISHelpers/geometryMapGraphicFactoriesCore.ts,Code call,typescript.call,new,1,,
src/hooks/hover-click-handlers/geometryVertexGraphics.ts,src/helpers/ArcGISHelpers/pointGraphicCoordinates.ts,Code call,typescript.call,new,1,,
src/hooks/hover-click-handlers/nearestPoint.ts,src/helpers/getDistanceMeters.ts,Code call,typescript.call,new,1,,
src/hooks/hover-click-handlers/pathPlanUtils.ts,src/helpers/getDistanceMeters.ts,Code call,typescript.call,new,1,,
src/hooks/hover-click-handlers/pointHoverHandlers.ts,src/helpers/ArcGISHelpers/pointHoverGraphics.ts,Code call,typescript.call,new,2,,
src/hooks/hover-click-handlers/pointListMapActions.ts,src/helpers/ArcGISHelpers/pointMapGraphicActionsCore.ts,Code call,typescript.call,new,3,,
src/hooks/hover-click-handlers/pointListMapActions.ts,src/helpers/ArcGISHelpers/pointMapGraphicFactoriesCore.ts,Code call,typescript.call,new,1,,
src/hooks/hover-click-handlers/showPlanSearchListHoverBody.ts,src/helpers/ArcGISHelpers/buildPlanBoundingBoxGraphicCore.ts,Code call,typescript.call,new,1,,
src/hooks/hover-click-handlers/showPlanSearchListHoverBody.ts,src/helpers/ArcGISHelpers/planBoundingBoxGeometryCore.ts,Code call,typescript.call,new,1,,
src/hooks/hover-click-handlers/syncYellowGeometrySelection.ts,src/helpers/ArcGISHelpers/selectedGeometryGraphics.ts,Code call,typescript.call,new,1,,
src/hooks/hover-click-handlers/syncYellowGeometrySelection.ts,src/helpers/ArcGISHelpers/validateMapView.ts,Code call,typescript.call,new,1,,
src/hooks/hover-click-handlers/syncYellowMarkerSelection.ts,src/helpers/ArcGISHelpers/validateMapView.ts,Code call,typescript.call,new,1,,
src/hooks/hover-click-handlers/useSingleGeometrySelectionGraphic.ts,src/helpers/ArcGISHelpers/geometryMapGraphicFactoriesCore.ts,Code call,typescript.call,new,1,,
