Description,Severity,Status,First Seen,Issue age,Unit,File,Technology,Lines of code,McCabe complexity,Number of parameters
30 lines of code for unit index.tsx.StepNo(any),LOW,RAW,2026-06-04,43,index.tsx.StepNo(any),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/StepNo/index.tsx#L9:86,TypeScript,30,2,1
30 lines of code for unit CoordinatesInput.tsx.CoordinatesInput(),LOW,RAW,2026-06-04,43,CoordinatesInput.tsx.CoordinatesInput(),src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/CoordinatesInput.tsx#L6:36,TypeScript,30,1,0
29 lines of code for unit useDrawPath.ts.useDrawPath(boolean),LOW,RAW,2026-07-17,0,useDrawPath.ts.useDrawPath(boolean),src/hooks/hover-click-handlers/useDrawPath.ts#L14:46,TypeScript,29,1,1
29 lines of code for unit useChangePlanStatusState.ts,LOW,RAW,2026-06-04,43,useChangePlanStatusState.ts,src/hooks/zustand/nabewerking/useChangePlanStatusState.ts#L1:64,TypeScript,29,1,0
29 lines of code for unit Section1.tsx.Section1(any),LOW,RAW,2026-06-04,43,Section1.tsx.Section1(any),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Overig/Section1.tsx#L5:41,TypeScript,29,1,1
29 lines of code for unit helpers.ts.getUserRoles(GetUserRolesInput),LOW,RAW,2026-07-01,16,helpers.ts.getUserRoles(GetUserRolesInput),backend/src/routes/keycloak/management/users/helpers.ts#L16:51,TypeScript,29,3,1
"29 lines of code for unit deleteFinishedFlightPlan.ts.deleteFinishedFlightPlanCascade(PoolClient,string)",LOW,RAW,2026-07-04,13,"deleteFinishedFlightPlan.ts.deleteFinishedFlightPlanCascade(PoolClient,string)",backend/src/helpers/queries/flight-plans/deleteFinishedFlightPlan.ts#L24:61,TypeScript,29,4,2
29 lines of code for unit index.tsx.Left(any),LOW,RAW,2026-06-04,43,index.tsx.Left(any),src/Components/HomePage/Body/Left/index.tsx#L32:120,TypeScript,29,1,1
29 lines of code for unit useDrawingToolLifecycle.ts.useDrawingToolStep2Lifecycle(any),LOW,RAW,2026-07-13,4,useDrawingToolLifecycle.ts.useDrawingToolStep2Lifecycle(any),src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/helpers/useDrawingToolLifecycle.ts#L72:111,TypeScript,29,6,1
29 lines of code for unit NewPointsList.tsx.NewPointsList(),LOW,RAW,2026-06-04,43,NewPointsList.tsx.NewPointsList(),src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/NewPointsList.tsx#L9:17,TypeScript,29,3,0
29 lines of code for unit usePopupOpenEffect.ts.usePopupOpenEffect(void),LOW,RAW,2026-07-13,4,usePopupOpenEffect.ts.usePopupOpenEffect(void),src/hooks/popUpModal/usePopupOpenEffect.ts#L12:44,TypeScript,29,5,1
"29 lines of code for unit useRenderPoints.ts.useRenderPoints(FinishedFlightPlanType|null,number[])",LOW,RAW,2026-06-04,43,"useRenderPoints.ts.useRenderPoints(FinishedFlightPlanType|null,number[])",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/hooks/useRenderPoints.ts#L7:43,TypeScript,29,5,2
29 lines of code for unit Section2.tsx.Section2(any),LOW,RAW,2026-06-04,43,Section2.tsx.Section2(any),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Overig/Section2.tsx#L6:42,TypeScript,29,1,1
29 lines of code for unit useTimesliderDerivedPlans.ts.useTimesliderDerivedPlans(any),LOW,RAW,2026-07-13,4,useTimesliderDerivedPlans.ts.useTimesliderDerivedPlans(any),src/Components/TimesliderItemDetailPage/useTimesliderDerivedPlans.ts#L8:44,TypeScript,29,4,1
29 lines of code for unit mapImage.ts.getStaticMapImage(any),LOW,RAW,2026-07-13,4,mapImage.ts.getStaticMapImage(any),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/mapImage.ts#L37:75,TypeScript,29,2,1
29 lines of code for unit Section3.tsx.Section3(any),LOW,RAW,2026-06-04,43,Section3.tsx.Section3(any),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Overig/Section3.tsx#L5:41,TypeScript,29,1,1
29 lines of code for unit validateSpoedReportRequest.ts.validateSpoedReportRequest(any),LOW,RAW,2026-07-13,4,validateSpoedReportRequest.ts.validateSpoedReportRequest(any),backend/src/routes/emails/validateSpoedReportRequest.ts#L13:49,TypeScript,29,13,1
29 lines of code for unit submitPointCoordinates.ts.submitPointCoordinateUpdate(SubmitPointCoordinatesInput),LOW,RAW,2026-07-04,13,submitPointCoordinates.ts.submitPointCoordinateUpdate(SubmitPointCoordinatesInput),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/submitPointCoordinates.ts#L32:55,TypeScript,29,1,1
"29 lines of code for unit reportAgentStatus.ts.RequestHandler(any,any)",LOW,RAW,2026-06-04,43,"reportAgentStatus.ts.RequestHandler(any,any)",backend/src/routes/devices-updates/agent/reportAgentStatus.ts#L9:42,TypeScript,29,5,2
"29 lines of code for unit pdfReportTables.ts.addDetailTable(jsPDF,PDFPointDataType)",LOW,RAW,2026-07-04,13,"pdfReportTables.ts.addDetailTable(jsPDF,PDFPointDataType)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/pdfReportTables.ts#L89:117,TypeScript,29,6,2
"29 lines of code for unit getPreparedFlightPlans.ts.getPreparedFlightPlans(Request,Response)",LOW,RAW,2026-06-04,43,"getPreparedFlightPlans.ts.getPreparedFlightPlans(Request,Response)",backend/src/routes/flightPlans/getPreparedFlightPlans.ts#L6:41,TypeScript,29,2,2
"29 lines of code for unit CoordinateValues.finalizeCoordinateValues(string,any)",LOW,RAW,2026-07-13,4,"CoordinateValues.finalizeCoordinateValues(string,any)",src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/coordinateFinalize.ts#L10:43,TypeScript,29,3,2
29 lines of code for unit useTimesliderItemImages.ts.useTimesliderItemImages(any),LOW,RAW,2026-07-13,4,useTimesliderItemImages.ts.useTimesliderItemImages(any),src/Components/TimesliderItemDetailPage/useTimesliderItemImages.ts#L8:46,TypeScript,29,9,1
28 lines of code for unit index.tsx.DevicesUpdatesPage(),LOW,RAW,2026-06-04,43,index.tsx.DevicesUpdatesPage(),src/Components/DevicesUpdatesPage/index.tsx#L27:40,TypeScript,28,4,0
28 lines of code for unit removePoint(string),LOW,RAW,2026-06-04,43,removePoint(string),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/EditPoint/Buttons/RemovePoint.tsx#L21:47,TypeScript,28,3,1
28 lines of code for unit index.tsx.Step1(any),LOW,RAW,2026-06-04,43,index.tsx.Step1(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step1/index.tsx#L11:78,TypeScript,28,6,1
28 lines of code for unit index.tsx.SearchedResultsTab(),LOW,RAW,2026-06-04,43,index.tsx.SearchedResultsTab(),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/index.tsx#L15:97,TypeScript,28,5,0
28 lines of code for unit index.tsx.StepNo(),LOW,RAW,2026-06-04,43,index.tsx.StepNo(),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/AddToPlan/StepNo/index.tsx#L10:71,TypeScript,28,3,0
28 lines of code for unit index.tsx.Step2(),LOW,RAW,2026-06-04,43,index.tsx.Step2(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/index.tsx#L14:52,TypeScript,28,5,0
28 lines of code for unit useDrawingToolLifecycle.ts.useDrawingToolStep1Lifecycle(any),LOW,RAW,2026-07-13,4,useDrawingToolLifecycle.ts.useDrawingToolStep1Lifecycle(any),src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/helpers/useDrawingToolLifecycle.ts#L36:70,TypeScript,28,2,1
28 lines of code for unit LegendSection.tsx.LegendSection(LegendSectionProps),LOW,RAW,2026-06-10,37,LegendSection.tsx.LegendSection(LegendSectionProps),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Common/LegendSection.tsx#L24:79,TypeScript,28,13,1
28 lines of code for unit verify-regio-apis.ts.testDatabaseQueries(),LOW,RAW,2026-06-10,37,verify-regio-apis.ts.testDatabaseQueries(),backend/scripts/verify-regio-apis.ts#L116:144,TypeScript,28,1,0
28 lines of code for unit runReturningUpdate.ts.executeReturningUpdate(any),LOW,RAW,2026-07-14,3,runReturningUpdate.ts.executeReturningUpdate(any),backend/src/helpers/http/runReturningUpdate.ts#L35:70,TypeScript,28,7,1
28 lines of code for unit handleSubmit(),LOW,RAW,2026-06-04,43,handleSubmit(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/ChangePoint/index.tsx#L39:58,TypeScript,28,3,0
28 lines of code for unit server.ts.startServer(),LOW,RAW,2026-07-13,4,server.ts.startServer(),backend/src/server.ts#L42:74,TypeScript,28,5,0
28 lines of code for unit index.tsx.EditUser(),LOW,RAW,2026-06-04,43,index.tsx.EditUser(),src/Components/DashboardPage/EditUser/index.tsx#L20:43,TypeScript,28,7,0
28 lines of code for unit useTableScrollWidth.ts.useTableScrollWidth(UseTableScrollWidthParams),LOW,RAW,2026-06-04,43,useTableScrollWidth.ts.useTableScrollWidth(UseTableScrollWidthParams),src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useTableScrollWidth.ts#L14:34,TypeScript,28,3,1
28 lines of code for unit submitAddPointsToPlan.ts.submitAddPointsToPlan(SubmitAddPointsToPlanInput),LOW,RAW,2026-07-13,4,submitAddPointsToPlan.ts.submitAddPointsToPlan(SubmitAddPointsToPlanInput),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/helpers/submitAddPointsToPlan.ts#L37:66,TypeScript,28,2,1
28 lines of code for unit handleUpdate(),LOW,RAW,2026-06-04,43,handleUpdate(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/Steps/Step2/index.tsx#L37:67,TypeScript,28,6,0
28 lines of code for unit HeadButtonsTimeslider.tsx.HeadButtonsTimeslider(),LOW,RAW,2026-06-04,43,HeadButtonsTimeslider.tsx.HeadButtonsTimeslider(),src/Components/HomePage/Head/HeadButtonsTimeslider.tsx#L13:80,TypeScript,28,3,0
28 lines of code for unit keycloakAdminTokenRequest.ts.requestAdminTokenWithRetry(any),LOW,RAW,2026-07-14,3,keycloakAdminTokenRequest.ts.requestAdminTokenWithRetry(any),backend/src/services/keycloakAdminTokenRequest.ts#L11:43,TypeScript,28,7,1
"28 lines of code for unit registerAgent.ts.RequestHandler(any,any)",LOW,RAW,2026-06-04,43,"registerAgent.ts.RequestHandler(any,any)",backend/src/routes/devices-updates/agent/registerAgent.ts#L5:35,TypeScript,28,8,2
"28 lines of code for unit legacyAuthUsageMonitor.ts.legacyAuthUsageMonitor(any,any,any)",LOW,RAW,2026-07-13,4,"legacyAuthUsageMonitor.ts.legacyAuthUsageMonitor(any,any,any)",backend/src/helpers/auth/legacyAuthUsageMonitor.ts#L13:44,TypeScript,28,10,3
27 lines of code for unit geometryJson.ts,LOW,RAW,2026-06-30,17,geometryJson.ts,backend/src/helpers/queries/geometries/geometryJson.ts#L3:31,TypeScript,27,1,0
"27 lines of code for unit selectedPlansPointsList.ts.collectSelectedData(FinishedFlightPlanType[],number[])",LOW,RAW,2026-06-04,43,"selectedPlansPointsList.ts.collectSelectedData(FinishedFlightPlanType[],number[])",src/helpers/timeslider/selectedPlansPointsList.ts#L55:88,TypeScript,27,10,2
27 lines of code for unit loadImages(),LOW,RAW,2026-07-17,0,loadImages(),src/api-hooks/planImages/useEntityPlanImages.ts#L29:57,TypeScript,27,9,0
27 lines of code for unit submitStep1(),LOW,RAW,2026-06-04,43,submitStep1(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step1/Buttons.tsx#L36:64,TypeScript,27,4,0
27 lines of code for unit Buttons.tsx.Buttons(any),LOW,RAW,2026-06-04,43,Buttons.tsx.Buttons(any),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step3/Buttons.tsx#L19:49,TypeScript,27,1,1
"27 lines of code for unit pdfReportTables.ts.addCoordinatesTable(jsPDF,PDFPointDataType)",LOW,RAW,2026-07-04,13,"pdfReportTables.ts.addCoordinatesTable(jsPDF,PDFPointDataType)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/pdfReportTables.ts#L61:87,TypeScript,27,2,2
27 lines of code for unit getAllUsers.ts.getAllUsers(Request),LOW,RAW,2026-06-04,43,getAllUsers.ts.getAllUsers(Request),backend/src/routes/keycloak/management/users/getAllUsers.ts#L10:42,TypeScript,27,3,1
"27 lines of code for unit deleteUser.ts.handleDeleteUser(Request,Response)",LOW,RAW,2026-06-04,43,"deleteUser.ts.handleDeleteUser(Request,Response)",backend/src/routes/keycloak/management/users/deleteUser.ts#L7:40,TypeScript,27,6,2
"27 lines of code for unit FetchClientRoleNamesForUserInput.fetchClientRoleDefinitions(string,string)",LOW,RAW,2026-07-01,16,"FetchClientRoleNamesForUserInput.fetchClientRoleDefinitions(string,string)",backend/src/routes/keycloak/management/users/keycloakAdminClient.ts#L104:139,TypeScript,27,5,2
27 lines of code for unit flightPlanFormDefaults.ts,LOW,RAW,2026-07-17,0,flightPlanFormDefaults.ts,src/hooks/zustand/shared/flightPlanFormDefaults.ts#L1:32,TypeScript,27,1,0
27 lines of code for unit index.tsx.Form(any),LOW,RAW,2026-06-04,43,index.tsx.Form(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/Form/index.tsx#L13:42,TypeScript,27,6,1
"27 lines of code for unit createEmail.ts.createEmail(Request,Response)",LOW,RAW,2026-06-04,43,"createEmail.ts.createEmail(Request,Response)",backend/src/routes/emails/createEmail.ts#L6:35,TypeScript,27,3,2
27 lines of code for unit useDebouncedRedPointFromInputs.ts.useDebouncedRedPointFromInputs(any),LOW,RAW,2026-06-04,43,useDebouncedRedPointFromInputs.ts.useDebouncedRedPointFromInputs(any),src/Components/HomePage/Body/Left/Tools/EditGeometry/EditForm/EditGeometryPointPanel/useDebouncedRedPointFromInputs.ts#L7:40,TypeScript,27,4,1
"27 lines of code for unit buildPlanGeometryGraphics.ts.buildPlanGeometryGraphics(FinishedFlightPlanType,number[])",LOW,RAW,2026-07-04,13,"buildPlanGeometryGraphics.ts.buildPlanGeometryGraphics(FinishedFlightPlanType,number[])",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/hooks/buildPlanGeometryGraphics.ts#L22:59,TypeScript,27,7,2
26 lines of code for unit commandGuard.ts.queueDeviceCommandWhenIdle(QueueDeviceCommandInput),LOW,RAW,2026-07-01,16,commandGuard.ts.queueDeviceCommandWhenIdle(QueueDeviceCommandInput),backend/src/routes/devices-updates/commandGuard.ts#L17:48,TypeScript,26,5,1
26 lines of code for unit Buttons.tsx.Buttons(any),LOW,RAW,2026-06-04,43,Buttons.tsx.Buttons(any),src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Step3/Buttons.tsx#L15:44,TypeScript,26,1,1
26 lines of code for unit usePointsViewInteractions.ts.usePointsViewInteractions(any),LOW,RAW,2026-07-14,3,usePointsViewInteractions.ts.usePointsViewInteractions(any),src/Components/HomePage/Body/Bottom/PointsView/common/hooks/usePointsViewInteractions.ts#L8:39,TypeScript,26,1,1
26 lines of code for unit mapImage.ts,LOW,RAW,2026-06-04,43,mapImage.ts,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/mapImage.ts#L1:28,TypeScript,26,1,0
26 lines of code for unit selectFromSourceGraphics.ts.syncPinsForSelection(any),LOW,RAW,2026-07-04,13,selectFromSourceGraphics.ts.syncPinsForSelection(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/helpers/selectFromSourceGraphics.ts#L38:74,TypeScript,26,6,1
26 lines of code for unit buildPathFeatureLayer.ts.addPathLayerBelowPoints(any),LOW,RAW,2026-07-04,13,buildPathFeatureLayer.ts.addPathLayerBelowPoints(any),src/hooks/hover-click-handlers/buildPathFeatureLayer.ts#L57:88,TypeScript,26,8,1
26 lines of code for unit bufferFlightPlansOnLayer.ts.bufferFlightPlansOnLayer(BufferFlightPlansOnLayerInput),LOW,RAW,2026-07-17,0,bufferFlightPlansOnLayer.ts.bufferFlightPlansOnLayer(BufferFlightPlansOnLayerInput),src/helpers/ArcGISHelpers/bufferFlightPlansOnLayer.ts#L20:51,TypeScript,26,6,1
26 lines of code for unit nabewerkingTabs.ts,LOW,RAW,2026-07-04,13,nabewerkingTabs.ts,src/Components/HomePage/Head/headTabDefinitions/nabewerkingTabs.ts#L1:33,TypeScript,26,1,0
26 lines of code for unit onSuccess(any),LOW,RAW,2026-07-13,4,onSuccess(any),src/Components/HomePage/Body/Left/Tools/EditGeometry/index.tsx#L86:112,TypeScript,26,6,1
26 lines of code for unit Buttons.tsx.Buttons(any),LOW,RAW,2026-06-04,43,Buttons.tsx.Buttons(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/Steps/Step3/Buttons.tsx#L15:47,TypeScript,26,4,1
26 lines of code for unit verifyCredentialsResponses.ts.authenticateOrRespondToVerifyFailure(any),LOW,RAW,2026-07-14,3,verifyCredentialsResponses.ts.authenticateOrRespondToVerifyFailure(any),backend/src/routes/auth2/verifyCredentialsResponses.ts#L39:71,TypeScript,26,5,1
"26 lines of code for unit getFlightPlanById.ts.getFlightPlanById(Request,Response)",LOW,RAW,2026-06-04,43,"getFlightPlanById.ts.getFlightPlanById(Request,Response)",backend/src/routes/flightPlans/getFlightPlanById.ts#L5:36,TypeScript,26,3,2
26 lines of code for unit SinglePlan.tsx.SinglePlan(any),LOW,RAW,2026-06-04,43,SinglePlan.tsx.SinglePlan(any),src/Components/HomePage/Body/Left/Voorbereiding/RemoveFlightPlan/SinglePlan.tsx#L12:56,TypeScript,26,5,1
26 lines of code for unit PointDetails.tsx.PointDetails(any),LOW,RAW,2026-06-04,43,PointDetails.tsx.PointDetails(any),src/Components/HomePage/Body/Left/Common/ResultTab/PointDetails.tsx#L8:130,TypeScript,26,1,1
26 lines of code for unit mapViewConfiguration.ts.createConfiguredMapView(any),LOW,RAW,2026-07-14,3,mapViewConfiguration.ts.createConfiguredMapView(any),src/helpers/ArcGISHelpers/mapViewConfiguration.ts#L6:38,TypeScript,26,3,1
26 lines of code for unit SinglePoint.tsx.SinglePoint(any),LOW,RAW,2026-06-04,43,SinglePoint.tsx.SinglePoint(any),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/Main/SinglePoint.tsx#L10:14,TypeScript,26,1,1
26 lines of code for unit runFlightPlanRegioCases.ts.runFlightPlanRegioCases(any),LOW,RAW,2026-07-14,3,runFlightPlanRegioCases.ts.runFlightPlanRegioCases(any),backend/scripts/runFlightPlanRegioCases.ts#L7:37,TypeScript,26,5,1
26 lines of code for unit fetchAttachmentsForPlanPoint.ts.fetchAttachmentsForPlanPoint(any),LOW,RAW,2026-07-04,13,fetchAttachmentsForPlanPoint.ts.fetchAttachmentsForPlanPoint(any),backend/src/helpers/queries/finished-plans/fetchAttachmentsForPlanPoint.ts#L3:35,TypeScript,26,5,1
26 lines of code for unit CurrentGeometriesList.tsx.CurrentGeometriesList(),LOW,RAW,2026-06-04,43,CurrentGeometriesList.tsx.CurrentGeometriesList(),src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/CurrentGeometriesList.tsx#L11:62,TypeScript,26,6,0
26 lines of code for unit useUploadZip.ts.useUploadZip(),LOW,RAW,2026-06-04,43,useUploadZip.ts.useUploadZip(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/useUploadZip.ts#L8:14,TypeScript,26,4,0
25 lines of code for unit enrichedPointStateActions.ts.createEnrichedPointActions(any),LOW,RAW,2026-07-14,3,enrichedPointStateActions.ts.createEnrichedPointActions(any),src/hooks/zustand/enrichedPointStateActions.ts#L7:32,TypeScript,25,1,1
25 lines of code for unit toggleStarPlan(FlightPlanType),LOW,RAW,2026-06-04,43,toggleStarPlan(FlightPlanType),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/List.tsx#L81:109,TypeScript,25,4,1
25 lines of code for unit useFeatureLayerPopup.ts.useFeatureLayerPopup(),LOW,RAW,2026-06-04,43,useFeatureLayerPopup.ts.useFeatureLayerPopup(),src/hooks/hover-click-handlers/useFeatureLayerPopup.ts#L13:36,TypeScript,25,2,0
"25 lines of code for unit upsertRegisteredDevice.ts.updateExistingDevice(RegisterDeviceInput,string)",LOW,RAW,2026-07-04,13,"upsertRegisteredDevice.ts.updateExistingDevice(RegisterDeviceInput,string)",backend/src/routes/devices-updates/upsertRegisteredDevice.ts#L13:41,TypeScript,25,5,2
25 lines of code for unit submitStep2(),LOW,RAW,2026-06-10,37,submitStep2(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/Buttons.tsx#L45:70,TypeScript,25,6,0
"25 lines of code for unit middleware.ts.RequestHandler(any,any,any)",LOW,RAW,2026-06-04,43,"middleware.ts.RequestHandler(any,any,any)",backend/src/routes/devices-updates/middleware.ts#L7:34,TypeScript,25,6,3
25 lines of code for unit useSelectFromSourceGraphicsEffects.ts.useSelectFromSourceGraphicsLifecycle(any),LOW,RAW,2026-07-14,3,useSelectFromSourceGraphicsEffects.ts.useSelectFromSourceGraphicsLifecycle(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/useSelectFromSourceGraphicsEffects.ts#L16:48,TypeScript,25,2,1
25 lines of code for unit useFinishedPlansState.ts,LOW,RAW,2026-06-04,43,useFinishedPlansState.ts,src/hooks/zustand/nabewerking/useFinishedPlansState.ts#L1:75,TypeScript,25,1,0
25 lines of code for unit logQueue.ts.initializeLogQueue(SendLogs),LOW,RAW,2026-07-14,3,logQueue.ts.initializeLogQueue(SendLogs),src/hooks/logging/logQueue.ts#L14:22,TypeScript,25,5,1
25 lines of code for unit DropDown.tsx.DropDown(any),LOW,RAW,2026-07-15,2,DropDown.tsx.DropDown(any),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/DropDown.tsx#L29:48,TypeScript,25,1,1
25 lines of code for unit useSelectFromSourceGraphicsEffects.ts.useSourcePointHover(any),LOW,RAW,2026-07-14,3,useSelectFromSourceGraphicsEffects.ts.useSourcePointHover(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/useSelectFromSourceGraphicsEffects.ts#L101:130,TypeScript,25,6,1
25 lines of code for unit geometryRouteHelpers.ts.insertGeometryPoints(InsertGeometryPointsInput),LOW,RAW,2026-07-01,16,geometryRouteHelpers.ts.insertGeometryPoints(InsertGeometryPointsInput),backend/src/helpers/queries/geometries/geometryRouteHelpers.ts#L60:88,TypeScript,25,2,1
25 lines of code for unit DropDown.tsx.DropDown(any),LOW,RAW,2026-07-15,2,DropDown.tsx.DropDown(any),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/DropDown.tsx#L29:46,TypeScript,25,1,1
25 lines of code for unit handleSubmit(),LOW,RAW,2026-06-04,43,handleSubmit(),src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/Buttons.tsx#L38:59,TypeScript,25,3,0
"25 lines of code for unit registerApplicationRoutes.ts.registerApplicationRoutes(Express,Router)",LOW,RAW,2026-07-17,0,"registerApplicationRoutes.ts.registerApplicationRoutes(Express,Router)",backend/src/configure/registerApplicationRoutes.ts#L26:50,TypeScript,25,1,2
25 lines of code for unit ArcGISUserToken.ts.fetchAndRegister(),LOW,RAW,2026-06-04,43,ArcGISUserToken.ts.fetchAndRegister(),src/helpers/tokens/ArcGISUserToken.ts#L57:86,TypeScript,25,5,0
"25 lines of code for unit mapGraphicsLayers.ts.addAndOrderMapGraphicsLayers(Map,ReturnType,any)",LOW,RAW,2026-07-14,3,"mapGraphicsLayers.ts.addAndOrderMapGraphicsLayers(Map,ReturnType,any)",src/helpers/ArcGISHelpers/mapGraphicsLayers.ts#L17:46,TypeScript,25,1,3
"25 lines of code for unit isPointInPolygon(__esri.Point,number[])",LOW,RAW,2026-06-04,43,"isPointInPolygon(__esri.Point,number[])",src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/index.tsx#L77:113,TypeScript,25,13,2
25 lines of code for unit shapefileExport.ts.exportFlightPlansShapefile(FlightPlanType[]),LOW,RAW,2026-07-17,0,shapefileExport.ts.exportFlightPlansShapefile(FlightPlanType[]),src/helpers/tableExports/shapefileExport.ts#L19:44,TypeScript,25,1,1
25 lines of code for unit useResultTabTableView.ts.useResultTabTableView(),LOW,RAW,2026-07-13,4,useResultTabTableView.ts.useResultTabTableView(),src/hooks/resultTab/useResultTabTableView.ts#L8:34,TypeScript,25,1,0
25 lines of code for unit handleNext(),LOW,RAW,2026-06-04,43,handleNext(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step1/Content/Buttons.tsx#L27:53,TypeScript,25,7,0
25 lines of code for unit usePopupMapClickEffect.ts.usePopupMapClickEffect(),LOW,RAW,2026-07-13,4,usePopupMapClickEffect.ts.usePopupMapClickEffect(),src/hooks/popUpModal/usePopupMapClickEffect.ts#L9:38,TypeScript,25,4,0
25 lines of code for unit notLoggedInBannerTheme.ts.resolveLoginBannerTheme(any),LOW,RAW,2026-07-04,13,notLoggedInBannerTheme.ts.resolveLoginBannerTheme(any),src/Components/HomePage/Body/Common/notLoggedInBannerTheme.ts#L14:44,TypeScript,25,2,1
25 lines of code for unit SinglePlan.tsx.SinglePlan(any),LOW,RAW,2026-06-06,41,SinglePlan.tsx.SinglePlan(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step1/Content/SinglePlan.tsx#L8:42,TypeScript,25,1,1
25 lines of code for unit processGeometry.ts.processGeometry(ProcessGeometryParams),LOW,RAW,2026-06-04,43,processGeometry.ts.processGeometry(ProcessGeometryParams),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/processGeometry.ts#L26:54,TypeScript,25,1,1
25 lines of code for unit SinglePoint.tsx.SinglePoint(any),LOW,RAW,2026-06-04,43,SinglePoint.tsx.SinglePoint(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/SinglePoint.tsx#L7:44,TypeScript,25,1,1
25 lines of code for unit handleConfirmDelete(),LOW,RAW,2026-06-04,43,handleConfirmDelete(),src/Components/DashboardPage/AllUsersTable/index.tsx#L82:113,TypeScript,25,6,0
"25 lines of code for unit logoutHandler.ts.RequestHandler(any,any)",LOW,RAW,2026-07-13,4,"logoutHandler.ts.RequestHandler(any,any)",backend/src/routes/auth2/logoutHandler.ts#L5:32,TypeScript,25,5,2
25 lines of code for unit importPointRowNormalization.ts.normalizeImportRow(unknown),LOW,RAW,2026-07-01,16,importPointRowNormalization.ts.normalizeImportRow(unknown),backend/src/helpers/points/importPointRowNormalization.ts#L64:91,TypeScript,25,9,1
24 lines of code for unit index.tsx.Step2(),LOW,RAW,2026-06-04,43,index.tsx.Step2(),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step2/index.tsx#L22:98,TypeScript,24,1,0
