Description,Severity,Status,First Seen,Issue age,Lines of code,Redundant lines of code,Occurrences,Same file,Same component,Technology,Locations
6 lines occurring 2 times,HIGH,RAW,2026-06-04,30,6,6,2,true,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/types.ts#L34:39,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/types.ts#L51:56"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,5,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/ResultTab/PointsList.tsx#L48:54,src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useClickOutside.ts#L8:14"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,5,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Tools/EditGeometry/ActionButtons.tsx#L5:11,src/Components/HomePage/Body/Left/Tools/EditGeometry/SingleGeometry.tsx#L8:14"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,5,7,7,2,false,true,TypeScript,"src/Components/DashboardPage/AllUsersTable/index.tsx#L10:16,src/Components/DashboardPage/shared/keycloakRoleTypes.ts#L12:18"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,5,6,6,2,false,false,TypeScript,"src/Types/installer.ts#L2:7,backend/src/routes/installers.ts#L14:19"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/DropDown.tsx#L47:55,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/ListPointsFunctions/index.tsx#L33:41"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Step2/Buttons.tsx#L15:21,src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step2/Buttons.tsx#L17:23"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,7,7,2,false,true,TypeScript,"src/utils/useCreateData.ts#L67:73,src/utils/useUpdateData.ts#L49:55"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,7,7,2,false,true,TypeScript,"src/utils/useCreateData.ts#L88:94,src/utils/useUpdateData.ts#L69:75"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,30,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Step2/index.tsx#L21:26,src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Step3/index.tsx#L21:26"
7 lines occurring 2 times,HIGH,RAW,2026-07-04,0,7,7,2,true,true,TypeScript,"backend/src/routes/fileDownload.ts#L65:74,backend/src/routes/fileDownload.ts#L92:101"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,5,6,6,2,false,false,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/helpers/buildUpdatedPlanFromForm.ts#L6:11,src/hooks/zustand/shared/flightPlanFormFields.ts#L2:7"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-06,28,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Bottom/PointsView/FlightPlansTable/index.tsx#L106:117,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/List.tsx#L55:66"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,6,6,2,false,false,Angular Templates,"public/index.html#L6:11,index.html#L6:11"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Bottom/PointsView/common/hooks/syncTableTabGraphics.ts#L105:110,src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useMapGraphics.ts#L9:14"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step1/Buttons.tsx#L11:18,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/Buttons.tsx#L16:23"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/FormInputs.tsx#L28:34,src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/index.tsx#L27:33"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,5,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/FiltersSection/FilterInput.tsx#L2:7,src/Components/HomePage/Body/Left/Common/FormComponents/InputComp.tsx#L4:9"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-07-04,0,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/helpers/drawYellowPlanGraphics.ts#L32:38,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/helpers/selectFromSourceGraphics.ts#L107:113"
6 lines occurring 2 times,HIGH,RAW,2026-07-04,0,6,6,2,true,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/helpers/buildUpdatedPlanFromForm.ts#L44:49,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/helpers/buildUpdatedPlanFromForm.ts#L70:75"
