WorkPackageID,Category,Status,Severity,Description,File,Unit,LOC,Complexity,Parameters,FanIn
MAINT-01,Unit interfacing,RAW,MEDIUM,"6 parameters for unit verify-regio-apis.ts.assertPlanRegiosWithDb(Pool,string,Array<{ id?: number; regio_id?: string }>,string,any,any)",backend/scripts/verify-regio-apis.ts,"verify-regio-apis.ts.assertPlanRegiosWithDb(Pool,string,Array<{ id?: number; regio_id?: string }>,string,any,any)",17,3,6,
MAINT-03,Unit interfacing,RAW,MEDIUM,"6 parameters for unit buildReusePlanPointIds.ts.buildReuseFlightPlanPointIds(number[],number[],number[],number[],Geometry[],Geometry[])",src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/helpers/buildReusePlanPointIds.ts,"buildReusePlanPointIds.ts.buildReuseFlightPlanPointIds(number[],number[],number[],number[],Geometry[],Geometry[])",12,1,6,
MAINT-08,Unit interfacing,RAW,MEDIUM,"5 parameters for unit columnDragHandlers.ts.handleDrop(string,string|null,string[],void,void)",src/Components/HomePage/Body/Bottom/PointsView/common/functions/columnDragHandlers.ts,"columnDragHandlers.ts.handleDrop(string,string|null,string[],void,void)",10,3,5,
MAINT-02,Unit interfacing,RAW,MEDIUM,"5 parameters for unit useFotoMapClickHandler.ts.useFotoMapClickHandler(MapView|null|undefined,GraphicsLayer|null|undefined,AttachmentType[],void,void)",src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/useFotoMapClickHandler.ts,"useFotoMapClickHandler.ts.useFotoMapClickHandler(MapView|null|undefined,GraphicsLayer|null|undefined,AttachmentType[],void,void)",9,4,5,
MAINT-01,Unit interfacing,RAW,MEDIUM,"5 parameters for unit regioFilter.ts.appendRegioFilter(string,unknown[],unknown,any,RegioFilterOptions)",backend/src/helpers/queries/regioFilter.ts,"regioFilter.ts.appendRegioFilter(string,unknown[],unknown,any,RegioFilterOptions)",9,3,5,
MAINT-01,Unit interfacing,RAW,MEDIUM,"5 parameters for unit regioFilter.ts.buildRegioWhereClause(unknown,unknown[],string,RegioFilterOptions,any)",backend/src/helpers/queries/regioFilter.ts,"regioFilter.ts.buildRegioWhereClause(unknown,unknown[],string,RegioFilterOptions,any)",9,3,5,
MAINT-02,Unit interfacing,RAW,MEDIUM,"5 parameters for unit attachmentUploadHelpers.ts.buildAttachmentFromUploadResponse(number,number,string,number,number)",src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/attachmentUploadHelpers.ts,"attachmentUploadHelpers.ts.buildAttachmentFromUploadResponse(number,number,string,number,number)",9,1,5,
MAINT-03,Unit interfacing,RAW,MEDIUM,"5 parameters for unit Buttons.tsx.clearTemplateSelectionGraphics(MapView|null,Graphic[],void,Graphic|null,void)",src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Step3/Buttons.tsx,"Buttons.tsx.clearTemplateSelectionGraphics(MapView|null,Graphic[],void,Graphic|null,void)",8,2,5,
MAINT-01,Unit interfacing,RAW,MEDIUM,"5 parameters for unit finishedPlan.ts.finishedPlanFail(Response,number,string,string,unknown)",backend/src/helpers/validators/finishedPlan.ts,"finishedPlan.ts.finishedPlanFail(Response,number,string,string,unknown)",3,1,5,
MAINT-02,Unit interfacing,RAW,LOW,"4 parameters for unit useImageMarkersOnMap.ts.useImageMarkersOnMap(FinishedPointType|null,AttachmentType[],MapView|null|undefined,GraphicsLayer|null|u",src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/useImageMarkersOnMap.ts,"useImageMarkersOnMap.ts.useImageMarkersOnMap(FinishedPointType|null,AttachmentType[],MapView|null|undefined,GraphicsLayer|null|undefined)",98,10,4,
MAINT-07,Unit interfacing,RAW,LOW,"3 parameters for unit flightPlansYellowHighlights.ts.drawSelectedPlansYellowHighlights(__esri.GraphicsLayer,FinishedFlightPlanType[],number[])",src/helpers/timeslider/flightPlansYellowHighlights.ts,"flightPlansYellowHighlights.ts.drawSelectedPlansYellowHighlights(__esri.GraphicsLayer,FinishedFlightPlanType[],number[])",90,14,3,
MAINT-01,Unit interfacing,RAW,LOW,"3 parameters for unit timesliderPlanImages.ts.fetchTimesliderPlanImages(Request,Response,FetchTimesliderPlanImagesOptions)",backend/src/helpers/queries/timesliderPlanImages.ts,"timesliderPlanImages.ts.fetchTimesliderPlanImages(Request,Response,FetchTimesliderPlanImagesOptions)",49,5,3,
MAINT-05,Unit interfacing,RAW,LOW,"3 parameters for unit createPin.ts.createPin(EnrichedPointType|FinishedPointType,__esri.MapView,string)",src/helpers/ArcGISHelpers/createPin.ts,"createPin.ts.createPin(EnrichedPointType|FinishedPointType,__esri.MapView,string)",44,3,3,
MAINT-02,Unit interfacing,RAW,LOW,"3 parameters for unit navigateToLocation.ts.navigateToLocation(string|null|undefined,MapView|null|undefined,GraphicsLayer|null|undefined)",src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/navigateToLocation.ts,"navigateToLocation.ts.navigateToLocation(string|null|undefined,MapView|null|undefined,GraphicsLayer|null|undefined)",42,7,3,
MAINT-01,Unit interfacing,RAW,LOW,"3 parameters for unit db.ts.applyAgentReport(string,AgentReportBody,DeviceCommand|null)",backend/src/routes/devices-updates/db.ts,"db.ts.applyAgentReport(string,AgentReportBody,DeviceCommand|null)",42,11,3,
MAINT-07,Unit interfacing,RAW,LOW,"4 parameters for unit selectedPlansPointsList.ts.drawHoverPin(__esri.GraphicsLayer,number,number,number)",src/helpers/timeslider/selectedPlansPointsList.ts,"selectedPlansPointsList.ts.drawHoverPin(__esri.GraphicsLayer,number,number,number)",39,1,4,
MAINT-01,Unit interfacing,RAW,LOW,"3 parameters for unit updateUserRoles.ts.updateUserRoles(string,string[],Request)",backend/src/routes/keycloak/management/users/updateUserRoles.ts,"updateUserRoles.ts.updateUserRoles(string,string[],Request)",34,9,3,
MAINT-01,Unit interfacing,RAW,LOW,"3 parameters for unit fetchFlightPlanList.ts.fetchFlightPlanList(Request,Response,FetchFlightPlanListOptions)",backend/src/helpers/queries/fetchFlightPlanList.ts,"fetchFlightPlanList.ts.fetchFlightPlanList(Request,Response,FetchFlightPlanListOptions)",31,7,3,
MAINT-01,Unit interfacing,RAW,LOW,"3 parameters for unit keycloakAdminClient.ts.fetchClientRoleNamesForUser(string,string,string)",backend/src/routes/keycloak/management/users/keycloakAdminClient.ts,"keycloakAdminClient.ts.fetchClientRoleNamesForUser(string,string,string)",30,5,3,
MAINT-01,Unit interfacing,RAW,LOW,"3 parameters for unit flightPlanColumns.ts.buildFlightPlanSelectColumns(FlightPlanColumnPreset,string,string)",backend/src/helpers/queries/flightPlanColumns.ts,"flightPlanColumns.ts.buildFlightPlanSelectColumns(FlightPlanColumnPreset,string,string)",30,2,3,
MAINT-02,Unit interfacing,RAW,LOW,"4 parameters for unit syncAttachmentsInPlan.ts.syncGeometryAttachmentsInPlan(FinishedFlightPlanType,FinishedGeometryType,number,AttachmentType[])",src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/syncAttachmentsInPlan.ts,"syncAttachmentsInPlan.ts.syncGeometryAttachmentsInPlan(FinishedFlightPlanType,FinishedGeometryType,number,AttachmentType[])",29,5,4,
MAINT-03,Unit interfacing,RAW,LOW,"4 parameters for unit useDrawingToolLifecycle.ts.useDrawingToolStep2Lifecycle(MapView|null,string,number,void)",src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/helpers/useDrawingToolLifecycle.ts,"useDrawingToolLifecycle.ts.useDrawingToolStep2Lifecycle(MapView|null,string,number,void)",29,6,4,
MAINT-01,Unit interfacing,RAW,LOW,"3 parameters for unit helpers.ts.getUserRoles(string,string,string)",backend/src/routes/keycloak/management/users/helpers.ts,"helpers.ts.getUserRoles(string,string,string)",28,3,3,
MAINT-05,Unit interfacing,RAW,LOW,"4 parameters for unit bufferGraphics.ts.bufferFlightPlansOnLayer(FlightPlanType[],number,any,GraphicsLayer)",src/helpers/ArcGISHelpers/bufferGraphics.ts,"bufferGraphics.ts.bufferFlightPlansOnLayer(FlightPlanType[],number,any,GraphicsLayer)",26,7,4,
MAINT-01,Unit interfacing,RAW,LOW,"3 parameters for unit middleware.ts.RequestHandler(any,any,any)",backend/src/routes/devices-updates/middleware.ts,"middleware.ts.RequestHandler(any,any,any)",25,6,3,
MAINT-02,Unit interfacing,RAW,LOW,"4 parameters for unit imageDataToJpegDataUrl(ImageData,number,number,number)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/generatePdfReport.ts,"imageDataToJpegDataUrl(ImageData,number,number,number)",25,2,4,
MAINT-01,Unit interfacing,RAW,LOW,"3 parameters for unit fetchConstLookup.ts.fetchConstLookup(Request,Response,FetchConstLookupOptions)",backend/src/helpers/queries/fetchConstLookup.ts,"fetchConstLookup.ts.fetchConstLookup(Request,Response,FetchConstLookupOptions)",24,5,3,
MAINT-05,Unit interfacing,RAW,LOW,"3 parameters for unit computeFlightPlanCentroid.ts.computeFlightPlanCentroid(FlightPlanCentroidPoint[],any,any)",src/helpers/ArcGISHelpers/computeFlightPlanCentroid.ts,"computeFlightPlanCentroid.ts.computeFlightPlanCentroid(FlightPlanCentroidPoint[],any,any)",24,6,3,
MAINT-02,Unit interfacing,RAW,LOW,"3 parameters for unit useFilterAndSortPlans.ts.useFilterAndSortPlans(FinishedFlightPlanType[],any,string)",src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/hooks/useFilterAndSortPlans.ts,"useFilterAndSortPlans.ts.useFilterAndSortPlans(FinishedFlightPlanType[],any,string)",23,3,3,
MAINT-01,Unit interfacing,RAW,LOW,"4 parameters for unit runReturningUpdate.ts.runStatusUpdate(Response,unknown,Promise,StatusUpdateConfig)",backend/src/helpers/runReturningUpdate.ts,"runReturningUpdate.ts.runStatusUpdate(Response,unknown,Promise,StatusUpdateConfig)",22,7,4,
MAINT-02,Unit interfacing,RAW,LOW,"3 parameters for unit utils.ts.fetchWithRetry(string,RequestInit,any)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/utils.ts,"utils.ts.fetchWithRetry(string,RequestInit,any)",22,7,3,
MAINT-01,Unit interfacing,RAW,LOW,"4 parameters for unit runReturningUpdate.ts.runReturningUpdateById(Response,unknown,Promise,ReturningUpdateConfig)",backend/src/helpers/runReturningUpdate.ts,"runReturningUpdate.ts.runReturningUpdateById(Response,unknown,Promise,ReturningUpdateConfig)",22,6,4,
MAINT-01,Unit interfacing,RAW,LOW,"3 parameters for unit PointCorePayload.normalizePointCoreFields(PointCoreSource,Partial<Record<PointCoreColumn, unknown>>,any)",backend/src/helpers/queries/pointFields.ts,"PointCorePayload.normalizePointCoreFields(PointCoreSource,Partial<Record<PointCoreColumn, unknown>>,any)",21,31,3,
MAINT-01,Unit interfacing,RAW,LOW,"3 parameters for unit geometryRouteHelpers.ts.insertGeometryPoints(PoolClient,number,PointCoreSource[])",backend/src/helpers/queries/geometryRouteHelpers.ts,"geometryRouteHelpers.ts.insertGeometryPoints(PoolClient,number,PointCoreSource[])",21,2,3,
MAINT-08,Unit interfacing,RAW,LOW,"4 parameters for unit useTableLayout.ts.useTableLayout(number,number,number,number)",src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useTableLayout.ts,"useTableLayout.ts.useTableLayout(number,number,number,number)",21,6,4,
MAINT-08,Unit interfacing,RAW,LOW,"4 parameters for unit create(T,void,any,any)",src/utils/useCreateData.ts,"create(T,void,any,any)",21,9,4,
MAINT-03,Unit interfacing,RAW,LOW,"4 parameters for unit buildUpdatedPlanFromForm.ts.buildUpdatedPlanFromForm(FlightPlanType,ViewPlanFormFields,EnrichedPointType[],Geometry[])",src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/helpers/buildUpdatedPlanFromForm.ts,"buildUpdatedPlanFromForm.ts.buildUpdatedPlanFromForm(FlightPlanType,ViewPlanFormFields,EnrichedPointType[],Geometry[])",20,1,4,
MAINT-05,Unit interfacing,RAW,LOW,"4 parameters for unit getTransformedCoordinates.ts.getTransformedCoordinates(any,any,number,number)",src/helpers/ArcGISHelpers/getTransformedCoordinates.ts,"getTransformedCoordinates.ts.getTransformedCoordinates(any,any,number,number)",19,7,4,
MAINT-08,Unit interfacing,RAW,LOW,"3 parameters for unit buildPointUpdatePayload.ts.buildPointUpdatePayload(PointUpdateFormFields,number,string)",src/helpers/points/buildPointUpdatePayload.ts,"buildPointUpdatePayload.ts.buildPointUpdatePayload(PointUpdateFormFields,number,string)",18,2,3,
MAINT-05,Unit interfacing,RAW,LOW,"4 parameters for unit createPlanBoundingBoxGraphic.ts.createPlanBoundingBoxGraphic(PlanBoundingBoxPoint[],any,any,CreatePlanBoundingBoxGraphicOptions)",src/helpers/ArcGISHelpers/createPlanBoundingBoxGraphic.ts,"createPlanBoundingBoxGraphic.ts.createPlanBoundingBoxGraphic(PlanBoundingBoxPoint[],any,any,CreatePlanBoundingBoxGraphicOptions)",17,8,4,
MAINT-05,Unit interfacing,RAW,LOW,"3 parameters for unit finishedPlanMapGraphics.ts.addFinishedPlanGeometryCentroidMarkers(__esri.GraphicsLayer,FinishedFlightPlanType,SimpleMarkerSymbol",src/helpers/ArcGISHelpers/finishedPlanMapGraphics.ts,"finishedPlanMapGraphics.ts.addFinishedPlanGeometryCentroidMarkers(__esri.GraphicsLayer,FinishedFlightPlanType,SimpleMarkerSymbol)",17,4,3,
MAINT-01,Unit interfacing,RAW,LOW,"3 parameters for unit verify-regio-apis.ts.assertPlanRegios(string,Array<{ id?: number; regio_id?: string }>,string)",backend/scripts/verify-regio-apis.ts,"verify-regio-apis.ts.assertPlanRegios(string,Array<{ id?: number; regio_id?: string }>,string)",17,4,3,
MAINT-05,Unit interfacing,RAW,LOW,"3 parameters for unit createPlanBoundingBoxGraphic.ts.createPlanBoundingBoxPolygon(PlanBoundingBoxPoint[],any,any)",src/helpers/ArcGISHelpers/createPlanBoundingBoxGraphic.ts,"createPlanBoundingBoxGraphic.ts.createPlanBoundingBoxPolygon(PlanBoundingBoxPoint[],any,any)",17,2,3,
MAINT-07,Unit interfacing,RAW,LOW,"3 parameters for unit filterFinishedPlansForItem.ts.getItemDisplayTitle(FinishedFlightPlanType[],any,number)",src/helpers/timeslider/filterFinishedPlansForItem.ts,"filterFinishedPlansForItem.ts.getItemDisplayTitle(FinishedFlightPlanType[],any,number)",17,9,3,
MAINT-08,Unit interfacing,RAW,LOW,"3 parameters for unit PointsFilters.loadPoints(PointsFilters,Partial<PointsState>,any)",src/hooks/features/usePointsStore.ts,"PointsFilters.loadPoints(PointsFilters,Partial<PointsState>,any)",16,7,3,
MAINT-08,Unit interfacing,RAW,LOW,"3 parameters for unit update(T,void,void)",src/utils/useUpdateData.ts,"update(T,void,void)",16,6,3,
MAINT-01,Unit interfacing,RAW,LOW,"3 parameters for unit updateUser.ts.updateUser(string,any,Request)",backend/src/routes/keycloak/management/users/updateUser.ts,"updateUser.ts.updateUser(string,any,Request)",16,2,3,
MAINT-08,Unit interfacing,RAW,LOW,"3 parameters for unit GeometryFilters.loadGeometries(GeometryFilters,Partial<GeometriesState>,any)",src/hooks/features/useGeometriesStore.ts,"GeometryFilters.loadGeometries(GeometryFilters,Partial<GeometriesState>,any)",15,5,3,
MAINT-08,Unit interfacing,RAW,LOW,"4 parameters for unit syncScrollPositions.ts.syncScrollPositions(any,RefObject<HTMLDivElement>,RefObject<HTMLDivElement>,RefObject<boolean>)",src/Components/HomePage/Body/Bottom/PointsView/common/functions/syncScrollPositions.ts,"syncScrollPositions.ts.syncScrollPositions(any,RefObject<HTMLDivElement>,RefObject<HTMLDivElement>,RefObject<boolean>)",15,6,4,
MAINT-08,Unit interfacing,RAW,LOW,"3 parameters for unit usePlanPointAttachments.ts.usePlanPointAttachments(number|undefined,number|undefined,boolean)",src/api-hooks/finishedPlans/usePlanPointAttachments.ts,"usePlanPointAttachments.ts.usePlanPointAttachments(number|undefined,number|undefined,boolean)",15,9,3,
MAINT-01,Unit interfacing,RAW,LOW,"3 parameters for unit requirePassword.ts.requirePassword(express.Request,express.Response,express.NextFunction)",backend/src/helpers/requirePassword.ts,"requirePassword.ts.requirePassword(express.Request,express.Response,express.NextFunction)",14,4,3,
MAINT-08,Unit interfacing,RAW,LOW,"4 parameters for unit filterPlans.ts.filterPlans(FlightPlanType[],string,string,string)",src/helpers/filterPlans.ts,"filterPlans.ts.filterPlans(FlightPlanType[],string,string,string)",14,5,4,
MAINT-05,Unit interfacing,RAW,LOW,"4 parameters for unit calculateCenterAndZoom.ts.haversineDistance(number,number,number,number)",src/helpers/ArcGISHelpers/calculateCenterAndZoom.ts,"calculateCenterAndZoom.ts.haversineDistance(number,number,number,number)",14,1,4,
MAINT-01,Unit interfacing,RAW,LOW,"4 parameters for unit oidc.ts.buildClient(string,string,string,string)",backend/src/routes/auth/oidc.ts,"oidc.ts.buildClient(string,string,string,string)",14,1,4,
MAINT-03,Unit interfacing,RAW,LOW,"4 parameters for unit useDrawingToolLifecycle.ts.useDrawingToolRootLifecycle(MapView|null,string,void,void)",src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/helpers/useDrawingToolLifecycle.ts,"useDrawingToolLifecycle.ts.useDrawingToolRootLifecycle(MapView|null,string,void,void)",14,2,4,
MAINT-02,Unit interfacing,RAW,LOW,"3 parameters for unit syncAttachmentsInPlan.ts.syncPointAttachmentsInPlan(FinishedFlightPlanType,FinishedPointType,AttachmentType[])",src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/syncAttachmentsInPlan.ts,"syncAttachmentsInPlan.ts.syncPointAttachmentsInPlan(FinishedFlightPlanType,FinishedPointType,AttachmentType[])",13,2,3,
MAINT-08,Unit interfacing,RAW,LOW,"3 parameters for unit useTemplateFlights.ts.useTemplateFlights(string|number|undefined,number|undefined,any)",src/api-hooks/templateFlights/useTemplateFlights.ts,"useTemplateFlights.ts.useTemplateFlights(string|number|undefined,number|undefined,any)",13,7,3,
MAINT-03,Unit interfacing,RAW,LOW,"3 parameters for unit planSelection.ts.resolvePointsByIds(number[],EnrichedPointType[],Geometry[])",src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/helpers/planSelection.ts,"planSelection.ts.resolvePointsByIds(number[],EnrichedPointType[],Geometry[])",13,5,3,
MAINT-03,Unit interfacing,RAW,LOW,"4 parameters for unit planSelection.ts.mergeGeometries(Geometry[],any,number[],Geometry[])",src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/helpers/planSelection.ts,"planSelection.ts.mergeGeometries(Geometry[],any,number[],Geometry[])",12,6,4,
MAINT-01,Unit interfacing,RAW,LOW,"3 parameters for unit verify-regio-apis.ts.runQuery(string,string,unknown[])",backend/scripts/verify-regio-apis.ts,"verify-regio-apis.ts.runQuery(string,string,unknown[])",12,2,3,
MAINT-01,Unit interfacing,RAW,LOW,"3 parameters for unit fileDownloadHelpers.ts.resolveDownloadFilename(Request,Response,void)",backend/src/helpers/fileDownloadHelpers.ts,"fileDownloadHelpers.ts.resolveDownloadFilename(Request,Response,void)",12,4,3,
MAINT-03,Unit interfacing,RAW,LOW,"3 parameters for unit findSpecificPoint.ts.findSpecificPoint(__esri.MapView|null,number,number)",src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/helpers/findSpecificPoint.ts,"findSpecificPoint.ts.findSpecificPoint(__esri.MapView|null,number,number)",12,4,3,
MAINT-08,Unit interfacing,RAW,LOW,"4 parameters for unit haversine.ts.haversine(number,number,number,number)",src/helpers/haversine.ts,"haversine.ts.haversine(number,number,number,number)",12,1,4,
MAINT-03,Unit interfacing,RAW,LOW,"4 parameters for unit planSelection.ts.buildUniquePointIds(FlightPlanType,number[],number[],Geometry[])",src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/helpers/planSelection.ts,"planSelection.ts.buildUniquePointIds(FlightPlanType,number[],number[],Geometry[])",12,1,4,
MAINT-01,Unit interfacing,RAW,LOW,"4 parameters for unit reportUpload.ts.uploadErrorHandler(any,any,any,any)",backend/src/routes/reportUpload.ts,"reportUpload.ts.uploadErrorHandler(any,any,any,any)",12,4,4,
MAINT-01,Unit interfacing,RAW,LOW,"3 parameters for unit entityDeleteHelpers.ts.sendDeleteError(Response,string,unknown)",backend/src/helpers/entityDeleteHelpers.ts,"entityDeleteHelpers.ts.sendDeleteError(Response,string,unknown)",11,2,3,
MAINT-08,Unit interfacing,RAW,LOW,"4 parameters for unit deleteData(string|number,T,void,void)",src/utils/useDeleteData.ts,"deleteData(string|number,T,void,void)",11,4,4,
MAINT-01,Unit interfacing,RAW,LOW,"3 parameters for unit verify-regio-apis.ts.mockReq(string[],Record<string, string>,any)",backend/scripts/verify-regio-apis.ts,"verify-regio-apis.ts.mockReq(string[],Record<string, string>,any)",10,1,3,
MAINT-05,Unit interfacing,RAW,LOW,"3 parameters for unit createPlanBoundingBoxGraphic.ts.getValidPlanPoints(PlanBoundingBoxPoint[],any,any)",src/helpers/ArcGISHelpers/createPlanBoundingBoxGraphic.ts,"createPlanBoundingBoxGraphic.ts.getValidPlanPoints(PlanBoundingBoxPoint[],any,any)",10,5,3,
MAINT-08,Unit interfacing,RAW,LOW,"4 parameters for unit getDistanceMeters.ts.getDistanceMeters(number,number,number,number)",src/helpers/getDistanceMeters.ts,"getDistanceMeters.ts.getDistanceMeters(number,number,number,number)",10,1,4,
MAINT-03,Unit interfacing,RAW,LOW,"4 parameters for unit getDistanceInMeters(number,number,number,number)",src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/index.tsx,"getDistanceInMeters(number,number,number,number)",10,1,4,
MAINT-05,Unit interfacing,RAW,LOW,"3 parameters for unit createPlanBoundingBoxGraphic.ts.getPlanBoundingBoxExtents(PlanBoundingBoxPoint[],any,any)",src/helpers/ArcGISHelpers/createPlanBoundingBoxGraphic.ts,"createPlanBoundingBoxGraphic.ts.getPlanBoundingBoxExtents(PlanBoundingBoxPoint[],any,any)",10,2,3,
MAINT-03,Unit interfacing,RAW,LOW,"4 parameters for unit getDistanceInMeters.ts.getDistanceInMeters(number,number,number,number)",src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/helpers/getDistanceInMeters.ts,"getDistanceInMeters.ts.getDistanceInMeters(number,number,number,number)",10,1,4,
MAINT-02,Unit interfacing,RAW,LOW,"4 parameters for unit filterValidAttachments.ts.filterValidAttachments(any,any,any,any)",src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/filterValidAttachments.ts,"filterValidAttachments.ts.filterValidAttachments(any,any,any,any)",9,6,4,
MAINT-01,Unit interfacing,RAW,LOW,"3 parameters for unit requireSessionAuth.ts.requireSessionAuth(any,any,any)",backend/src/helpers/requireSessionAuth.ts,"requireSessionAuth.ts.requireSessionAuth(any,any,any)",9,2,3,
MAINT-08,Unit interfacing,RAW,LOW,"3 parameters for unit usePlanStarGraphic.ts.addPlanStarGraphic(FlightPlanType,__esri.GraphicsLayer,PlanStarGraphicVariant)",src/hooks/hover-click-handlers/usePlanStarGraphic.ts,"usePlanStarGraphic.ts.addPlanStarGraphic(FlightPlanType,__esri.GraphicsLayer,PlanStarGraphicVariant)",9,2,3,
MAINT-03,Unit interfacing,RAW,LOW,"3 parameters for unit resetSketchSession.ts.destroySketchViewModel(SketchViewModel|null,void,MapView|null)",src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/helpers/resetSketchSession.ts,"resetSketchSession.ts.destroySketchViewModel(SketchViewModel|null,void,MapView|null)",8,3,3,
MAINT-08,Unit interfacing,RAW,LOW,"3 parameters for unit useClickOutside.ts.useClickOutside(RefObject<HTMLDivElement>,void,void)",src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useClickOutside.ts,"useClickOutside.ts.useClickOutside(RefObject<HTMLDivElement>,void,void)",8,1,3,
MAINT-01,Unit interfacing,RAW,LOW,"3 parameters for unit installers.ts.fileFilter(any,any,any)",backend/src/routes/installers.ts,"installers.ts.fileFilter(any,any,any)",8,3,3,
MAINT-07,Unit interfacing,RAW,LOW,"3 parameters for unit filterFinishedPlansForItem.ts.filterFinishedPlansContainingItem(FinishedFlightPlanType[],any,number)",src/helpers/timeslider/filterFinishedPlansForItem.ts,"filterFinishedPlansForItem.ts.filterFinishedPlansContainingItem(FinishedFlightPlanType[],any,number)",8,4,3,
MAINT-08,Unit interfacing,RAW,LOW,"3 parameters for unit useFlightPlansList.ts.useFlightPlansList(string|number|undefined,number|undefined,any)",src/api-hooks/flightPlans/useFlightPlansList.ts,"useFlightPlansList.ts.useFlightPlansList(string|number|undefined,number|undefined,any)",8,4,3,
MAINT-03,Unit interfacing,RAW,LOW,"4 parameters for unit createNewPoint.ts.createNewPoint(__esri.GraphicsLayer,void,number,number)",src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/helpers/createNewPoint.ts,"createNewPoint.ts.createNewPoint(__esri.GraphicsLayer,void,number,number)",8,1,4,
MAINT-02,Unit interfacing,RAW,LOW,"3 parameters for unit utils.ts.runWithConcurrency(any,any,number)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/utils.ts,"utils.ts.runWithConcurrency(any,any,number)",7,1,3,
MAINT-01,Unit interfacing,RAW,LOW,"4 parameters for unit reportUpload.ts.sendError(any,any,any,any)",backend/src/routes/reportUpload.ts,"reportUpload.ts.sendError(any,any,any,any)",7,3,4,
MAINT-01,Unit interfacing,RAW,LOW,"3 parameters for unit regioFilter.ts.buildRegioMatchClause(string,number,RegioFilterOptions)",backend/src/helpers/queries/regioFilter.ts,"regioFilter.ts.buildRegioMatchClause(string,number,RegioFilterOptions)",7,3,3,
MAINT-01,Unit interfacing,RAW,LOW,"3 parameters for unit installers.ts.requireAdminUpload(any,any,any)",backend/src/routes/installers.ts,"installers.ts.requireAdminUpload(any,any,any)",7,2,3,
MAINT-01,Unit interfacing,RAW,LOW,"4 parameters for unit routeResponses.ts.serverError(Response,string,string,unknown)",backend/src/helpers/routeResponses.ts,"routeResponses.ts.serverError(Response,string,string,unknown)",7,2,4,
MAINT-01,Unit interfacing,RAW,LOW,"3 parameters for unit middleware.ts.requireAdmin(any,any,any)",backend/src/routes/devices-updates/middleware.ts,"middleware.ts.requireAdmin(any,any,any)",7,2,3,
MAINT-01,Unit interfacing,RAW,LOW,"3 parameters for unit reportUpload.ts.filename(any,any,any)",backend/src/routes/reportUpload.ts,"reportUpload.ts.filename(any,any,any)",6,4,3,
MAINT-08,Unit interfacing,RAW,LOW,"3 parameters for unit withLog(string,void,unknown)",src/hooks/wizard/useWizardButtons.ts,"withLog(string,void,unknown)",6,1,3,
MAINT-08,Unit interfacing,RAW,LOW,"3 parameters for unit scrollHorizontally.ts.scrollHorizontally(any,RefObject<HTMLDivElement>,RefObject<HTMLDivElement>)",src/Components/HomePage/Body/Bottom/PointsView/common/functions/scrollHorizontally.ts,"scrollHorizontally.ts.scrollHorizontally(any,RefObject<HTMLDivElement>,RefObject<HTMLDivElement>)",6,4,3,
MAINT-08,Unit interfacing,RAW,LOW,"4 parameters for unit useWizardCleanup.ts.runWizardCleanup(Array,any,any,any)",src/hooks/wizard/useWizardCleanup.ts,"useWizardCleanup.ts.runWizardCleanup(Array,any,any,any)",5,2,4,
