ID,Path,Component,Lines of code,Duplication percentage,Start line,End line
489cb8dd-fade-4284-8e90-aefe3c446649,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlanDetails/DropDown.tsx,HomePage,30,57.692307,35,83
489cb8dd-fade-4284-8e90-aefe3c446649,src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PlansList.tsx,HomePage,30,58.82353,35,83
f592023e-8072-423f-a8c1-08a0e9089907,src/Components/HomePage/Body/Left/Common/ResultTab/PointsList.tsx,HomePage,28,29.787233,77,115
f592023e-8072-423f-a8c1-08a0e9089907,src/Components/HomePage/Body/Left/Common/ResultTab/PointsListEdit.tsx,HomePage,28,35.897434,85,123
0f44781b-a677-4956-a7a2-00c2e8e6ddcf,backend/src/Types/index.ts,backend,28,25.688074,57,88
0f44781b-a677-4956-a7a2-00c2e8e6ddcf,src/Types/index.ts,Types,28,20.143885,93,124
69a1db3f-e480-4545-bb59-d8648a7fc6d6,src/Components/HomePage/Body/Left/Common/ResultTab/ListPointsFunctions/index.tsx,HomePage,14,13.725491,90,110
69a1db3f-e480-4545-bb59-d8648a7fc6d6,src/Components/HomePage/Body/Left/Common/ResultTab/PointsList.tsx,HomePage,14,14.893617,94,113
69a1db3f-e480-4545-bb59-d8648a7fc6d6,src/Components/HomePage/Body/Left/Common/ResultTab/PointsListEdit.tsx,HomePage,14,17.948717,102,121
baa8940d-36ca-4050-b563-a3eeeb2671fc,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/EditFlight/Buttons.tsx,HomePage,9,13.846154,17,25
baa8940d-36ca-4050-b563-a3eeeb2671fc,src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/Buttons.tsx,HomePage,9,13.846154,22,30
baa8940d-36ca-4050-b563-a3eeeb2671fc,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/DuplicateFlightPlan/Step2/Buttons.tsx,HomePage,9,19.148935,23,31
baa8940d-36ca-4050-b563-a3eeeb2671fc,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/Buttons.tsx,HomePage,9,12.328767,28,36
baa8940d-36ca-4050-b563-a3eeeb2671fc,src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step3/Buttons.tsx,HomePage,9,11.538462,41,49
baa8940d-36ca-4050-b563-a3eeeb2671fc,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/Buttons.tsx,HomePage,9,12.328767,62,70
baa8940d-36ca-4050-b563-a3eeeb2671fc,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/DuplicateFlightPlan/Step2/Form.tsx,HomePage,9,19.148935,34,42
e74abbb6-b464-4011-999f-d07c0598c475,src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/Steps/Step1/Buttons.tsx,HomePage,27,38.028168,38,71
e74abbb6-b464-4011-999f-d07c0598c475,src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/Steps/Step2/index.tsx,HomePage,27,38.57143,42,75
2c46dd65-1206-424b-a8bd-9726673c6320,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/DropDown.tsx,HomePage,9,9.473684,75,84
2c46dd65-1206-424b-a8bd-9726673c6320,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/index.tsx,HomePage,9,7.377049,61,70
2c46dd65-1206-424b-a8bd-9726673c6320,src/Components/HomePage/Body/Left/Common/ResultTab/ListPointsFunctions/index.tsx,HomePage,9,8.823529,90,99
2c46dd65-1206-424b-a8bd-9726673c6320,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/index.tsx,HomePage,9,7.377049,100,109
2c46dd65-1206-424b-a8bd-9726673c6320,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/index.tsx,HomePage,9,7.377049,163,172
2c46dd65-1206-424b-a8bd-9726673c6320,src/Components/HomePage/Body/Left/Common/ResultTab/PointsList.tsx,HomePage,9,9.574468,94,103
2c46dd65-1206-424b-a8bd-9726673c6320,src/Components/HomePage/Body/Left/Common/ResultTab/PointsListEdit.tsx,HomePage,9,11.538462,102,111
d3806c0d-3613-4d20-a860-db3ac4f4d566,src/Components/HomePage/Body/Bottom/PointsView/FlightPlansTable/index.tsx,HomePage,13,10.4838705,141,159
d3806c0d-3613-4d20-a860-db3ac4f4d566,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/List.tsx,HomePage,13,12.745098,55,73
d3806c0d-3613-4d20-a860-db3ac4f4d566,src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useMapGraphics.ts,HomePage,13,9.219858,171,189
2deb1b6e-5f9b-44d8-bde6-4c592ae0516e,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/index.tsx,HomePage,13,17.333334,72,87
2deb1b6e-5f9b-44d8-bde6-4c592ae0516e,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/index.tsx,HomePage,13,5.019305,191,206
2deb1b6e-5f9b-44d8-bde6-4c592ae0516e,src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/StepContent.tsx,HomePage,13,12.380953,120,135
5e574eb9-2ddc-4a0d-b315-21dbaa970cf2,backend/src/routes/flightPlans/getAllFlightPlans.ts,backend,13,14.772727,12,24
