Description,Severity,Status,First Seen,Issue age,Unit,File,Technology,Lines of code,McCabe complexity,Number of parameters
"McCabe complexity of 9 for unit filterFinishedPlansForItem.ts.getItemDisplayTitle(FinishedFlightPlanType[],any,number)",LOW,RAW,2026-06-04,25,"filterFinishedPlansForItem.ts.getItemDisplayTitle(FinishedFlightPlanType[],any,number)",src/helpers/timeslider/filterFinishedPlansForItem.ts#L17:37,TypeScript,17,9,3
"McCabe complexity of 10 for unit logFields.ts.buildLogInsertValues(number,LogInsertInput)",LOW,RAW,2026-06-29,0,"logFields.ts.buildLogInsertValues(number,LogInsertInput)",backend/src/helpers/queries/logFields.ts#L45:64,TypeScript,17,10,2
"McCabe complexity of 6 for unit update(T,void,void)",LOW,RAW,2026-06-04,25,"update(T,void,void)",src/utils/useUpdateData.ts#L40:60,TypeScript,16,6,3
"McCabe complexity of 7 for unit PointsFilters.loadPoints(PointsFilters,Partial<PointsState>,any)",LOW,RAW,2026-06-04,25,"PointsFilters.loadPoints(PointsFilters,Partial<PointsState>,any)",src/hooks/features/usePointsStore.ts#L39:66,TypeScript,16,7,3
McCabe complexity of 9 for unit resolveRegioFilter.ts.getSessionRealmRoles(Request),LOW,RAW,2026-06-10,19,resolveRegioFilter.ts.getSessionRealmRoles(Request),backend/src/helpers/resolveRegioFilter.ts#L17:35,TypeScript,16,9,1
McCabe complexity of 6 for unit renderTabContent(),LOW,RAW,2026-06-04,25,renderTabContent(),src/Components/HomePage/Body/Bottom/PlansView/index.tsx#L19:34,TypeScript,16,6,0
McCabe complexity of 10 for unit safeReturnPath.ts.safeReturnPath(unknown),LOW,RAW,2026-06-04,25,safeReturnPath.ts.safeReturnPath(unknown),backend/src/routes/auth/authKeycloak/safeReturnPath.ts#L5:19,TypeScript,15,10,1
"McCabe complexity of 6 for unit syncScrollPositions.ts.syncScrollPositions(any,RefObject<HTMLDivElement>,RefObject<HTMLDivElement>,RefObject<boolean>)",LOW,RAW,2026-06-04,25,"syncScrollPositions.ts.syncScrollPositions(any,RefObject<HTMLDivElement>,RefObject<HTMLDivElement>,RefObject<boolean>)",src/Components/HomePage/Body/Bottom/PointsView/common/functions/syncScrollPositions.ts#L3:24,TypeScript,15,6,4
"McCabe complexity of 9 for unit usePlanPointAttachments.ts.usePlanPointAttachments(number|undefined,number|undefined,boolean)",LOW,RAW,2026-06-04,25,"usePlanPointAttachments.ts.usePlanPointAttachments(number|undefined,number|undefined,boolean)",src/api-hooks/finishedPlans/usePlanPointAttachments.ts#L6:24,TypeScript,15,9,3
McCabe complexity of 6 for unit HoveredPlan(FlightPlanType),LOW,RAW,2026-06-06,23,HoveredPlan(FlightPlanType),src/Components/HomePage/Body/Bottom/PointsView/FlightPlansTable/index.tsx#L102:119,TypeScript,14,6,1
McCabe complexity of 6 for unit HoveredPlan(FlightPlanType),LOW,RAW,2026-06-06,23,HoveredPlan(FlightPlanType),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/List.tsx#L51:68,TypeScript,14,6,1
"McCabe complexity of 7 for unit useTemplateFlights.ts.useTemplateFlights(string|number|undefined,number|undefined,any)",LOW,RAW,2026-06-04,25,"useTemplateFlights.ts.useTemplateFlights(string|number|undefined,number|undefined,any)",src/api-hooks/templateFlights/useTemplateFlights.ts#L7:23,TypeScript,13,7,3
McCabe complexity of 6 for unit createGeometryMapGraphics.ts.syncGeometriesTableMapGraphics(any),LOW,RAW,2026-06-10,19,createGeometryMapGraphics.ts.syncGeometriesTableMapGraphics(any),src/helpers/ArcGISHelpers/createGeometryMapGraphics.ts#L135:159,TypeScript,13,6,1
McCabe complexity of 6 for unit arcgis.ts.getValidToken(),LOW,RAW,2026-06-04,25,arcgis.ts.getValidToken(),backend/src/services/arcgis.ts#L106:121,TypeScript,12,6,0
"McCabe complexity of 6 for unit planSelection.ts.mergeGeometries(Geometry[],any,number[],Geometry[])",LOW,RAW,2026-06-04,25,"planSelection.ts.mergeGeometries(Geometry[],any,number[],Geometry[])",src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/helpers/planSelection.ts#L19:37,TypeScript,12,6,4
McCabe complexity of 6 for unit resolveRegioFilter.ts.resolveRegioFilter(Request),LOW,RAW,2026-06-10,19,resolveRegioFilter.ts.resolveRegioFilter(Request),backend/src/helpers/resolveRegioFilter.ts#L62:76,TypeScript,12,6,1
McCabe complexity of 9 for unit calculateCenterAndZoom.ts.calculateZoom(number),LOW,RAW,2026-06-04,25,calculateCenterAndZoom.ts.calculateZoom(number),src/helpers/ArcGISHelpers/calculateCenterAndZoom.ts#L81:92,TypeScript,11,9,1
"McCabe complexity of 9 for unit geometryRouteHelpers.ts.buildGeometryMetadataValues(GeometryMetadataInput,number)",LOW,RAW,2026-06-29,0,"geometryRouteHelpers.ts.buildGeometryMetadataValues(GeometryMetadataInput,number)",backend/src/helpers/queries/geometryRouteHelpers.ts#L28:41,TypeScript,11,9,2
McCabe complexity of 6 for unit planSelection.ts.collectExistingPlanPointIds(FlightPlanType),LOW,RAW,2026-06-04,25,planSelection.ts.collectExistingPlanPointIds(FlightPlanType),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/helpers/planSelection.ts#L5:16,TypeScript,10,6,1
McCabe complexity of 6 for unit resolveRegioFilter.ts.firstQueryValue(unknown),LOW,RAW,2026-06-10,19,resolveRegioFilter.ts.firstQueryValue(unknown),backend/src/helpers/resolveRegioFilter.ts#L4:15,TypeScript,10,6,1
"McCabe complexity of 6 for unit filterValidAttachments.ts.filterValidAttachments(any,any,any,any)",LOW,RAW,2026-06-06,23,"filterValidAttachments.ts.filterValidAttachments(any,any,any,any)",src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/filterValidAttachments.ts#L3:13,TypeScript,9,6,4
McCabe complexity of 6 for unit idsFromTimesliderPlans.ts.getPointAndGeometryIdsFromPlans(FinishedFlightPlanType[]),LOW,RAW,2026-06-04,25,idsFromTimesliderPlans.ts.getPointAndGeometryIdsFromPlans(FinishedFlightPlanType[]),src/helpers/timeslider/idsFromTimesliderPlans.ts#L4:12,TypeScript,9,6,1
McCabe complexity of 6 for unit toNum(any),LOW,RAW,2026-06-04,25,toNum(any),backend/src/routes/points/createPointFromImport.ts#L40:45,TypeScript,6,6,1
McCabe complexity of 6 for unit InputComp.tsx.InputComp(any),LOW,RAW,2026-06-04,25,InputComp.tsx.InputComp(any),src/Components/HomePage/Body/Left/Common/FormComponents/InputComp.tsx#L7:70,TypeScript,4,6,1
