Description,Severity,Status,First Seen,Issue age,Unit,File,Technology,Lines of code,McCabe complexity,Number of parameters
"3 parameters for unit useDirectDownload.ts.useDirectDownload(DownloadInfo|null,void,void)",LOW,RAW,2026-06-04,27,"useDirectDownload.ts.useDirectDownload(DownloadInfo|null,void,void)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/useDirectDownload.ts#L6:13,TypeScript,5,1,3
"3 parameters for unit planSelection.ts.resolveStandalonePoints(number[],EnrichedPointType[],Geometry[])",LOW,RAW,2026-06-04,27,"planSelection.ts.resolveStandalonePoints(number[],EnrichedPointType[],Geometry[])",src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/helpers/planSelection.ts#L68:77,TypeScript,5,1,3
"3 parameters for unit reportUpload.ts.fileFilter(any,any,any)",LOW,RAW,2026-06-04,27,"reportUpload.ts.fileFilter(any,any,any)",backend/src/routes/reportUpload.ts#L24:28,TypeScript,5,4,3
"3 parameters for unit useCopyLink.ts.useCopyLink(DownloadInfo|null,void,void)",LOW,RAW,2026-06-04,27,"useCopyLink.ts.useCopyLink(DownloadInfo|null,void,void)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/useCopyLink.ts#L8:15,TypeScript,5,1,3
"3 parameters for unit helpers.ts.getUserRolesForRequest(string,any,any)",LOW,RAW,2026-06-29,2,"helpers.ts.getUserRolesForRequest(string,any,any)",backend/src/routes/keycloak/management/users/helpers.ts#L53:56,TypeScript,4,1,3
"3 parameters for unit normalizePointCoreFields.ts.pointCoreValues(PointCoreSource,Partial<Record<PointCoreColumn, unknown>>,any)",LOW,RAW,2026-06-30,1,"normalizePointCoreFields.ts.pointCoreValues(PointCoreSource,Partial<Record<PointCoreColumn, unknown>>,any)",backend/src/helpers/queries/points/normalizePointCoreFields.ts#L45:51,TypeScript,4,1,3
"3 parameters for unit installers.ts.filename(any,any,any)",LOW,RAW,2026-06-04,27,"installers.ts.filename(any,any,any)",backend/src/routes/installers.ts#L71:74,TypeScript,4,2,3
"4 parameters for unit generatePdfReport.ts.fitToBox(number,number,number,number)",LOW,RAW,2026-06-04,27,"generatePdfReport.ts.fitToBox(number,number,number,number)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/generatePdfReport.ts#L24:32,TypeScript,4,1,4
"3 parameters for unit useResizableSidebar.ts.getResizeDelta(ResizeHandleSide,number,number)",LOW,RAW,2026-06-10,21,"useResizableSidebar.ts.getResizeDelta(ResizeHandleSide,number,number)",src/hooks/layout/useResizableSidebar.ts#L15:21,TypeScript,3,2,3
"3 parameters for unit usePlanStarGraphic.ts.addPlanStarGraphics(FlightPlanType[],__esri.GraphicsLayer,PlanStarGraphicVariant)",LOW,RAW,2026-06-06,25,"usePlanStarGraphic.ts.addPlanStarGraphics(FlightPlanType[],__esri.GraphicsLayer,PlanStarGraphicVariant)",src/hooks/hover-click-handlers/usePlanStarGraphic.ts#L43:49,TypeScript,3,1,3
"3 parameters for unit FlightPlanColumnPreset.flightPlanExtraColumns(string,any,any)",LOW,RAW,2026-07-01,0,"FlightPlanColumnPreset.flightPlanExtraColumns(string,any,any)",backend/src/helpers/queries/flight-plans/flightPlanColumns.ts#L19:24,TypeScript,3,1,3
"3 parameters for unit arcgis.ts.isHttpErrorWithStatus(any,number,number)",LOW,RAW,2026-06-04,27,"arcgis.ts.isHttpErrorWithStatus(any,number,number)",backend/src/services/arcgis.ts#L234:236,TypeScript,3,3,3
"3 parameters for unit useResizableSidebar.ts.clamp(number,number,number)",LOW,RAW,2026-06-10,21,"useResizableSidebar.ts.clamp(number,number,number)",src/hooks/layout/useResizableSidebar.ts#L11:13,TypeScript,3,1,3
"3 parameters for unit clamp(number,number,number)",LOW,RAW,2026-06-04,27,"clamp(number,number,number)",src/Components/HomePage/Body/MapViewComp/index.tsx#L59:60,TypeScript,2,1,3
"3 parameters for unit spoedReportHtml.ts.buildSpoedPdfHtml(SpoedReportFields,string,string)",LOW,RAW,2026-06-29,2,"spoedReportHtml.ts.buildSpoedPdfHtml(SpoedReportFields,string,string)",backend/src/routes/emails/spoedReportHtml.ts#L82:86,TypeScript,0,1,3
