Description,Severity,Status,First Seen,Issue age,Unit,File,Technology,Lines of code,McCabe complexity,Number of parameters
"75 lines of code for unit useRenderGeometries.ts.useRenderGeometries(FinishedFlightPlanType|null,number[])",HIGH,RAW,2026-06-04,26,"useRenderGeometries.ts.useRenderGeometries(FinishedFlightPlanType|null,number[])",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/hooks/useRenderGeometries.ts#L10:99,TypeScript,75,15,2
75 lines of code for unit updateLabels(),HIGH,RAW,2026-06-04,26,updateLabels(),src/hooks/hover-click-handlers/useFeatureLayerLabels.ts#L31:120,TypeScript,75,23,0
74 lines of code for unit useFeatureLayerPopup.ts.useFeatureLayerPopup(),HIGH,RAW,2026-06-04,26,useFeatureLayerPopup.ts.useFeatureLayerPopup(),src/hooks/hover-click-handlers/useFeatureLayerPopup.ts#L16:20,TypeScript,74,22,0
74 lines of code for unit handleStep2(),HIGH,RAW,2026-06-04,26,handleStep2(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/index.ts#L38:180,TypeScript,74,14,0
"74 lines of code for unit postProxyHandler.ts.arcgisPostProxyHandler(Request,Response)",HIGH,RAW,2026-06-04,26,"postProxyHandler.ts.arcgisPostProxyHandler(Request,Response)",backend/src/routes/arcgis/postProxyHandler.ts#L14:108,TypeScript,74,22,2
73 lines of code for unit index.tsx.TimesliderItemDetailPage(),HIGH,RAW,2026-06-04,26,index.tsx.TimesliderItemDetailPage(),src/Components/TimesliderItemDetailPage/index.tsx#L12:41,TypeScript,73,45,0
73 lines of code for unit index.tsx.Main(),HIGH,RAW,2026-06-04,26,index.tsx.Main(),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/Main/index.tsx#L11:132,TypeScript,73,13,0
72 lines of code for unit useRenderPoints.ts.useRenderPoints(),HIGH,RAW,2026-06-04,26,useRenderPoints.ts.useRenderPoints(),src/hooks/features/useRenderPoints.ts#L16:99,TypeScript,72,11,0
"72 lines of code for unit createGeometryGraphic.ts.createGeometryGraphic(BaseGeometryData,CreateGeometryGraphicOptions)",HIGH,RAW,2026-06-04,26,"createGeometryGraphic.ts.createGeometryGraphic(BaseGeometryData,CreateGeometryGraphicOptions)",src/helpers/ArcGISHelpers/createGeometryGraphic.ts#L162:255,TypeScript,72,20,2
"72 lines of code for unit createGeometry.ts.createGeometry(Request,Response)",HIGH,RAW,2026-06-04,26,"createGeometry.ts.createGeometry(Request,Response)",backend/src/routes/geometries/createGeometry.ts#L12:90,TypeScript,72,6,2
71 lines of code for unit usePathPointHandlerClick.ts.usePathPointHandlerClick(),HIGH,RAW,2026-06-04,26,usePathPointHandlerClick.ts.usePathPointHandlerClick(),src/hooks/hover-click-handlers/usePathPointHandlerClick.ts#L17:108,TypeScript,71,25,0
71 lines of code for unit index.tsx.SelectedPointDetails(),HIGH,RAW,2026-06-04,26,index.tsx.SelectedPointDetails(),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/SelectedPointDetails/index.tsx#L13:83,TypeScript,71,7,0
71 lines of code for unit createGeometryGraphic.ts,HIGH,RAW,2026-06-04,26,createGeometryGraphic.ts,src/helpers/ArcGISHelpers/createGeometryGraphic.ts#L1:154,TypeScript,71,9,0
70 lines of code for unit installers.ts,HIGH,RAW,2026-06-04,26,installers.ts,backend/src/routes/installers.ts#L1:32,TypeScript,70,8,0
70 lines of code for unit app.ts,HIGH,RAW,2026-06-04,26,app.ts,backend/src/app.ts#L1:43,TypeScript,70,6,0
70 lines of code for unit useEnrichedPointState.ts,HIGH,RAW,2026-06-04,26,useEnrichedPointState.ts,src/hooks/zustand/useEnrichedPointState.ts#L1:146,TypeScript,70,1,0
69 lines of code for unit handleDrawingTool(string),HIGH,RAW,2026-06-04,26,handleDrawingTool(string),src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step1/Options.tsx#L50:141,TypeScript,69,13,1
"69 lines of code for unit updateFinishedPointAttachments.ts.updateFinishedPointAttachments(Request,Response)",HIGH,RAW,2026-06-04,26,"updateFinishedPointAttachments.ts.updateFinishedPointAttachments(Request,Response)",backend/src/routes/finished_plans/updateFinishedPointAttachments.ts#L12:94,TypeScript,69,8,2
67 lines of code for unit arcgis.ts.fetchArcgisAdminTokenOnce(),HIGH,RAW,2026-06-04,26,arcgis.ts.fetchArcgisAdminTokenOnce(),backend/src/services/arcgis.ts#L147:224,TypeScript,67,9,0
67 lines of code for unit index.tsx.EnrichedAddPoint(),HIGH,RAW,2026-06-04,26,index.tsx.EnrichedAddPoint(),src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/index.tsx#L18:38,TypeScript,67,9,0
67 lines of code for unit handleSubmit(),HIGH,RAW,2026-06-04,26,handleSubmit(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/Buttons.tsx#L45:122,TypeScript,67,4,0
66 lines of code for unit NotLoggedInWarning.tsx.NotLoggedInWarning(),HIGH,RAW,2026-06-04,26,NotLoggedInWarning.tsx.NotLoggedInWarning(),src/Components/HomePage/Body/Common/NotLoggedInWarning.tsx#L11:21,TypeScript,66,6,0
66 lines of code for unit useDrawPath.ts.useDrawPath(boolean),HIGH,RAW,2026-06-04,26,useDrawPath.ts.useDrawPath(boolean),src/hooks/hover-click-handlers/useDrawPath.ts#L11:162,TypeScript,66,25,1
65 lines of code for unit Form.tsx.Form(),HIGH,RAW,2026-06-04,26,Form.tsx.Form(),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/Steps/Step1/Form.tsx#L10:119,TypeScript,65,3,0
65 lines of code for unit index.tsx.AddPointStep(),HIGH,RAW,2026-06-04,26,index.tsx.AddPointStep(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/index.tsx#L14:88,TypeScript,65,8,0
63 lines of code for unit index.tsx.ViewPlan(any),HIGH,RAW,2026-06-04,26,index.tsx.ViewPlan(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/index.tsx#L24:69,TypeScript,63,16,1
61 lines of code for unit Section4.tsx.Section4(any),HIGH,RAW,2026-06-04,26,Section4.tsx.Section4(any),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Overig/Section4.tsx#L8:79,TypeScript,61,1,1
61 lines of code for unit handleSubmit(),HIGH,RAW,2026-06-04,26,handleSubmit(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/index.tsx#L358:433,TypeScript,61,8,0
61 lines of code for unit handleSubmit(),HIGH,RAW,2026-06-04,26,handleSubmit(),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step3/Buttons.tsx#L56:119,TypeScript,61,5,0
61 lines of code for unit buildFinishedPlanQuery.ts.buildSingleFinishedFlightPlanQuery(),HIGH,RAW,2026-06-30,0,buildFinishedPlanQuery.ts.buildSingleFinishedFlightPlanQuery(),backend/src/helpers/queries/finished-plans/buildFinishedPlanQuery.ts#L157:218,TypeScript,61,1,0
60 lines of code for unit exportShp(),MEDIUM,RAW,2026-06-04,26,exportShp(),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/GroupFunctions.tsx#L180:249,TypeScript,60,2,0
59 lines of code for unit useFeatureLayerLabels.ts.useFeatureLayerLabels(),MEDIUM,RAW,2026-06-04,26,useFeatureLayerLabels.ts.useFeatureLayerLabels(),src/hooks/hover-click-handlers/useFeatureLayerLabels.ts#L9:30,TypeScript,59,11,0
59 lines of code for unit dockerfile,MEDIUM,RAW,2026-06-04,26,dockerfile,backend/dockerfile#L1:86,Docker,59,-,-
59 lines of code for unit getKeycloakAdminToken.ts.getKeycloakAdminToken(any),MEDIUM,RAW,2026-06-04,26,getKeycloakAdminToken.ts.getKeycloakAdminToken(any),backend/src/services/getKeycloakAdminToken.ts#L5:75,TypeScript,59,10,1
58 lines of code for unit PointItemCheckBox.tsx.PointItemCheckBox(any),MEDIUM,RAW,2026-06-04,26,PointItemCheckBox.tsx.PointItemCheckBox(any),src/Components/HomePage/Body/Left/Common/PointItemCheckBox.tsx#L10:161,TypeScript,58,15,1
58 lines of code for unit handleSubmit(React.FormEvent),MEDIUM,RAW,2026-06-04,26,handleSubmit(React.FormEvent),src/Components/DashboardPage/EditUser/index.tsx#L40:108,TypeScript,58,14,1
57 lines of code for unit exportCsv(),MEDIUM,RAW,2026-06-04,26,exportCsv(),src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PointsList.tsx#L97:163,TypeScript,57,7,0
57 lines of code for unit queryKeys.ts,MEDIUM,RAW,2026-06-04,26,queryKeys.ts,src/lib/queryKeys.ts#L1:63,TypeScript,57,1,0
57 lines of code for unit index.tsx.Step2(any),MEDIUM,RAW,2026-06-04,26,index.tsx.Step2(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/index.tsx#L18:95,TypeScript,57,12,1
"57 lines of code for unit attachments.ts.safeFetchPointAttachments(string,FinishedPointType)",MEDIUM,RAW,2026-06-04,26,"attachments.ts.safeFetchPointAttachments(string,FinishedPointType)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/attachments.ts#L51:121,TypeScript,57,11,2
57 lines of code for unit buildFlightPlanQuery.ts.buildFlightPlanQuery(BuildFlightPlanQueryOptions),MEDIUM,RAW,2026-06-30,0,buildFlightPlanQuery.ts.buildFlightPlanQuery(BuildFlightPlanQueryOptions),backend/src/helpers/queries/flight-plans/buildFlightPlanQuery.ts#L26:89,TypeScript,57,9,1
56 lines of code for unit verify-regio-apis.ts.testResolveRegioFilter(),MEDIUM,RAW,2026-06-10,20,verify-regio-apis.ts.testResolveRegioFilter(),backend/scripts/verify-regio-apis.ts#L51:109,TypeScript,56,5,0
56 lines of code for unit useMapGraphics.ts.useMapGraphics(UseMapGraphicsParams),MEDIUM,RAW,2026-06-04,26,useMapGraphics.ts.useMapGraphics(UseMapGraphicsParams),src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useMapGraphics.ts#L26:101,TypeScript,56,12,1
54 lines of code for unit exportFlightPath(),MEDIUM,RAW,2026-06-04,26,exportFlightPath(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/VliegrouteExporteren/index.tsx#L37:100,TypeScript,54,6,0
54 lines of code for unit reportUpload.ts,MEDIUM,RAW,2026-06-04,26,reportUpload.ts,backend/src/routes/reportUpload.ts#L1:15,TypeScript,54,9,0
54 lines of code for unit uploadAttachment(),MEDIUM,RAW,2026-06-06,24,uploadAttachment(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/CreateImageBtn.tsx#L57:120,TypeScript,54,6,0
54 lines of code for unit index.tsx.MapViewComp(any),MEDIUM,RAW,2026-06-04,26,index.tsx.MapViewComp(any),src/Components/HomePage/Body/MapViewComp/index.tsx#L22:58,TypeScript,54,6,1
53 lines of code for unit exportXlsx(),MEDIUM,RAW,2026-06-04,26,exportXlsx(),src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PointsList.tsx#L165:227,TypeScript,53,7,0
"53 lines of code for unit loginDirectHandler.ts.RequestHandler(any,any)",MEDIUM,RAW,2026-06-04,26,"loginDirectHandler.ts.RequestHandler(any,any)",backend/src/routes/auth/authKeycloak/loginDirectHandler.ts#L6:75,TypeScript,53,8,2
53 lines of code for unit PointsList.tsx.PointsList(any),MEDIUM,RAW,2026-06-04,26,PointsList.tsx.PointsList(any),src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/PointsList.tsx#L12:33,TypeScript,53,16,1
"53 lines of code for unit createPointFromImport.ts.createPointFromImport(Request,Response)",MEDIUM,RAW,2026-06-04,26,"createPointFromImport.ts.createPointFromImport(Request,Response)",backend/src/routes/points/createPointFromImport.ts#L12:71,TypeScript,53,7,2
"53 lines of code for unit getAttachmentsPlanSinglePoint.ts.getAttachmentsPlanSinglePoint(Request,Response)",MEDIUM,RAW,2026-06-04,26,"getAttachmentsPlanSinglePoint.ts.getAttachmentsPlanSinglePoint(Request,Response)",backend/src/routes/finished_plans/getAttachmentsPlanSinglePoint.ts#L4:69,TypeScript,53,9,2
52 lines of code for unit db.ts.registerDevice(any),MEDIUM,RAW,2026-06-04,26,db.ts.registerDevice(any),backend/src/routes/devices-updates/db.ts#L72:134,TypeScript,52,10,1
"51 lines of code for unit deleteGeometry.ts.deleteGeometry(Request,Response)",MEDIUM,RAW,2026-06-04,26,"deleteGeometry.ts.deleteGeometry(Request,Response)",backend/src/routes/geometries/deleteGeometry.ts#L10:71,TypeScript,51,8,2
51 lines of code for unit ArcGISUserToken.ts,MEDIUM,RAW,2026-06-04,26,ArcGISUserToken.ts,src/helpers/tokens/ArcGISUserToken.ts#L1:70,TypeScript,51,4,0
51 lines of code for unit FormElements.tsx.FormElements(),MEDIUM,RAW,2026-06-04,26,FormElements.tsx.FormElements(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/EditFlight/FormElements.tsx#L13:158,TypeScript,51,1,0
50 lines of code for unit initPolygonDrawer(),MEDIUM,RAW,2026-06-04,26,initPolygonDrawer(),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/index.tsx#L115:179,TypeScript,50,10,0
"50 lines of code for unit selectedPlansPointsList.ts.drawGeometryHoverSkyBlue(__esri.GraphicsLayer,FinishedGeometryType)",MEDIUM,RAW,2026-06-04,26,"selectedPlansPointsList.ts.drawGeometryHoverSkyBlue(__esri.GraphicsLayer,FinishedGeometryType)",src/helpers/timeslider/selectedPlansPointsList.ts#L163:223,TypeScript,50,8,2
50 lines of code for unit exportCsv(),MEDIUM,RAW,2026-06-04,26,exportCsv(),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/GroupFunctions.tsx#L45:99,TypeScript,50,7,0
"49 lines of code for unit handleSubmit(number[],number[])",MEDIUM,RAW,2026-06-04,26,"handleSubmit(number[],number[])",src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/TemplateFlights/index.tsx#L64:120,TypeScript,49,7,2
49 lines of code for unit handleCopyLink(),MEDIUM,RAW,2026-06-04,26,handleCopyLink(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/useCopyLink.ts#L16:73,TypeScript,49,10,0
49 lines of code for unit Form.tsx.Form(),MEDIUM,RAW,2026-06-04,26,Form.tsx.Form(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/DuplicateFlightPlan/Step2/Form.tsx#L13:145,TypeScript,49,3,0
"49 lines of code for unit timesliderPlanImages.ts.fetchTimesliderPlanImages(Request,Response,FetchTimesliderPlanImagesOptions)",MEDIUM,RAW,2026-06-30,0,"timesliderPlanImages.ts.fetchTimesliderPlanImages(Request,Response,FetchTimesliderPlanImagesOptions)",backend/src/helpers/queries/timeslider/timesliderPlanImages.ts#L87:145,TypeScript,49,5,3
48 lines of code for unit Pages.tsx.Pages(),MEDIUM,RAW,2026-06-04,26,Pages.tsx.Pages(),src/Components/HomePage/Head/Common/Pages.tsx#L17:88,TypeScript,48,10,0
48 lines of code for unit FlightPlansListCheckbox.tsx.FlightPlansListCheckbox(),MEDIUM,RAW,2026-06-04,26,FlightPlansListCheckbox.tsx.FlightPlansListCheckbox(),src/Components/HomePage/Body/Left/TimeSlider/FlightPlansListCheckbox.tsx#L17:149,TypeScript,48,10,0
"48 lines of code for unit filterPoints(boolean,void)",MEDIUM,RAW,2026-06-04,26,"filterPoints(boolean,void)",src/hooks/filters/useFilterPoints.ts#L11:65,TypeScript,48,20,2
48 lines of code for unit arcgis.ts.fetchArcgisTokenOnce(),MEDIUM,RAW,2026-06-04,26,arcgis.ts.fetchArcgisTokenOnce(),backend/src/services/arcgis.ts#L88:145,TypeScript,48,9,0
"48 lines of code for unit uploadAttachmentForPoint(number,any)",MEDIUM,RAW,2026-06-06,24,"uploadAttachmentForPoint(number,any)",src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/useUploadAttachmentForPoint.ts#L12:81,TypeScript,48,5,2
47 lines of code for unit handleUpdate(),MEDIUM,RAW,2026-06-04,26,handleUpdate(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/Form/index.tsx#L43:97,TypeScript,47,4,0
"47 lines of code for unit useLegendLayers.ts.useLegendLayers(LegendLayerDefinition[],UseLegendLayersOptions)",MEDIUM,RAW,2026-06-10,20,"useLegendLayers.ts.useLegendLayers(LegendLayerDefinition[],UseLegendLayersOptions)",src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/helpers/useLegendLayers.ts#L37:96,TypeScript,47,6,2
47 lines of code for unit handleSubmit(),MEDIUM,RAW,2026-06-04,26,handleSubmit(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/EditFlight/Buttons.tsx#L32:81,TypeScript,47,2,0
47 lines of code for unit index.tsx.Step2(any),MEDIUM,RAW,2026-06-04,26,index.tsx.Step2(any),src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Step2/index.tsx#L11:97,TypeScript,47,4,1
47 lines of code for unit index.tsx.Step3(any),MEDIUM,RAW,2026-06-04,26,index.tsx.Step3(any),src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Step3/index.tsx#L11:99,TypeScript,47,4,1
"46 lines of code for unit loginUser.ts.loginUser(Request,Response)",MEDIUM,RAW,2026-06-04,26,"loginUser.ts.loginUser(Request,Response)",backend/src/routes/auth/loginUser.ts#L15:67,TypeScript,46,7,2
46 lines of code for unit Data.tsx.Data(any),MEDIUM,RAW,2026-06-04,26,Data.tsx.Data(any),src/Components/HomePage/Body/Bottom/PointsView/FlightPlansTable/Data.tsx#L7:78,TypeScript,46,7,1
"46 lines of code for unit deleteArcgisAttachment.ts.deleteArcgisPointAttachment(string,number|null)",MEDIUM,RAW,2026-06-04,26,"deleteArcgisAttachment.ts.deleteArcgisPointAttachment(string,number|null)",src/helpers/arcgis/deleteArcgisAttachment.ts#L68:122,TypeScript,46,12,2
"46 lines of code for unit getSingleGeometry.ts.getSingleGeometry(Request,Response)",MEDIUM,RAW,2026-06-04,26,"getSingleGeometry.ts.getSingleGeometry(Request,Response)",backend/src/routes/geometries/getSingleGeometry.ts#L4:60,TypeScript,46,5,2
46 lines of code for unit handleSubmit(React.FormEvent),MEDIUM,RAW,2026-06-04,26,handleSubmit(React.FormEvent),src/Components/DashboardPage/AddUser/index.tsx#L30:85,TypeScript,46,8,1
46 lines of code for unit useHoverPointsAndGeometries.ts.useHoverPointsAndGeometries(UseHoverPointsAndGeometriesOptions),MEDIUM,RAW,2026-06-04,26,useHoverPointsAndGeometries.ts.useHoverPointsAndGeometries(UseHoverPointsAndGeometriesOptions),src/hooks/features/useHoverPointsAndGeometries.ts#L21:79,TypeScript,46,17,1
46 lines of code for unit BasemapsList.tsx.BasemapsList(any),MEDIUM,RAW,2026-06-04,26,BasemapsList.tsx.BasemapsList(any),src/Components/HomePage/Body/Left/Common/KaartLegend/BasemapsList.tsx#L12:53,TypeScript,46,3,1
46 lines of code for unit swagger.ts,MEDIUM,RAW,2026-06-04,26,swagger.ts,backend/src/routes/swagger.ts#L1:52,TypeScript,46,2,0
46 lines of code for unit server.ts,MEDIUM,RAW,2026-06-04,26,server.ts,backend/src/server.ts#L1:59,TypeScript,46,7,0
46 lines of code for unit index.tsx.EditGeometry(),MEDIUM,RAW,2026-06-04,26,index.tsx.EditGeometry(),src/Components/HomePage/Body/Left/Tools/EditGeometry/index.tsx#L18:63,TypeScript,46,8,0
45 lines of code for unit index.ts,MEDIUM,RAW,2026-06-04,26,index.ts,backend/src/routes/arcgis/index.ts#L1:60,TypeScript,45,9,0
45 lines of code for unit Step1.tsx.Step1(any),MEDIUM,RAW,2026-06-10,20,Step1.tsx.Step1(any),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/Step1.tsx#L6:63,TypeScript,45,3,1
"45 lines of code for unit getFlightPlansByPoint.ts.getFlightPlansByPoint(Request,Response)",MEDIUM,RAW,2026-06-04,26,"getFlightPlansByPoint.ts.getFlightPlansByPoint(Request,Response)",backend/src/routes/points/getFlightPlansByPoint.ts#L4:55,TypeScript,45,4,2
45 lines of code for unit useDebouncedRedPointFromInputs.ts.useDebouncedRedPointFromInputs(any),MEDIUM,RAW,2026-06-04,26,useDebouncedRedPointFromInputs.ts.useDebouncedRedPointFromInputs(any),src/Components/HomePage/Body/Left/Tools/EditGeometry/EditForm/EditGeometryPointPanel/useDebouncedRedPointFromInputs.ts#L12:69,TypeScript,45,11,1
44 lines of code for unit LegendSection.tsx.LegendSection(LegendSectionProps),MEDIUM,RAW,2026-06-10,20,LegendSection.tsx.LegendSection(LegendSectionProps),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Common/LegendSection.tsx#L48:132,TypeScript,44,22,1
"44 lines of code for unit createPin.ts.createPin(EnrichedPointType|FinishedPointType,__esri.MapView,string)",MEDIUM,RAW,2026-06-04,26,"createPin.ts.createPin(EnrichedPointType|FinishedPointType,__esri.MapView,string)",src/helpers/ArcGISHelpers/createPin.ts#L8:62,TypeScript,44,3,3
44 lines of code for unit index.tsx.FeatureLayerPopup(),MEDIUM,RAW,2026-06-04,26,index.tsx.FeatureLayerPopup(),src/Components/HomePage/Body/Common/FeatureLayerPopup/index.tsx#L6:108,TypeScript,44,18,0
44 lines of code for unit SelectedTab.tsx.SelectedTab(),MEDIUM,RAW,2026-06-04,26,SelectedTab.tsx.SelectedTab(),src/Components/HomePage/Body/Left/Common/BottomTabs/SelectedTab.tsx#L14:67,TypeScript,44,3,0
44 lines of code for unit useViewPlanState.ts,MEDIUM,RAW,2026-06-06,24,useViewPlanState.ts,src/hooks/zustand/voorbereiding/useViewPlanState.ts#L1:102,TypeScript,44,4,0
"44 lines of code for unit createPointGraphic.ts.createPointGraphic(PointData,CreatePointGraphicOptions)",MEDIUM,RAW,2026-06-04,26,"createPointGraphic.ts.createPointGraphic(PointData,CreatePointGraphicOptions)",src/helpers/ArcGISHelpers/createPointGraphic.ts#L94:151,TypeScript,44,12,2
44 lines of code for unit index.tsx.RemoveFlightPlan(),MEDIUM,RAW,2026-06-04,26,index.tsx.RemoveFlightPlan(),src/Components/HomePage/Body/Left/Voorbereiding/RemoveFlightPlan/index.tsx#L17:39,TypeScript,44,7,0
43 lines of code for unit useMapInitialization.ts.useMapInitialization(RefObject<HTMLDivElement>),MEDIUM,RAW,2026-06-04,26,useMapInitialization.ts.useMapInitialization(RefObject<HTMLDivElement>),src/hooks/useMapInitialization.ts#L7:53,TypeScript,43,3,1
43 lines of code for unit mapViewState.ts,MEDIUM,RAW,2026-06-04,26,mapViewState.ts,src/helpers/ZustandStates/mapViewState.ts#L1:114,TypeScript,43,1,0
43 lines of code for unit CoordinatesInput.tsx.CoordinatesInput(),MEDIUM,RAW,2026-06-04,26,CoordinatesInput.tsx.CoordinatesInput(),src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/CoordinatesInput.tsx#L6:123,TypeScript,43,1,0
42 lines of code for unit useMapClickToUpdateCoordinates.ts.useMapClickToUpdateCoordinates(any),MEDIUM,RAW,2026-06-04,26,useMapClickToUpdateCoordinates.ts.useMapClickToUpdateCoordinates(any),src/Components/HomePage/Body/Left/Tools/EditGeometry/EditForm/EditGeometryPointPanel/useMapClickToUpdateCoordinates.ts#L8:61,TypeScript,42,7,1
42 lines of code for unit regionCoordintaes.ts,MEDIUM,RAW,2026-06-04,26,regionCoordintaes.ts,src/constants/regionCoordintaes.ts#L1:42,TypeScript,42,1,0
"42 lines of code for unit navigateToLocation.ts.navigateToLocation(string|null|undefined,MapView|null|undefined,GraphicsLayer|null|undefined)",MEDIUM,RAW,2026-06-06,24,"navigateToLocation.ts.navigateToLocation(string|null|undefined,MapView|null|undefined,GraphicsLayer|null|undefined)",src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/navigateToLocation.ts#L7:60,TypeScript,42,7,3
42 lines of code for unit handleSubmit(any),MEDIUM,RAW,2026-06-04,26,handleSubmit(any),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step1.tsx#L49:94,TypeScript,42,2,1
"42 lines of code for unit deletePoint.ts.deletePoint(Request,Response)",MEDIUM,RAW,2026-06-04,26,"deletePoint.ts.deletePoint(Request,Response)",backend/src/routes/points/deletePoint.ts#L10:59,TypeScript,42,6,2
42 lines of code for unit buildFinishedPlanQuery.ts.buildFinishedPlansWithPointsQuery(BuildFinishedPlansQueryOptions),MEDIUM,RAW,2026-06-30,0,buildFinishedPlanQuery.ts.buildFinishedPlansWithPointsQuery(BuildFinishedPlansQueryOptions),backend/src/helpers/queries/finished-plans/buildFinishedPlanQuery.ts#L27:78,TypeScript,42,4,1
"42 lines of code for unit db.ts.applyAgentReport(string,AgentReportBody,DeviceCommand|null)",MEDIUM,RAW,2026-06-04,26,"db.ts.applyAgentReport(string,AgentReportBody,DeviceCommand|null)",backend/src/routes/devices-updates/db.ts#L292:341,TypeScript,42,11,3
42 lines of code for unit useFlightPlanState.ts,MEDIUM,RAW,2026-06-06,24,useFlightPlanState.ts,src/hooks/zustand/voorbereiding/useFlightPlanState.ts#L1:104,TypeScript,42,1,0
41 lines of code for unit exportXlsx(),MEDIUM,RAW,2026-06-04,26,exportXlsx(),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/GroupFunctions.tsx#L101:148,TypeScript,41,3,0
41 lines of code for unit index.tsx.EditForm(any),MEDIUM,RAW,2026-06-04,26,index.tsx.EditForm(any),src/Components/HomePage/Body/Left/Tools/EditGeometry/EditForm/index.tsx#L25:82,TypeScript,41,3,1
41 lines of code for unit handleSubmit(React.FormEvent),MEDIUM,RAW,2026-06-04,26,handleSubmit(React.FormEvent),src/Components/DashboardPage/ResetPassword/index.tsx#L20:70,TypeScript,41,7,1
"41 lines of code for unit createTemplateFlightPlan.ts.createTemplateFlightPlan(Request,Response)",MEDIUM,RAW,2026-06-04,26,"createTemplateFlightPlan.ts.createTemplateFlightPlan(Request,Response)",backend/src/routes/template_plans/createTemplateFlightPlan.ts#L10:58,TypeScript,41,5,2
40 lines of code for unit index.tsx.Waarnemingen(any),MEDIUM,RAW,2026-06-04,26,index.tsx.Waarnemingen(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/index.tsx#L14:129,TypeScript,40,4,1
"40 lines of code for unit setupClickListener.ts.setupClickListener(__esri.MapView,void,void,__esri.GraphicsLayer,boolean,__esri.GraphicsLayer|null,boolean)",MEDIUM,RAW,2026-06-06,24,"setupClickListener.ts.setupClickListener(__esri.MapView,void,void,__esri.GraphicsLayer,boolean,__esri.GraphicsLayer|null,boolean)",src/hooks/popUpModal/setupClickListener.ts#L4:82,TypeScript,40,13,7
40 lines of code for unit index.tsx.TabHeader(),MEDIUM,RAW,2026-06-04,26,index.tsx.TabHeader(),src/Components/HomePage/Body/Left/Common/TabHeader/index.tsx#L9:27,TypeScript,40,1,0
40 lines of code for unit calculateCenterAndZoom.ts.calculateCenterAndZoom(Array<{ latitude: number; longitude: number }>),MEDIUM,RAW,2026-06-04,26,calculateCenterAndZoom.ts.calculateCenterAndZoom(Array<{ latitude: number; longitude: number }>),src/helpers/ArcGISHelpers/calculateCenterAndZoom.ts#L94:145,TypeScript,40,5,1
