Description,Severity,Status,First Seen,Issue age,Unit,File,Technology,Lines of code,McCabe complexity,Number of parameters
21 lines of code for unit createYellowBorder.ts.createYellowBorder(EnrichedPointType),LOW,RAW,2026-07-30,5,createYellowBorder.ts.createYellowBorder(EnrichedPointType),src/helpers/ArcGISHelpers/createYellowBorder.ts#L6:29,TypeScript,21,1,1
21 lines of code for unit useBottomPanelState.ts.useBottomPanelState(boolean),LOW,RAW,2026-07-18,17,useBottomPanelState.ts.useBottomPanelState(boolean),src/Components/HomePage/Body/MapViewComp/useBottomPanelState.ts#L4:24,TypeScript,21,2,1
"21 lines of code for unit updateFinishedPointAttachments.ts.updateFinishedPointAttachments(Request,Response)",LOW,RAW,2026-06-04,61,"updateFinishedPointAttachments.ts.updateFinishedPointAttachments(Request,Response)",backend/src/routes/finished_plans/updateFinishedPointAttachments.ts#L10:34,TypeScript,21,3,2
20 lines of code for unit useImageMarkersOnMap.ts.useImageMarkersOnMap(UseImageMarkersOnMapInput),LOW,RAW,2026-07-30,5,useImageMarkersOnMap.ts.useImageMarkersOnMap(UseImageMarkersOnMapInput),src/Components/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/useImageMarkersOnMap.ts#L14:36,TypeScript,20,4,1
20 lines of code for unit keycloakUserApi.ts.updateKeycloakUserProfile(any),LOW,RAW,2026-07-04,31,keycloakUserApi.ts.updateKeycloakUserProfile(any),src/Components/DashboardPage/shared/keycloakUserApi.ts#L21:45,TypeScript,20,1,1
20 lines of code for unit BasemapWidget.tsx.BasemapWidget(),LOW,RAW,2026-06-04,61,BasemapWidget.tsx.BasemapWidget(),src/Components/HomePage/Body/MapViewComp/BasemapWidget.tsx#L16:51,TypeScript,20,5,0
20 lines of code for unit createQuadrantGraphic.ts.createQuadrantGraphic(EnrichedPointType[]),LOW,RAW,2026-07-30,5,createQuadrantGraphic.ts.createQuadrantGraphic(EnrichedPointType[]),src/helpers/ArcGISHelpers/createQuadrantGraphic.ts#L22:42,TypeScript,20,1,1
"20 lines of code for unit buildGeometryPointsFromDrawn.ts.buildGeometryPointsFromDrawn(GeometryPointContext,any)",LOW,RAW,2026-07-30,5,"buildGeometryPointsFromDrawn.ts.buildGeometryPointsFromDrawn(GeometryPointContext,any)",src/Components/Voorbereiding/DrawingTool/helpers/buildGeometryPointsFromDrawn.ts#L28:51,TypeScript,20,2,2
20 lines of code for unit featureLayerPopupFormatting.ts,LOW,RAW,2026-07-27,8,featureLayerPopupFormatting.ts,src/Components/HomePage/Body/Common/FeatureLayerPopup/featureLayerPopupFormatting.ts#L1:16,TypeScript,20,1,0
20 lines of code for unit updateUserRoles.ts.updateUserRoles(UpdateUserRolesInput),LOW,RAW,2026-07-01,34,updateUserRoles.ts.updateUserRoles(UpdateUserRolesInput),backend/src/routes/keycloak/management/users/updateUserRoles.ts#L14:36,TypeScript,20,1,1
20 lines of code for unit polygonDrawer.ts.startPolygonDrawer(any),LOW,RAW,2026-07-30,5,polygonDrawer.ts.startPolygonDrawer(any),src/Components/Voorbereiding/SelectedPoint/AddToPlan/polygonDrawer.ts#L72:101,TypeScript,20,3,1
20 lines of code for unit reportPdfCommon.ts.fetchOverviewDetailImages(any),LOW,RAW,2026-07-30,5,reportPdfCommon.ts.fetchOverviewDetailImages(any),src/Components/Nabewerking/CreateReport/helpers/useHandleStep2/reportPdfCommon.ts#L39:62,TypeScript,20,1,1
20 lines of code for unit Pages.tsx.Pages(),LOW,RAW,2026-06-04,61,Pages.tsx.Pages(),src/Components/HomePage/Head/Common/Pages.tsx#L8:45,TypeScript,20,4,0
20 lines of code for unit pdfReportMapPages.ts.addMapPages(any),LOW,RAW,2026-07-30,5,pdfReportMapPages.ts.addMapPages(any),src/Components/Nabewerking/CreateReport/helpers/pdfReportMapPages.ts#L44:68,TypeScript,20,1,1
20 lines of code for unit useAddToPlanStepButtons.ts.useAddToPlanStepButtons(AddToPlanStepButtonsProps),LOW,RAW,2026-07-30,5,useAddToPlanStepButtons.ts.useAddToPlanStepButtons(AddToPlanStepButtonsProps),src/Components/Voorbereiding/SelectedPoint/AddToPlan/useAddToPlanStepButtons.ts#L13:33,TypeScript,20,3,1
20 lines of code for unit buildStep2WizardButtons.ts.buildStep2WizardButtons(Model),LOW,RAW,2026-07-30,5,buildStep2WizardButtons.ts.buildStep2WizardButtons(Model),src/Components/Nabewerking/CreateReport/Steps/Step2/buildStep2WizardButtons.ts#L9:28,TypeScript,20,1,1
"20 lines of code for unit webMercatorToWgs84.ts.webMercatorToWgs84(number,number)",LOW,RAW,2026-07-30,5,"webMercatorToWgs84.ts.webMercatorToWgs84(number,number)",src/Components/Voorbereiding/DrawingTool/helpers/webMercatorToWgs84.ts#L4:26,TypeScript,20,5,2
20 lines of code for unit generateReportZip.ts.generateReportZip(GenerateReportZipInput),LOW,RAW,2026-07-30,5,generateReportZip.ts.generateReportZip(GenerateReportZipInput),src/Components/Nabewerking/CreateReport/helpers/useHandleStep2/generateReportZip.ts#L13:34,TypeScript,20,2,1
20 lines of code for unit buildPointCoordinatePayload.ts.buildPointCoordinatePayload(any),LOW,RAW,2026-07-30,5,buildPointCoordinatePayload.ts.buildPointCoordinatePayload(any),src/Components/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/buildPointCoordinatePayload.ts#L4:32,TypeScript,20,1,1
20 lines of code for unit submitAddToPlanSelection.ts.submitAddToPlanSelection(SubmitAddToPlanSelectionInput),LOW,RAW,2026-07-30,5,submitAddToPlanSelection.ts.submitAddToPlanSelection(SubmitAddToPlanSelectionInput),src/Components/Voorbereiding/SelectedPoint/AddToPlan/submitAddToPlanSelection.ts#L16:40,TypeScript,20,2,1
"20 lines of code for unit createAttachment.ts.createAttachment(Request,Response)",LOW,RAW,2026-06-04,61,"createAttachment.ts.createAttachment(Request,Response)",backend/src/routes/finished_plans/createAttachment.ts#L8:32,TypeScript,20,2,2
20 lines of code for unit useDrawingToolLifecycle.ts.useDrawingToolStep2Lifecycle(any),LOW,RAW,2026-07-30,5,useDrawingToolLifecycle.ts.useDrawingToolStep2Lifecycle(any),src/Components/Voorbereiding/DrawingTool/helpers/useDrawingToolLifecycle.ts#L97:123,TypeScript,20,3,1
20 lines of code for unit updateGeometryHelpers.ts.commitGeometryUpdate(any),LOW,RAW,2026-07-18,17,updateGeometryHelpers.ts.commitGeometryUpdate(any),backend/src/routes/geometries/updateGeometryHelpers.ts#L5:33,TypeScript,20,2,1
20 lines of code for unit nnederlandLayerSpecsPart3c.ts,LOW,RAW,2026-07-18,17,nnederlandLayerSpecsPart3c.ts,src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/NNederland/nnederlandLayerSpecsPart3c.ts#L1:25,TypeScript,20,1,0
"20 lines of code for unit deletePointHelpers.ts.deletePointInTransaction(PoolClient,number)",LOW,RAW,2026-07-18,17,"deletePointHelpers.ts.deletePointInTransaction(PoolClient,number)",backend/src/routes/points/deletePointHelpers.ts#L7:33,TypeScript,20,3,2
20 lines of code for unit pointHitSelection.ts.applyPointHitSelection(any),LOW,RAW,2026-07-29,6,pointHitSelection.ts.applyPointHitSelection(any),src/Components/HomePage/hooks/popUpModal/pointHitSelection.ts#L10:39,TypeScript,20,4,1
"20 lines of code for unit loginDirectHelpers.ts.performDirectLogin(Request,any)",LOW,RAW,2026-07-18,17,"loginDirectHelpers.ts.performDirectLogin(Request,any)",backend/src/routes/auth/authKeycloak/loginDirectHelpers.ts#L21:45,TypeScript,20,2,2
20 lines of code for unit geometriesRepo.ts,LOW,RAW,2026-07-28,7,geometriesRepo.ts,backend/src/helpers/repositories/geometriesRepo.ts#L1:29,TypeScript,20,1,0
"20 lines of code for unit sessionStoreSetup.ts.attachRedisSessionStore(session.SessionOptions,number)",LOW,RAW,2026-07-18,17,"sessionStoreSetup.ts.attachRedisSessionStore(session.SessionOptions,number)",backend/src/helpers/session/sessionStoreSetup.ts#L27:50,TypeScript,20,2,2
20 lines of code for unit useDeletePointMapSelection.ts.useDeletePointMapSelection(),LOW,RAW,2026-07-30,5,useDeletePointMapSelection.ts.useDeletePointMapSelection(),src/Components/HomePageTools/AandachtspuntenVerwijderen/Actions/Main/useDeletePointMapSelection.ts#L7:26,TypeScript,20,3,0
"20 lines of code for unit db.ts.queueDeviceCommand(string,DeviceCommand)",LOW,RAW,2026-06-04,61,"db.ts.queueDeviceCommand(string,DeviceCommand)",backend/src/routes/devices-updates/db.ts#L105:129,TypeScript,20,2,2
20 lines of code for unit useGeometriesListBase.ts.useGeometriesListBase(any),LOW,RAW,2026-07-30,5,useGeometriesListBase.ts.useGeometriesListBase(any),src/Components/Voorbereiding/FlightPlan/Common/useGeometriesListBase.ts#L7:30,TypeScript,20,1,1
20 lines of code for unit loadRoles(),LOW,RAW,2026-06-29,36,loadRoles(),src/Components/DashboardPage/shared/useKeycloakRoles.ts#L17:36,TypeScript,20,5,0
20 lines of code for unit resolveRegioFilter.ts,LOW,RAW,2026-07-28,7,resolveRegioFilter.ts,backend/src/helpers/queries/shared/resolveRegioFilter.ts#L1:3,TypeScript,20,5,0
"20 lines of code for unit loginHandler.ts.RequestHandler(any,any)",LOW,RAW,2026-07-13,22,"loginHandler.ts.RequestHandler(any,any)",backend/src/routes/auth2/loginHandler.ts#L6:26,TypeScript,20,3,2
"20 lines of code for unit attachmentFetch.ts.fetchAttachmentsForPoint(string,number)",LOW,RAW,2026-07-30,5,"attachmentFetch.ts.fetchAttachmentsForPoint(string,number)",src/Components/Nabewerking/CreateReport/helpers/useHandleStep2/attachmentFetch.ts#L47:70,TypeScript,20,2,2
20 lines of code for unit reportUpload.ts,LOW,RAW,2026-06-04,61,reportUpload.ts,backend/src/routes/reportUpload.ts#L1:18,TypeScript,20,3,0
20 lines of code for unit createFinishedPlanHelpers.ts.saveFinishedPlanWithClient(any),LOW,RAW,2026-07-18,17,createFinishedPlanHelpers.ts.saveFinishedPlanWithClient(any),backend/src/routes/finished_plans/createFinishedPlanHelpers.ts#L41:64,TypeScript,20,2,1
"20 lines of code for unit serverListen.ts.attachListenErrorHandler(Server,number)",LOW,RAW,2026-07-18,17,"serverListen.ts.attachListenErrorHandler(Server,number)",backend/src/serverListen.ts#L3:27,TypeScript,20,5,2
20 lines of code for unit NewGeometriesList.tsx.NewGeometriesList(),LOW,RAW,2026-07-30,5,NewGeometriesList.tsx.NewGeometriesList(),src/Components/Voorbereiding/ReuseFlightPlan/Steps/Step2/NewGeometriesList.tsx#L10:49,TypeScript,20,5,0
20 lines of code for unit buildReusePlanPointIds.ts.buildReuseFlightPlanPointIds(BuildReuseFlightPlanPointIdsInput),LOW,RAW,2026-07-30,5,buildReusePlanPointIds.ts.buildReuseFlightPlanPointIds(BuildReuseFlightPlanPointIdsInput),src/Components/Voorbereiding/ReuseFlightPlan/Steps/Step2/helpers/buildReusePlanPointIds.ts#L13:31,TypeScript,20,1,1
20 lines of code for unit index.tsx.Step3(),LOW,RAW,2026-07-30,5,index.tsx.Step3(),src/Components/Nabewerking/CreateReport/Steps/Step3/index.tsx#L10:56,TypeScript,20,4,0
20 lines of code for unit useTableLayout.ts.useTableLayout(UseTableLayoutInput),LOW,RAW,2026-07-04,31,useTableLayout.ts.useTableLayout(UseTableLayoutInput),src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useTableLayout.ts#L35:55,TypeScript,20,2,1
20 lines of code for unit SubmitPointCoordinatesInput.submitPointCoordinateUpdate(SubmitPointCoordinatesInput),LOW,RAW,2026-07-30,5,SubmitPointCoordinatesInput.submitPointCoordinateUpdate(SubmitPointCoordinatesInput),src/Components/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/submitPointCoordinates.ts#L31:44,TypeScript,20,1,1
"20 lines of code for unit createKeycloakUser.ts.createKeycloakUserRecord(Request,CreateKeycloakUserInput)",LOW,RAW,2026-07-22,13,"createKeycloakUser.ts.createKeycloakUserRecord(Request,CreateKeycloakUserInput)",backend/src/routes/keycloak/management/users/createKeycloakUser.ts#L35:59,TypeScript,20,3,2
20 lines of code for unit filterState.ts,LOW,RAW,2026-07-29,6,filterState.ts,src/hooks/zustand/ui/filterState.ts#L1:52,TypeScript,20,1,0
20 lines of code for unit createAttachmentHelpers.ts.insertAttachmentRow(InsertAttachmentInput),LOW,RAW,2026-07-18,17,createAttachmentHelpers.ts.insertAttachmentRow(InsertAttachmentInput),backend/src/routes/finished_plans/createAttachmentHelpers.ts#L36:57,TypeScript,20,2,1
20 lines of code for unit getacDevicesSchemaSql.ts,LOW,RAW,2026-07-18,17,getacDevicesSchemaSql.ts,backend/src/routes/devices-updates/getacDevicesSchemaSql.ts#L1:20,TypeScript,20,1,0
20 lines of code for unit useTableScrollWidth.ts.useTableScrollWidth(UseTableScrollWidthParams),LOW,RAW,2026-06-04,61,useTableScrollWidth.ts.useTableScrollWidth(UseTableScrollWidthParams),src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useTableScrollWidth.ts#L27:43,TypeScript,20,3,1
"20 lines of code for unit useResizableSidebarCore.ts.useResizableSidebar(number,ResizeHandleSide)",LOW,RAW,2026-07-29,6,"useResizableSidebarCore.ts.useResizableSidebar(number,ResizeHandleSide)",src/Components/HomePage/hooks/layout/useResizableSidebarCore.ts#L14:37,TypeScript,20,1,2
20 lines of code for unit useBottomCompactListStores.ts.useBottomCompactListStores(),LOW,RAW,2026-07-29,6,useBottomCompactListStores.ts.useBottomCompactListStores(),src/Components/HomePage/hooks/bottom/useBottomCompactListStores.ts#L10:30,TypeScript,20,1,0
20 lines of code for unit pointCoreColumns.ts,LOW,RAW,2026-07-18,17,pointCoreColumns.ts,backend/src/helpers/queries/points/pointCoreColumns.ts#L3:29,TypeScript,20,1,0
20 lines of code for unit persistLoginSession.ts.persistLoginSession(any),LOW,RAW,2026-07-13,22,persistLoginSession.ts.persistLoginSession(any),backend/src/routes/auth2/persistLoginSession.ts#L9:36,TypeScript,20,3,1
20 lines of code for unit ResultTab.tsx.ResultTab(),LOW,RAW,2026-06-04,61,ResultTab.tsx.ResultTab(),src/Components/HomePage/Body/Left/Common/BottomTabs/ResultTab.tsx#L6:33,TypeScript,20,2,0
20 lines of code for unit pointJson.ts,LOW,RAW,2026-06-30,35,pointJson.ts,backend/src/helpers/queries/points/pointJson.ts#L1:20,TypeScript,20,1,0
20 lines of code for unit pdfReportTables.ts.addWrappedTable(any),LOW,RAW,2026-07-30,5,pdfReportTables.ts.addWrappedTable(any),src/Components/Nabewerking/CreateReport/helpers/pdfReportTables.ts#L6:30,TypeScript,20,2,1
20 lines of code for unit index.tsx.Step2(any),LOW,RAW,2026-07-30,5,index.tsx.Step2(any),src/Components/HomePageTools/AandachtspuntenVerwijderen/Actions/EditPointDetails/Steps/Step2/index.tsx#L9:51,TypeScript,20,2,1
20 lines of code for unit featureLayerPopupClick.ts.attachFeatureLayerPopupClick(any),LOW,RAW,2026-07-29,6,featureLayerPopupClick.ts.attachFeatureLayerPopupClick(any),src/Components/HomePage/hooks/hover-click-handlers/featureLayerPopupClick.ts#L7:34,TypeScript,20,3,1
20 lines of code for unit resetAddPointStepState.ts.removeAddPointMapGraphics(any),LOW,RAW,2026-07-30,5,resetAddPointStepState.ts.removeAddPointMapGraphics(any),src/Components/Voorbereiding/ViewPlan/Steps/AddPointStep/resetAddPointStepState.ts#L4:29,TypeScript,20,5,1
20 lines of code for unit useEnrichedAddPointMapWiring.ts.useEnrichedAddPointMapWiring(),LOW,RAW,2026-07-30,5,useEnrichedAddPointMapWiring.ts.useEnrichedAddPointMapWiring(),src/Components/Voorbereiding/EnrichedAddPoint/useEnrichedAddPointMapWiring.ts#L6:25,TypeScript,20,1,0
"20 lines of code for unit mapViewBaseLayersSlice.ts.createMapViewBaseLayersSlice(Partial<MapViewState>,any)",LOW,RAW,2026-07-29,6,"mapViewBaseLayersSlice.ts.createMapViewBaseLayersSlice(Partial<MapViewState>,any)",src/hooks/zustand/ui/mapViewBaseLayersSlice.ts#L3:24,TypeScript,20,1,2
"20 lines of code for unit useRenderGeometries.ts.useRenderGeometries(FinishedFlightPlanType|null,number[])",LOW,RAW,2026-07-30,5,"useRenderGeometries.ts.useRenderGeometries(FinishedFlightPlanType|null,number[])",src/Components/Nabewerking/CreateReport/Steps/Step2/hooks/useRenderGeometries.ts#L9:34,TypeScript,20,3,2
20 lines of code for unit fetchTimeRange(),LOW,RAW,2026-07-29,6,fetchTimeRange(),src/hooks/time/useTimeRangeCore.ts#L25:44,TypeScript,20,3,0
"20 lines of code for unit buildTimesliderImageViewerProps.ts.buildTimesliderImageViewerProps(BuildTimesliderPageShellInput,ImageViewerExtras)",LOW,RAW,2026-07-29,6,"buildTimesliderImageViewerProps.ts.buildTimesliderImageViewerProps(BuildTimesliderPageShellInput,ImageViewerExtras)",src/Components/TimesliderItemDetailPage/builders/buildTimesliderImageViewerProps.ts#L18:38,TypeScript,20,5,2
20 lines of code for unit ParentItemCheckbox.tsx.ParentItemCheckbox(any),LOW,RAW,2026-07-18,17,ParentItemCheckbox.tsx.ParentItemCheckbox(any),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Common/ParentItemCheckbox.tsx#L3:38,TypeScript,20,1,1
20 lines of code for unit mergeSelectedPointsIntoPlan.ts.mergeSelectedPointsIntoPlan(any),LOW,RAW,2026-07-30,5,mergeSelectedPointsIntoPlan.ts.mergeSelectedPointsIntoPlan(any),src/Components/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/helpers/mergeSelectedPointsIntoPlan.ts#L6:30,TypeScript,20,2,1
20 lines of code for unit updateFinishedPointAttachmentsTx.ts,LOW,RAW,2026-07-04,31,updateFinishedPointAttachmentsTx.ts,backend/src/helpers/queries/finished-plans/updateFinishedPointAttachmentsTx.ts#L1:55,TypeScript,20,2,0
20 lines of code for unit flightPlanColumnHelpers.ts,LOW,RAW,2026-07-18,17,flightPlanColumnHelpers.ts,src/Components/HomePage/Body/Bottom/PointsView/FlightPlansTable/flightPlanColumnHelpers.ts#L1:24,TypeScript,20,1,0
20 lines of code for unit toTimesliderPageViewInput.ts.toTimesliderPageViewInput(Core),LOW,RAW,2026-07-29,6,toTimesliderPageViewInput.ts.toTimesliderPageViewInput(Core),src/Components/TimesliderItemDetailPage/builders/toTimesliderPageViewInput.ts#L5:24,TypeScript,20,1,1
20 lines of code for unit startDrawingSession(string),LOW,RAW,2026-07-30,5,startDrawingSession(string),src/Components/Voorbereiding/DrawingTool/Step1/Options.tsx#L64:88,TypeScript,20,5,1
"20 lines of code for unit bboxPolygon.ts.getBboxPolygon(any,any)",LOW,RAW,2026-07-13,22,"bboxPolygon.ts.getBboxPolygon(any,any)",src/helpers/geo/bboxPolygon.ts#L3:24,TypeScript,20,1,2
20 lines of code for unit useMapViewCompModel.ts.useMapViewCompModel(MapViewCompProps),LOW,RAW,2026-07-18,17,useMapViewCompModel.ts.useMapViewCompModel(MapViewCompProps),src/Components/HomePage/Body/MapViewComp/useMapViewCompModel.ts#L15:34,TypeScript,20,1,1
19 lines of code for unit index.tsx.ChangePoint(any),LOW,RAW,2026-07-30,5,index.tsx.ChangePoint(any),src/Components/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/ChangePoint/index.tsx#L15:38,TypeScript,19,3,1
19 lines of code for unit timesliderPlanImages.ts.fetchTimesliderPlanImages(FetchTimesliderPlanImagesInput),LOW,RAW,2026-07-01,34,timesliderPlanImages.ts.fetchTimesliderPlanImages(FetchTimesliderPlanImagesInput),backend/src/helpers/queries/timeslider/timesliderPlanImages.ts#L27:47,TypeScript,19,3,1
19 lines of code for unit spoedReportMail.ts.sendSpoedReportMail(SpoedMailPayload),LOW,RAW,2026-06-29,36,spoedReportMail.ts.sendSpoedReportMail(SpoedMailPayload),backend/src/routes/emails/spoedReportMail.ts#L29:49,TypeScript,19,1,1
"19 lines of code for unit getSearchedPoints.ts.getSearchedPoints(Request,Response)",LOW,RAW,2026-06-04,61,"getSearchedPoints.ts.getSearchedPoints(Request,Response)",backend/src/routes/points/getSearchedPoints.ts#L5:29,TypeScript,19,4,2
19 lines of code for unit exportExcel(FlightPlanType),LOW,RAW,2026-07-30,5,exportExcel(FlightPlanType),src/Components/Voorbereiding/ViewPlan/Steps/Step1/SinglePlan.tsx#L31:50,TypeScript,19,1,1
"19 lines of code for unit arcgisAdminTokenParse.ts.parseAdminTokenJson(AdminTokenJson,number)",LOW,RAW,2026-07-18,17,"arcgisAdminTokenParse.ts.parseAdminTokenJson(AdminTokenJson,number)",backend/src/services/arcgisAdminTokenParse.ts#L4:25,TypeScript,19,4,2
19 lines of code for unit createPointFromImportHelpers.ts.runImportPointsTransaction(any),LOW,RAW,2026-07-17,18,createPointFromImportHelpers.ts.runImportPointsTransaction(any),backend/src/routes/points/createPointFromImportHelpers.ts#L23:47,TypeScript,19,2,1
19 lines of code for unit viewPlanSession.ts.useViewPlanCancel(void),LOW,RAW,2026-07-30,5,viewPlanSession.ts.useViewPlanCancel(void),src/Components/Voorbereiding/ViewPlan/viewPlanSession.ts#L43:62,TypeScript,19,1,1
"19 lines of code for unit useWaarnemingenFilteredCollections.ts.useWaarnemingenFilteredCollections(FinishedFlightPlanType|null|undefined,string)",LOW,RAW,2026-07-30,5,"useWaarnemingenFilteredCollections.ts.useWaarnemingenFilteredCollections(FinishedFlightPlanType|null|undefined,string)",src/Components/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/useWaarnemingenFilteredCollections.ts#L8:29,TypeScript,19,1,2
19 lines of code for unit NextBtn.tsx.NextBtn(),LOW,RAW,2026-07-30,5,NextBtn.tsx.NextBtn(),src/Components/Voorbereiding/EnrichedAddPoint/Steps/Step2/NextBtn.tsx#L9:25,TypeScript,19,2,0
"19 lines of code for unit deleteFlightPlanHelpers.ts.deleteFinishedFlightPlan(string,Response)",LOW,RAW,2026-07-18,17,"deleteFlightPlanHelpers.ts.deleteFinishedFlightPlan(string,Response)",backend/src/routes/flightPlans/deleteFlightPlanHelpers.ts#L24:43,TypeScript,19,3,2
19 lines of code for unit useRenderPoints.ts.useRenderPoints(),LOW,RAW,2026-07-29,6,useRenderPoints.ts.useRenderPoints(),src/Components/HomePage/hooks/features/useRenderPoints.ts#L11:21,TypeScript,19,2,0
19 lines of code for unit reportZipHelpers.ts.preloadReportAttachments(any),LOW,RAW,2026-07-30,5,reportZipHelpers.ts.preloadReportAttachments(any),src/Components/Nabewerking/CreateReport/helpers/useHandleStep2/reportZipHelpers.ts#L11:32,TypeScript,19,1,1
19 lines of code for unit handlePointClick(EnrichedPointType),LOW,RAW,2026-07-27,8,handlePointClick(EnrichedPointType),src/Components/HomePage/Body/Left/Common/WizardPointsList.tsx#L52:71,TypeScript,19,5,1
"19 lines of code for unit resolveSelectedTabItem.ts.resolveSelectedTabItem(string,Content)",LOW,RAW,2026-07-18,17,"resolveSelectedTabItem.ts.resolveSelectedTabItem(string,Content)",src/Components/HomePage/Body/Left/Common/BottomTabs/resolveSelectedTabItem.ts#L10:31,TypeScript,19,1,2
19 lines of code for unit buildEditPointDetailsPayload.ts.buildEditPointDetailsPayload(any),LOW,RAW,2026-07-30,5,buildEditPointDetailsPayload.ts.buildEditPointDetailsPayload(any),src/Components/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/Form/buildEditPointDetailsPayload.ts#L4:26,TypeScript,19,1,1
19 lines of code for unit handleUpload(React.FormEvent<HTMLFormElement>),LOW,RAW,2026-06-04,61,handleUpload(React.FormEvent<HTMLFormElement>),src/Components/InstallationsPage/index.tsx#L48:67,TypeScript,19,4,1
19 lines of code for unit computeRealmRoleDiff.ts.computeRealmRoleDiff(any),LOW,RAW,2026-07-27,8,computeRealmRoleDiff.ts.computeRealmRoleDiff(any),backend/src/routes/keycloak/management/users/computeRealmRoleDiff.ts#L24:49,TypeScript,19,2,1
19 lines of code for unit syncAttachmentsInPlan.ts.buildUpdatedGeometryPoint(any),LOW,RAW,2026-07-30,5,syncAttachmentsInPlan.ts.buildUpdatedGeometryPoint(any),src/Components/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/syncAttachmentsInPlan.ts#L31:57,TypeScript,19,3,1
19 lines of code for unit buildFinishedPlanRegioWhereClause.ts.buildFinishedPlanRegioWhereClause(FinishedPlanRegioWhereInput),LOW,RAW,2026-07-22,13,buildFinishedPlanRegioWhereClause.ts.buildFinishedPlanRegioWhereClause(FinishedPlanRegioWhereInput),backend/src/helpers/queries/finished-plans/buildFinishedPlanRegioWhereClause.ts#L13:34,TypeScript,19,1,1
19 lines of code for unit syncLocalGeometryGraphics.ts.syncLocalGeometryGraphics(any),LOW,RAW,2026-07-29,6,syncLocalGeometryGraphics.ts.syncLocalGeometryGraphics(any),src/Components/HomePage/hooks/features/syncLocalGeometryGraphics.ts#L7:32,TypeScript,19,4,1
19 lines of code for unit addPointBufferGraphic.ts.addPointBufferGraphic(any),LOW,RAW,2026-07-18,17,addPointBufferGraphic.ts.addPointBufferGraphic(any),src/Components/HomePage/Body/Left/Common/ResultTab/addPointBufferGraphic.ts#L12:36,TypeScript,19,1,1
19 lines of code for unit createKeycloakUser.ts.setKeycloakUserPassword(any),LOW,RAW,2026-07-22,13,createKeycloakUser.ts.setKeycloakUserPassword(any),backend/src/routes/keycloak/management/users/createKeycloakUser.ts#L61:87,TypeScript,19,3,1
19 lines of code for unit sortPointsWithSelectionOrderCore.ts.comparePointsWithSelectionOrder(CompareSelectionOrderInput),LOW,RAW,2026-07-29,6,sortPointsWithSelectionOrderCore.ts.comparePointsWithSelectionOrder(CompareSelectionOrderInput),src/Components/HomePage/hooks/points/sortPointsWithSelectionOrderCore.ts#L37:59,TypeScript,19,4,1
19 lines of code for unit flightPlanSelectSql.ts.buildFlightPlanSelectBody(any),LOW,RAW,2026-07-28,7,flightPlanSelectSql.ts.buildFlightPlanSelectBody(any),backend/src/helpers/repositories/flightPlanSelectSql.ts#L13:38,TypeScript,19,1,1
19 lines of code for unit resolveFlightPlanColumnPreset.ts,LOW,RAW,2026-07-18,17,resolveFlightPlanColumnPreset.ts,backend/src/helpers/queries/flight-plans/resolveFlightPlanColumnPreset.ts#L1:23,TypeScript,19,1,0
19 lines of code for unit handleDeletePointEmptyMapClick.ts.handleDeletePointEmptyMapClick(any),LOW,RAW,2026-07-30,5,handleDeletePointEmptyMapClick.ts.handleDeletePointEmptyMapClick(any),src/Components/HomePageTools/AandachtspuntenVerwijderen/Actions/EditPointDetails/Steps/Step2/handleDeletePointEmptyMapClick.ts#L47:77,TypeScript,19,3,1
19 lines of code for unit buildFinishedPlansWithPointsHelpers.ts.appendFinishedRegioAndOrder(any),LOW,RAW,2026-07-18,17,buildFinishedPlansWithPointsHelpers.ts.appendFinishedRegioAndOrder(any),backend/src/helpers/queries/finished-plans/buildFinishedPlansWithPointsHelpers.ts#L43:67,TypeScript,19,3,1
19 lines of code for unit pathFeatureLayerConfig.ts,LOW,RAW,2026-07-29,6,pathFeatureLayerConfig.ts,src/Components/HomePage/hooks/hover-click-handlers/pathFeatureLayerConfig.ts#L1:20,TypeScript,19,1,0
19 lines of code for unit handleUpdate(),LOW,RAW,2026-07-30,5,handleUpdate(),src/Components/Voorbereiding/EnrichedAddPoint/Steps/Step2/UpdateBtn.tsx#L17:39,TypeScript,19,2,0
"19 lines of code for unit getTimeRange.ts.getTimeRange(Request,Response)",LOW,RAW,2026-06-04,61,"getTimeRange.ts.getTimeRange(Request,Response)",backend/src/routes/timeslider/getTimeRange.ts#L6:27,TypeScript,19,3,2
