Description,Severity,Status,First Seen,Issue age,Unit,File,Technology,Lines of code,McCabe complexity,Number of parameters
"3 parameters for unit usePlanStarGraphic.ts.addPlanStarGraphic(FlightPlanType,__esri.GraphicsLayer,PlanStarGraphicVariant)",LOW,RAW,2026-06-06,23,"usePlanStarGraphic.ts.addPlanStarGraphic(FlightPlanType,__esri.GraphicsLayer,PlanStarGraphicVariant)",src/hooks/hover-click-handlers/usePlanStarGraphic.ts#L19:32,TypeScript,9,2,3
"3 parameters for unit resetSketchSession.ts.destroySketchViewModel(SketchViewModel|null,void,MapView|null)",LOW,RAW,2026-06-10,19,"resetSketchSession.ts.destroySketchViewModel(SketchViewModel|null,void,MapView|null)",src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/helpers/resetSketchSession.ts#L59:72,TypeScript,8,3,3
"3 parameters for unit useClickOutside.ts.useClickOutside(RefObject<HTMLDivElement>,void,void)",LOW,RAW,2026-06-04,25,"useClickOutside.ts.useClickOutside(RefObject<HTMLDivElement>,void,void)",src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useClickOutside.ts#L3:8,TypeScript,8,1,3
"3 parameters for unit installers.ts.fileFilter(any,any,any)",LOW,RAW,2026-06-04,25,"installers.ts.fileFilter(any,any,any)",backend/src/routes/installers.ts#L83:90,TypeScript,8,3,3
"3 parameters for unit filterFinishedPlansForItem.ts.filterFinishedPlansContainingItem(FinishedFlightPlanType[],any,number)",LOW,RAW,2026-06-04,25,"filterFinishedPlansForItem.ts.filterFinishedPlansContainingItem(FinishedFlightPlanType[],any,number)",src/helpers/timeslider/filterFinishedPlansForItem.ts#L3:14,TypeScript,8,4,3
"3 parameters for unit useFlightPlansList.ts.useFlightPlansList(string|number|undefined,number|undefined,any)",LOW,RAW,2026-06-04,25,"useFlightPlansList.ts.useFlightPlansList(string|number|undefined,number|undefined,any)",src/api-hooks/flightPlans/useFlightPlansList.ts#L9:20,TypeScript,8,4,3
"4 parameters for unit createNewPoint.ts.createNewPoint(__esri.GraphicsLayer,void,number,number)",LOW,RAW,2026-06-04,25,"createNewPoint.ts.createNewPoint(__esri.GraphicsLayer,void,number,number)",src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/helpers/createNewPoint.ts#L3:17,TypeScript,8,1,4
"3 parameters for unit utils.ts.runWithConcurrency(any,any,number)",LOW,RAW,2026-06-04,25,"utils.ts.runWithConcurrency(any,any,number)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/utils.ts#L30:36,TypeScript,7,1,3
"4 parameters for unit reportUpload.ts.sendError(any,any,any,any)",LOW,RAW,2026-06-04,25,"reportUpload.ts.sendError(any,any,any,any)",backend/src/routes/reportUpload.ts#L41:47,TypeScript,7,3,4
"3 parameters for unit regioFilter.ts.buildRegioMatchClause(string,number,RegioFilterOptions)",LOW,RAW,2026-06-10,19,"regioFilter.ts.buildRegioMatchClause(string,number,RegioFilterOptions)",backend/src/helpers/queries/regioFilter.ts#L41:53,TypeScript,7,3,3
"3 parameters for unit installers.ts.requireAdminUpload(any,any,any)",LOW,RAW,2026-06-04,25,"installers.ts.requireAdminUpload(any,any,any)",backend/src/routes/installers.ts#L43:49,TypeScript,7,2,3
"4 parameters for unit routeResponses.ts.serverError(Response,string,string,unknown)",LOW,RAW,2026-06-10,19,"routeResponses.ts.serverError(Response,string,string,unknown)",backend/src/helpers/routeResponses.ts#L30:41,TypeScript,7,2,4
"3 parameters for unit middleware.ts.requireAdmin(any,any,any)",LOW,RAW,2026-06-04,25,"middleware.ts.requireAdmin(any,any,any)",backend/src/routes/devices-updates/middleware.ts#L21:27,TypeScript,7,2,3
"3 parameters for unit reportUpload.ts.filename(any,any,any)",LOW,RAW,2026-06-04,25,"reportUpload.ts.filename(any,any,any)",backend/src/routes/reportUpload.ts#L16:21,TypeScript,6,4,3
"3 parameters for unit withLog(string,void,unknown)",LOW,RAW,2026-06-10,19,"withLog(string,void,unknown)",src/hooks/wizard/useWizardButtons.ts#L20:26,TypeScript,6,1,3
"3 parameters for unit scrollHorizontally.ts.scrollHorizontally(any,RefObject<HTMLDivElement>,RefObject<HTMLDivElement>)",LOW,RAW,2026-06-04,25,"scrollHorizontally.ts.scrollHorizontally(any,RefObject<HTMLDivElement>,RefObject<HTMLDivElement>)",src/Components/HomePage/Body/Bottom/PointsView/common/functions/scrollHorizontally.ts#L3:12,TypeScript,6,4,3
"4 parameters for unit useWizardCleanup.ts.runWizardCleanup(Array,any,any,any)",LOW,RAW,2026-06-10,19,"useWizardCleanup.ts.runWizardCleanup(Array,any,any,any)",src/hooks/wizard/useWizardCleanup.ts#L1:7,TypeScript,5,2,4
"3 parameters for unit useDirectDownload.ts.useDirectDownload(DownloadInfo|null,void,void)",LOW,RAW,2026-06-04,25,"useDirectDownload.ts.useDirectDownload(DownloadInfo|null,void,void)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/useDirectDownload.ts#L6:13,TypeScript,5,1,3
"3 parameters for unit planSelection.ts.resolveStandalonePoints(number[],EnrichedPointType[],Geometry[])",LOW,RAW,2026-06-04,25,"planSelection.ts.resolveStandalonePoints(number[],EnrichedPointType[],Geometry[])",src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/helpers/planSelection.ts#L68:77,TypeScript,5,1,3
"3 parameters for unit reportUpload.ts.fileFilter(any,any,any)",LOW,RAW,2026-06-04,25,"reportUpload.ts.fileFilter(any,any,any)",backend/src/routes/reportUpload.ts#L24:28,TypeScript,5,4,3
"3 parameters for unit useCopyLink.ts.useCopyLink(DownloadInfo|null,void,void)",LOW,RAW,2026-06-04,25,"useCopyLink.ts.useCopyLink(DownloadInfo|null,void,void)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/useCopyLink.ts#L8:15,TypeScript,5,1,3
"4 parameters for unit keycloakAdminClient.ts.handleKeycloakRouteError(any,any,unknown,string)",LOW,RAW,2026-06-29,0,"keycloakAdminClient.ts.handleKeycloakRouteError(any,any,unknown,string)",backend/src/routes/keycloak/management/users/keycloakAdminClient.ts#L132:140,TypeScript,5,2,4
"3 parameters for unit helpers.ts.getUserRolesForRequest(string,any,any)",LOW,RAW,2026-06-29,0,"helpers.ts.getUserRolesForRequest(string,any,any)",backend/src/routes/keycloak/management/users/helpers.ts#L48:51,TypeScript,4,1,3
"3 parameters for unit PointCoreColumn.pointCoreValues(PointCoreSource,Partial<Record<PointCoreColumn, unknown>>,any)",LOW,RAW,2026-06-29,0,"PointCoreColumn.pointCoreValues(PointCoreSource,Partial<Record<PointCoreColumn, unknown>>,any)",backend/src/helpers/queries/pointFields.ts#L47:53,TypeScript,4,1,3
"3 parameters for unit installers.ts.filename(any,any,any)",LOW,RAW,2026-06-04,25,"installers.ts.filename(any,any,any)",backend/src/routes/installers.ts#L71:74,TypeScript,4,2,3
"4 parameters for unit generatePdfReport.ts.fitToBox(number,number,number,number)",LOW,RAW,2026-06-04,25,"generatePdfReport.ts.fitToBox(number,number,number,number)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/generatePdfReport.ts#L24:32,TypeScript,4,1,4
"4 parameters for unit buildFinishedPlanQuery.ts.buildFinishedPlanRegioWhereClause(unknown,unknown[],string,RegioFilterOptions)",LOW,RAW,2026-06-10,19,"buildFinishedPlanQuery.ts.buildFinishedPlanRegioWhereClause(unknown,unknown[],string,RegioFilterOptions)",backend/src/helpers/queries/buildFinishedPlanQuery.ts#L104:115,TypeScript,3,1,4
"3 parameters for unit useResizableSidebar.ts.getResizeDelta(ResizeHandleSide,number,number)",LOW,RAW,2026-06-10,19,"useResizableSidebar.ts.getResizeDelta(ResizeHandleSide,number,number)",src/hooks/layout/useResizableSidebar.ts#L15:21,TypeScript,3,2,3
"3 parameters for unit usePlanStarGraphic.ts.addPlanStarGraphics(FlightPlanType[],__esri.GraphicsLayer,PlanStarGraphicVariant)",LOW,RAW,2026-06-06,23,"usePlanStarGraphic.ts.addPlanStarGraphics(FlightPlanType[],__esri.GraphicsLayer,PlanStarGraphicVariant)",src/hooks/hover-click-handlers/usePlanStarGraphic.ts#L43:49,TypeScript,3,1,3
"4 parameters for unit pointFields.ts.buildPointInsertParams(PointCoreSource,unknown[],Partial<Record<PointCoreColumn, unknown>>,any)",LOW,RAW,2026-06-29,0,"pointFields.ts.buildPointInsertParams(PointCoreSource,unknown[],Partial<Record<PointCoreColumn, unknown>>,any)",backend/src/helpers/queries/pointFields.ts#L64:70,TypeScript,3,1,4
"3 parameters for unit arcgis.ts.isHttpErrorWithStatus(any,number,number)",LOW,RAW,2026-06-04,25,"arcgis.ts.isHttpErrorWithStatus(any,number,number)",backend/src/services/arcgis.ts#L288:290,TypeScript,3,3,3
"3 parameters for unit flightPlanColumns.ts.flightPlanExtraColumns(string,any,any)",LOW,RAW,2026-06-29,0,"flightPlanColumns.ts.flightPlanExtraColumns(string,any,any)",backend/src/helpers/queries/flightPlanColumns.ts#L19:24,TypeScript,3,1,3
"3 parameters for unit routeResponses.ts.created(Response,unknown,string)",LOW,RAW,2026-06-10,19,"routeResponses.ts.created(Response,unknown,string)",backend/src/helpers/routeResponses.ts#L26:28,TypeScript,3,1,3
"3 parameters for unit useResizableSidebar.ts.clamp(number,number,number)",LOW,RAW,2026-06-10,19,"useResizableSidebar.ts.clamp(number,number,number)",src/hooks/layout/useResizableSidebar.ts#L11:13,TypeScript,3,1,3
"4 parameters for unit routeResponses.ts.okResult(Response,unknown,string,any)",LOW,RAW,2026-06-10,19,"routeResponses.ts.okResult(Response,unknown,string,any)",backend/src/helpers/routeResponses.ts#L17:24,TypeScript,3,1,4
"3 parameters for unit finishedPlan.ts.finishedPlanOk(Response,unknown,any)",LOW,RAW,2026-06-10,19,"finishedPlan.ts.finishedPlanOk(Response,unknown,any)",backend/src/helpers/validators/finishedPlan.ts#L3:5,TypeScript,3,1,3
"3 parameters for unit clamp(number,number,number)",LOW,RAW,2026-06-04,25,"clamp(number,number,number)",src/Components/HomePage/Body/MapViewComp/index.tsx#L59:60,TypeScript,2,1,3
