Description,Severity,Status,First Seen,Issue age,Unit,File,Technology,Lines of code,McCabe complexity,Number of parameters
McCabe complexity of 7 for unit BasemapWidget.tsx.BasemapWidget(),LOW,RAW,2026-06-04,44,BasemapWidget.tsx.BasemapWidget(),src/Components/HomePage/Body/MapViewComp/BasemapWidget.tsx#L6:12,TypeScript,20,7,0
McCabe complexity of 7 for unit featureLayerPopupResolve.ts.resolveFeaturePopupData(any),LOW,RAW,2026-07-04,14,featureLayerPopupResolve.ts.resolveFeaturePopupData(any),src/hooks/hover-click-handlers/featureLayerPopupResolve.ts#L28:52,TypeScript,19,7,1
McCabe complexity of 9 for unit waitForEmbeddedAssets.ts.waitForEmbeddedAssets(Page),LOW,RAW,2026-07-18,0,waitForEmbeddedAssets.ts.waitForEmbeddedAssets(Page),backend/src/routes/emails/waitForEmbeddedAssets.ts#L3:21,TypeScript,19,9,1
McCabe complexity of 6 for unit selectGeometryFromMapClick.ts.selectGeometryFromMapClick(any),LOW,RAW,2026-07-17,1,selectGeometryFromMapClick.ts.selectGeometryFromMapClick(any),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Common/selectGeometryFromMapClick.ts#L4:31,TypeScript,19,6,1
McCabe complexity of 6 for unit usePointGraphicsEffects.ts.usePointGraphicsRendering(any),LOW,RAW,2026-07-14,4,usePointGraphicsEffects.ts.usePointGraphicsRendering(any),src/hooks/features/usePointGraphicsEffects.ts#L10:36,TypeScript,19,6,1
McCabe complexity of 7 for unit parseTimesliderImageQuery.ts.parseTimesliderImageQuery(URLSearchParams),LOW,RAW,2026-07-04,14,parseTimesliderImageQuery.ts.parseTimesliderImageQuery(URLSearchParams),src/Components/TimesliderItemDetailPage/parseTimesliderImageQuery.ts#L32:57,TypeScript,19,7,1
"McCabe complexity of 7 for unit FinishedPlanWriter.insertOneAttachment(FinishedPlanPoint,FinishedPlanAttachment)",LOW,RAW,2026-07-01,17,"FinishedPlanWriter.insertOneAttachment(FinishedPlanPoint,FinishedPlanAttachment)",backend/src/helpers/finished-plans/createFinishedPlanDb.ts#L167:188,TypeScript,19,7,2
"McCabe complexity of 7 for unit formatPlanGeometries.ts.formatFinishedPlansWithGeometries(Record<string, unknown>,any)",LOW,RAW,2026-06-30,18,"formatPlanGeometries.ts.formatFinishedPlansWithGeometries(Record<string, unknown>,any)",backend/src/helpers/queries/geometries/formatPlanGeometries.ts#L147:160,TypeScript,19,7,2
McCabe complexity of 7 for unit parseKeycloakAdminTokenResponse.ts.parseKeycloakAdminTokenResponse(Response),LOW,RAW,2026-07-14,4,parseKeycloakAdminTokenResponse.ts.parseKeycloakAdminTokenResponse(Response),backend/src/services/parseKeycloakAdminTokenResponse.ts#L10:27,TypeScript,18,7,1
McCabe complexity of 7 for unit scheduleEditPointPreview.ts,LOW,RAW,2026-07-18,0,scheduleEditPointPreview.ts,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/scheduleEditPointPreview.ts#L1:3,TypeScript,18,7,0
"McCabe complexity of 9 for unit filterPointsByCriteria.ts.matchesPeriod(EnrichedPointType,PointFilterCriteria)",LOW,RAW,2026-07-15,3,"filterPointsByCriteria.ts.matchesPeriod(EnrichedPointType,PointFilterCriteria)",src/hooks/filters/filterPointsByCriteria.ts#L13:33,TypeScript,18,9,2
McCabe complexity of 7 for unit resolveDebouncedPointWgs84.ts.resolveDebouncedPointWgs84(PointFormState),LOW,RAW,2026-07-04,14,resolveDebouncedPointWgs84.ts.resolveDebouncedPointWgs84(PointFormState),src/Components/HomePage/Body/Left/Tools/EditGeometry/EditForm/EditGeometryPointPanel/resolveDebouncedPointWgs84.ts#L5:26,TypeScript,18,7,1
McCabe complexity of 9 for unit FinishedPlanWriter.insertFinishedRow(FinishedPlanPoint),LOW,RAW,2026-07-01,17,FinishedPlanWriter.insertFinishedRow(FinishedPlanPoint),backend/src/helpers/finished-plans/createFinishedPlanDb.ts#L202:220,TypeScript,18,9,1
"McCabe complexity of 7 for unit formatPlanGeometries.ts.formatPlansWithGeometries(Record<string, unknown>)",LOW,RAW,2026-06-30,18,"formatPlanGeometries.ts.formatPlansWithGeometries(Record<string, unknown>)",backend/src/helpers/queries/geometries/formatPlanGeometries.ts#L73:94,TypeScript,18,7,1
McCabe complexity of 6 for unit refreshFeatureStores.ts.refreshFeatureStores(string),LOW,RAW,2026-07-17,1,refreshFeatureStores.ts.refreshFeatureStores(string),src/lib/refreshFeatureStores.ts#L4:24,TypeScript,18,6,1
McCabe complexity of 6 for unit useGeometryGraphicsEffects.ts.useGeometryGraphicsRendering(any),LOW,RAW,2026-07-14,4,useGeometryGraphicsEffects.ts.useGeometryGraphicsRendering(any),src/hooks/features/useGeometryGraphicsEffects.ts#L17:41,TypeScript,17,6,1
"McCabe complexity of 7 for unit selectedPointDetailsData.ts.buildSelectedPointDetails(EnrichedPointType,Option[],Option[])",LOW,RAW,2026-07-14,4,"selectedPointDetailsData.ts.buildSelectedPointDetails(EnrichedPointType,Option[],Option[])",src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/SelectedPointDetails/selectedPointDetailsData.ts#L5:25,TypeScript,17,7,3
McCabe complexity of 6 for unit drawingToolMapCleanup.ts.clearCurrentlyDrawingGraphics(MapView|null|undefined),LOW,RAW,2026-06-10,38,drawingToolMapCleanup.ts.clearCurrentlyDrawingGraphics(MapView|null|undefined),src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/helpers/drawingToolMapCleanup.ts#L6:27,TypeScript,17,6,1
McCabe complexity of 9 for unit filterFinishedPlansForItem.ts.getItemDisplayTitle(any),LOW,RAW,2026-07-13,5,filterFinishedPlansForItem.ts.getItemDisplayTitle(any),src/helpers/timeslider/filterFinishedPlansForItem.ts#L17:37,TypeScript,17,9,1
McCabe complexity of 7 for unit navigateToLocation.ts.navigateToLocation(NavigateToLocationInput),LOW,RAW,2026-07-04,14,navigateToLocation.ts.navigateToLocation(NavigateToLocationInput),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/navigateToLocation.ts#L12:30,TypeScript,17,7,1
"McCabe complexity of 10 for unit logFields.ts.buildLogInsertValues(number,LogInsertInput)",LOW,RAW,2026-06-30,18,"logFields.ts.buildLogInsertValues(number,LogInsertInput)",backend/src/helpers/queries/logs/logFields.ts#L45:64,TypeScript,17,10,2
"McCabe complexity of 6 for unit parseAgentReport.ts.parseAgentReportBody(Record<string, unknown>)",LOW,RAW,2026-07-04,14,"parseAgentReport.ts.parseAgentReportBody(Record<string, unknown>)",backend/src/routes/devices-updates/agent/parseAgentReport.ts#L18:33,TypeScript,16,6,1
"McCabe complexity of 7 for unit geometryHerhalen.ts.sortGeometriesForSelection(Geometry[],number[])",LOW,RAW,2026-07-04,14,"geometryHerhalen.ts.sortGeometriesForSelection(Geometry[],number[])",src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Common/geometryHerhalen.ts#L27:46,TypeScript,16,7,2
"McCabe complexity of 6 for unit deleteFotoFromArcgis.ts.deleteFotoFromArcgis(AttachmentType,void)",LOW,RAW,2026-07-18,0,"deleteFotoFromArcgis.ts.deleteFotoFromArcgis(AttachmentType,void)",src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/deleteFotoFromArcgis.ts#L5:23,TypeScript,16,6,2
McCabe complexity of 6 for unit filterPlansByPeriod.ts.matchesPeriod(any),LOW,RAW,2026-07-17,1,filterPlansByPeriod.ts.matchesPeriod(any),src/hooks/filters/filterPlansByPeriod.ts#L14:37,TypeScript,16,6,1
McCabe complexity of 6 for unit nearestPoint.ts.findNearestPoint(any),LOW,RAW,2026-07-14,4,nearestPoint.ts.findNearestPoint(any),src/hooks/hover-click-handlers/nearestPoint.ts#L4:24,TypeScript,16,6,1
McCabe complexity of 9 for unit resolveRegioFilter.ts.getSessionRealmRoles(Request),LOW,RAW,2026-07-01,17,resolveRegioFilter.ts.getSessionRealmRoles(Request),backend/src/helpers/queries/shared/resolveRegioFilter.ts#L17:35,TypeScript,16,9,1
"McCabe complexity of 7 for unit PointsFilters.loadPoints(PointsFilters,Partial<PointsState>,any)",LOW,RAW,2026-06-04,44,"PointsFilters.loadPoints(PointsFilters,Partial<PointsState>,any)",src/hooks/features/usePointsStore.ts#L39:66,TypeScript,16,7,3
McCabe complexity of 6 for unit selectedPlansPointsList.ts.collectSelectedDataFromPlan(FinishedFlightPlanType),LOW,RAW,2026-07-17,1,selectedPlansPointsList.ts.collectSelectedDataFromPlan(FinishedFlightPlanType),src/helpers/timeslider/selectedPlansPointsList.ts#L48:67,TypeScript,16,6,1
McCabe complexity of 6 for unit importPointRowNormalization.ts.to01(unknown),LOW,RAW,2026-07-01,17,importPointRowNormalization.ts.to01(unknown),backend/src/helpers/points/importPointRowNormalization.ts#L42:57,TypeScript,16,6,1
McCabe complexity of 6 for unit renderTabContent(),LOW,RAW,2026-06-04,44,renderTabContent(),src/Components/HomePage/Body/Bottom/PlansView/index.tsx#L19:34,TypeScript,16,6,0
McCabe complexity of 8 for unit collectUniquePlanPointIds.ts.collectUniquePlanPointIds(any),LOW,RAW,2026-07-13,5,collectUniquePlanPointIds.ts.collectUniquePlanPointIds(any),src/hooks/flightPlan/collectUniquePlanPointIds.ts#L7:27,TypeScript,15,8,1
"McCabe complexity of 9 for unit filterPointsByCriteria.ts.filterPointsByCriteria(EnrichedPointType[],PointFilterCriteria)",LOW,RAW,2026-07-15,3,"filterPointsByCriteria.ts.filterPointsByCriteria(EnrichedPointType[],PointFilterCriteria)",src/hooks/filters/filterPointsByCriteria.ts#L35:53,TypeScript,15,9,2
McCabe complexity of 8 for unit buildTimesliderPageViewParts.ts.resolveTimesliderPlanEmptyFlags(any),LOW,RAW,2026-07-17,1,buildTimesliderPageViewParts.ts.resolveTimesliderPlanEmptyFlags(any),src/Components/TimesliderItemDetailPage/buildTimesliderPageViewParts.ts#L41:61,TypeScript,15,8,1
McCabe complexity of 10 for unit safeReturnPath.ts.safeReturnPath(unknown),LOW,RAW,2026-06-04,44,safeReturnPath.ts.safeReturnPath(unknown),backend/src/routes/auth/authKeycloak/safeReturnPath.ts#L5:19,TypeScript,15,10,1
McCabe complexity of 6 for unit syncScrollPositions.ts.syncScrollPositions(any),LOW,RAW,2026-07-13,5,syncScrollPositions.ts.syncScrollPositions(any),src/Components/HomePage/Body/Bottom/PointsView/common/functions/syncScrollPositions.ts#L3:24,TypeScript,15,6,1
"McCabe complexity of 8 for unit hoverMapGraphic.ts.isHoverableMapGraphic(__esri.Graphic,any)",LOW,RAW,2026-07-17,1,"hoverMapGraphic.ts.isHoverableMapGraphic(__esri.Graphic,any)",src/hooks/features/hoverMapGraphic.ts#L6:32,TypeScript,15,8,2
McCabe complexity of 9 for unit featureLayerPopupFormatting.ts.formatPopupValue(unknown),LOW,RAW,2026-07-15,3,featureLayerPopupFormatting.ts.formatPopupValue(unknown),src/Components/HomePage/Body/Common/FeatureLayerPopup/featureLayerPopupFormatting.ts#L24:38,TypeScript,15,9,1
McCabe complexity of 7 for unit validateSpoedReportRequest.ts.validateSpoedReportFields(SpoedReportBody),LOW,RAW,2026-07-17,1,validateSpoedReportRequest.ts.validateSpoedReportFields(SpoedReportBody),backend/src/routes/emails/validateSpoedReportRequest.ts#L24:43,TypeScript,15,7,1
McCabe complexity of 6 for unit useSyncFlightPlanTimes.ts.useSyncFlightPlanTimes(FlightPlanType),LOW,RAW,2026-07-18,0,useSyncFlightPlanTimes.ts.useSyncFlightPlanTimes(FlightPlanType),src/Components/HomePage/Body/Bottom/PointsView/FlightPlansTable/useSyncFlightPlanTimes.ts#L7:22,TypeScript,15,6,1
"McCabe complexity of 6 for unit SortedAttachment.resolveMarkerPoint(string|null|undefined,Map<string, number>)",LOW,RAW,2026-07-15,3,"SortedAttachment.resolveMarkerPoint(string|null|undefined,Map<string, number>)",src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/buildImageMarkerGraphics.ts#L50:69,TypeScript,15,6,2
"McCabe complexity of 8 for unit featureLayerLabelText.ts.getFeatureLayerLabelText(string,Record<string, unknown>)",LOW,RAW,2026-07-04,14,"featureLayerLabelText.ts.getFeatureLayerLabelText(string,Record<string, unknown>)",src/hooks/hover-click-handlers/featureLayerLabelText.ts#L1:19,TypeScript,14,8,2
McCabe complexity of 6 for unit HoveredPlan(FlightPlanType),LOW,RAW,2026-06-06,42,HoveredPlan(FlightPlanType),src/Components/HomePage/Body/Bottom/PointsView/FlightPlansTable/index.tsx#L101:118,TypeScript,14,6,1
McCabe complexity of 6 for unit featureLayerLabelsSync.ts.refreshFeatureLayerLabels(any),LOW,RAW,2026-07-04,14,featureLayerLabelsSync.ts.refreshFeatureLayerLabels(any),src/hooks/hover-click-handlers/featureLayerLabelsSync.ts#L7:26,TypeScript,14,6,1
McCabe complexity of 7 for unit grantError.ts.extractGrantError(unknown),LOW,RAW,2026-07-13,5,grantError.ts.extractGrantError(unknown),backend/src/routes/auth2/grantError.ts#L54:68,TypeScript,14,7,1
McCabe complexity of 6 for unit HoveredPlan(FlightPlanType),LOW,RAW,2026-06-06,42,HoveredPlan(FlightPlanType),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/List.tsx#L51:68,TypeScript,14,6,1
"McCabe complexity of 7 for unit RawPoint.buildTemplateGeometryFromFullData(number,Record<string, unknown>)",LOW,RAW,2026-07-17,1,"RawPoint.buildTemplateGeometryFromFullData(number,Record<string, unknown>)",backend/src/helpers/queries/geometries/buildTemplateGeometryGroup.ts#L7:23,TypeScript,14,7,2
McCabe complexity of 6 for unit grantError.ts.readEmbeddedGrantError(string),LOW,RAW,2026-07-17,1,grantError.ts.readEmbeddedGrantError(string),backend/src/routes/auth2/grantError.ts#L37:52,TypeScript,14,6,1
McCabe complexity of 8 for unit mapHoverHighlight.ts.resolveMapHoverLabel(any),LOW,RAW,2026-07-04,14,mapHoverHighlight.ts.resolveMapHoverLabel(any),src/Components/HomePage/Body/MapViewComp/mapHoverHighlight.ts#L32:49,TypeScript,13,8,1
McCabe complexity of 7 for unit ImportPointsWriter.pointsForMode(ReturnMode),LOW,RAW,2026-07-01,17,ImportPointsWriter.pointsForMode(ReturnMode),backend/src/helpers/points/createPointFromImportDb.ts#L139:153,TypeScript,13,7,1
McCabe complexity of 6 for unit isPointInPolygon.ts.ringBoundingBox(number[]),LOW,RAW,2026-07-17,1,isPointInPolygon.ts.ringBoundingBox(number[]),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/isPointInPolygon.ts#L1:20,TypeScript,13,6,1
McCabe complexity of 6 for unit arcgisTokenConfig.ts.assertArcgisTokenCredentials(ResolvedArcgisTokenConfig),LOW,RAW,2026-06-30,18,arcgisTokenConfig.ts.assertArcgisTokenCredentials(ResolvedArcgisTokenConfig),backend/src/services/arcgisTokenConfig.ts#L33:49,TypeScript,13,6,1
McCabe complexity of 6 for unit SelectedPlanImagesPanel.tsx.SelectedPlanImagesPanel(any),LOW,RAW,2026-07-04,14,SelectedPlanImagesPanel.tsx.SelectedPlanImagesPanel(any),src/Components/HomePage/Body/Right/SelectedPlansPointsList/Images/SelectedPlanImagesPanel.tsx#L10:47,TypeScript,13,6,1
"McCabe complexity of 6 for unit timesliderRangeHelpers.ts.parseTimesliderRange(string|null,string|null)",LOW,RAW,2026-07-14,4,"timesliderRangeHelpers.ts.parseTimesliderRange(string|null,string|null)",src/Components/HomePage/Head/timeslider/timesliderRangeHelpers.ts#L7:22,TypeScript,13,6,2
McCabe complexity of 9 for unit ApplyAgentReportParams.buildApplyAgentReportParams(ApplyAgentReportParams),LOW,RAW,2026-07-17,1,ApplyAgentReportParams.buildApplyAgentReportParams(ApplyAgentReportParams),backend/src/routes/devices-updates/applyAgentReportSql.ts#L32:44,TypeScript,13,9,1
McCabe complexity of 6 for unit geometryMapGraphicActions.ts.syncGeometriesTableMapGraphics(any),LOW,RAW,2026-07-17,1,geometryMapGraphicActions.ts.syncGeometriesTableMapGraphics(any),src/helpers/ArcGISHelpers/geometryMapGraphicActions.ts#L53:77,TypeScript,13,6,1
McCabe complexity of 7 for unit validateSpoedReportRequest.ts.validateSpoedReportRequest(any),LOW,RAW,2026-07-13,5,validateSpoedReportRequest.ts.validateSpoedReportRequest(any),backend/src/routes/emails/validateSpoedReportRequest.ts#L45:63,TypeScript,13,7,1
McCabe complexity of 10 for unit TimesliderPageStatusInput.resolveEmptyMainMessage(TimesliderPageStatusInput),LOW,RAW,2026-07-15,3,TimesliderPageStatusInput.resolveEmptyMainMessage(TimesliderPageStatusInput),src/Components/TimesliderItemDetailPage/timesliderPageStatus.ts#L34:46,TypeScript,13,10,1
McCabe complexity of 7 for unit grantError.ts.readDirectGrantError(unknown),LOW,RAW,2026-07-17,1,grantError.ts.readDirectGrantError(unknown),backend/src/routes/auth2/grantError.ts#L23:35,TypeScript,13,7,1
McCabe complexity of 6 for unit arcgis.ts.getValidToken(),LOW,RAW,2026-06-04,44,arcgis.ts.getValidToken(),backend/src/services/arcgis.ts#L41:56,TypeScript,12,6,0
McCabe complexity of 8 for unit buildTimesliderHeaderProps.ts.buildTimesliderHeaderProps(BuildTimesliderPageShellInput),LOW,RAW,2026-07-18,0,buildTimesliderHeaderProps.ts.buildTimesliderHeaderProps(BuildTimesliderPageShellInput),src/Components/TimesliderItemDetailPage/buildTimesliderHeaderProps.ts#L4:14,TypeScript,12,8,1
McCabe complexity of 7 for unit selectFromSourceGraphics.ts.findHoverableGraphic(any),LOW,RAW,2026-07-04,14,selectFromSourceGraphics.ts.findHoverableGraphic(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/helpers/selectFromSourceGraphics.ts#L73:90,TypeScript,12,7,1
McCabe complexity of 6 for unit TimesliderPageStatusInput.buildTimesliderPageStatus(TimesliderPageStatusInput),LOW,RAW,2026-07-04,14,TimesliderPageStatusInput.buildTimesliderPageStatus(TimesliderPageStatusInput),src/Components/TimesliderItemDetailPage/timesliderPageStatus.ts#L13:26,TypeScript,12,6,1
McCabe complexity of 6 for unit resolveRegioFilter.ts.resolveRegioFilter(Request),LOW,RAW,2026-07-01,17,resolveRegioFilter.ts.resolveRegioFilter(Request),backend/src/helpers/queries/shared/resolveRegioFilter.ts#L62:76,TypeScript,12,6,1
McCabe complexity of 7 for unit postProxyTarget.ts.resolvePostProxyTargetUrl(Request),LOW,RAW,2026-07-13,5,postProxyTarget.ts.resolvePostProxyTargetUrl(Request),backend/src/routes/arcgis/postProxyTarget.ts#L5:18,TypeScript,12,7,1
McCabe complexity of 6 for unit PointsFilterBuilder.addStatus(unknown),LOW,RAW,2026-07-04,14,PointsFilterBuilder.addStatus(unknown),backend/src/helpers/queries/points/buildPointsListQuery.ts#L70:84,TypeScript,12,6,1
McCabe complexity of 6 for unit verifyCredentialsFlow.ts.classifyVerifyLookup(KeycloakUserLookupResult),LOW,RAW,2026-07-14,4,verifyCredentialsFlow.ts.classifyVerifyLookup(KeycloakUserLookupResult),backend/src/routes/auth2/verifyCredentialsFlow.ts#L12:25,TypeScript,12,6,1
"McCabe complexity of 6 for unit proxyShared.ts.findHttpUrlInQueryKeys(Record<string, unknown>)",LOW,RAW,2026-07-04,14,"proxyShared.ts.findHttpUrlInQueryKeys(Record<string, unknown>)",backend/src/routes/arcgis/proxyShared.ts#L35:46,TypeScript,12,6,1
McCabe complexity of 6 for unit planSelection.ts.mergeGeometries(any),LOW,RAW,2026-07-13,5,planSelection.ts.mergeGeometries(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/helpers/planSelection.ts#L19:37,TypeScript,12,6,1
McCabe complexity of 9 for unit useTemplateFlights.ts.useTemplateFlights(UseTemplateFlightsInput),LOW,RAW,2026-07-14,4,useTemplateFlights.ts.useTemplateFlights(UseTemplateFlightsInput),src/api-hooks/templateFlights/useTemplateFlights.ts#L13:24,TypeScript,12,9,1
"McCabe complexity of 8 for unit createFinishedPlanDb.ts.buildNewPointOverrides(FinishedPlanPoint,number)",LOW,RAW,2026-07-01,17,"createFinishedPlanDb.ts.buildNewPointOverrides(FinishedPlanPoint,number)",backend/src/helpers/finished-plans/createFinishedPlanDb.ts#L26:39,TypeScript,11,8,2
McCabe complexity of 6 for unit arcgisTokenRegistration.ts.fetchArcgisToken(string),LOW,RAW,2026-07-14,4,arcgisTokenRegistration.ts.fetchArcgisToken(string),src/helpers/arcgisTokenRegistration.ts#L30:40,TypeScript,11,6,1
"McCabe complexity of 9 for unit GeometryMetadataInput.buildGeometryMetadataValues(GeometryMetadataInput,number)",LOW,RAW,2026-07-01,17,"GeometryMetadataInput.buildGeometryMetadataValues(GeometryMetadataInput,number)",backend/src/helpers/queries/geometries/geometryRouteHelpers.ts#L28:41,TypeScript,11,9,2
McCabe complexity of 7 for unit ImportColumnHandler.truthyColumnHandler(TruthyColumn),LOW,RAW,2026-07-17,1,ImportColumnHandler.truthyColumnHandler(TruthyColumn),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/helpers/parsePointImportFile.ts#L116:126,TypeScript,11,7,1
McCabe complexity of 6 for unit planSelection.ts.collectExistingPlanPointIds(FlightPlanType),LOW,RAW,2026-06-04,44,planSelection.ts.collectExistingPlanPointIds(FlightPlanType),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/helpers/planSelection.ts#L5:16,TypeScript,10,6,1
McCabe complexity of 7 for unit authSecurityConfig.ts.isGenericAuthErrorsEnabled(),LOW,RAW,2026-07-13,5,authSecurityConfig.ts.isGenericAuthErrorsEnabled(),backend/src/routes/auth2/authSecurityConfig.ts#L7:16,TypeScript,10,7,0
McCabe complexity of 6 for unit resolveRegioFilter.ts.firstQueryValue(unknown),LOW,RAW,2026-07-01,17,resolveRegioFilter.ts.firstQueryValue(unknown),backend/src/helpers/queries/shared/resolveRegioFilter.ts#L4:15,TypeScript,10,6,1
McCabe complexity of 7 for unit ImageGalleryToolbar.tsx.ImageGalleryToolbar(any),LOW,RAW,2026-07-18,0,ImageGalleryToolbar.tsx.ImageGalleryToolbar(any),src/Components/HomePage/Body/Common/ImageGalleryToolbar.tsx#L8:35,TypeScript,10,7,1
McCabe complexity of 6 for unit pointItemTypes.ts.countPointAttachments(PointItemPoint),LOW,RAW,2026-07-15,3,pointItemTypes.ts.countPointAttachments(PointItemPoint),src/Components/HomePage/Body/Left/Common/pointItemTypes.ts#L18:27,TypeScript,10,6,1
"McCabe complexity of 6 for unit useRegionalFlightPlansCore.ts.useRegionalFlightPlans(FlightPlanRegioKind,FlightPlanRegioQueryInput)",LOW,RAW,2026-07-17,1,"useRegionalFlightPlansCore.ts.useRegionalFlightPlans(FlightPlanRegioKind,FlightPlanRegioQueryInput)",src/api-hooks/flightPlans/useRegionalFlightPlansCore.ts#L13:25,TypeScript,10,6,2
McCabe complexity of 7 for unit proxyShared.ts.extractTargetUrlFromRequest(any),LOW,RAW,2026-06-04,44,proxyShared.ts.extractTargetUrlFromRequest(any),backend/src/routes/arcgis/proxyShared.ts#L48:62,TypeScript,9,7,1
"McCabe complexity of 6 for unit herhalenFilter.ts.matchesHerhalen(HerhalenValue,boolean)",LOW,RAW,2026-07-13,5,"herhalenFilter.ts.matchesHerhalen(HerhalenValue,boolean)",src/helpers/points/herhalenFilter.ts#L3:11,TypeScript,9,6,2
McCabe complexity of 7 for unit handleToolsTabClick.ts.handleToolsTabClick(HandleToolsTabClickInput),LOW,RAW,2026-07-18,0,handleToolsTabClick.ts.handleToolsTabClick(HandleToolsTabClickInput),src/Components/HomePage/Head/handleToolsTabClick.ts#L45:55,TypeScript,9,7,1
"McCabe complexity of 6 for unit filterValidAttachments.ts.filterValidAttachments(any,any,any,any)",LOW,RAW,2026-06-06,42,"filterValidAttachments.ts.filterValidAttachments(any,any,any,any)",src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/filterValidAttachments.ts#L3:13,TypeScript,9,6,4
McCabe complexity of 7 for unit oidcProfile.ts.resolveOidcRequestProfile(any),LOW,RAW,2026-07-17,1,oidcProfile.ts.resolveOidcRequestProfile(any),backend/src/routes/auth/oidcProfile.ts#L9:23,TypeScript,9,7,1
McCabe complexity of 6 for unit idsFromTimesliderPlans.ts.getPointAndGeometryIdsFromPlans(FinishedFlightPlanType[]),LOW,RAW,2026-06-04,44,idsFromTimesliderPlans.ts.getPointAndGeometryIdsFromPlans(FinishedFlightPlanType[]),src/helpers/timeslider/idsFromTimesliderPlans.ts#L4:12,TypeScript,9,6,1
"McCabe complexity of 6 for unit onSuccess(any,any)",LOW,RAW,2026-07-17,1,"onSuccess(any,any)",src/api-hooks/mutations/useApiMutation.ts#L38:47,TypeScript,9,6,2
McCabe complexity of 6 for unit editPointCoordinateApply.ts.applyCoordinateSystemPatch(any),LOW,RAW,2026-07-18,0,editPointCoordinateApply.ts.applyCoordinateSystemPatch(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/editPointCoordinateApply.ts#L23:40,TypeScript,8,6,1
McCabe complexity of 7 for unit authSecurityLogHelpers.ts.getClientIp(Request),LOW,RAW,2026-07-17,1,authSecurityLogHelpers.ts.getClientIp(Request),backend/src/routes/auth2/authSecurityLogHelpers.ts#L13:19,TypeScript,7,7,1
McCabe complexity of 7 for unit Auth2RateLimiters.getClientIp(Request),LOW,RAW,2026-07-18,0,Auth2RateLimiters.getClientIp(Request),backend/src/routes/auth2/authRateLimitHelpers.ts#L11:17,TypeScript,7,7,1
McCabe complexity of 9 for unit usePlanPointAttachments.ts.usePlanPointAttachments(any),LOW,RAW,2026-07-14,4,usePlanPointAttachments.ts.usePlanPointAttachments(any),src/api-hooks/finishedPlans/usePlanPointAttachments.ts#L6:16,TypeScript,7,9,1
McCabe complexity of 8 for unit TimesliderImageViewer.tsx.TimesliderImageViewer(TimesliderImageViewerProps),LOW,RAW,2026-07-15,3,TimesliderImageViewer.tsx.TimesliderImageViewer(TimesliderImageViewerProps),src/Components/TimesliderItemDetailPage/sections/TimesliderImageViewer.tsx#L31:91,TypeScript,6,8,1
McCabe complexity of 8 for unit flightPlanPointExcel.ts.normalizeJaNee(unknown),LOW,RAW,2026-07-17,1,flightPlanPointExcel.ts.normalizeJaNee(unknown),src/helpers/points/flightPlanPointExcel.ts#L8:13,TypeScript,6,8,1
McCabe complexity of 6 for unit multerErrorMessage.ts.mapMulterError(unknown),LOW,RAW,2026-07-13,5,multerErrorMessage.ts.mapMulterError(unknown),backend/src/helpers/uploads/multerErrorMessage.ts#L12:17,TypeScript,6,6,1
McCabe complexity of 7 for unit TimesliderPageStatusInput.resolvePlansEmptyHint(TimesliderPageStatusInput),LOW,RAW,2026-07-15,3,TimesliderPageStatusInput.resolvePlansEmptyHint(TimesliderPageStatusInput),src/Components/TimesliderItemDetailPage/timesliderPageStatus.ts#L28:32,TypeScript,5,7,1
McCabe complexity of 8 for unit TruthyColumn.DefaultUnit,LOW,RAW,2026-07-17,1,TruthyColumn.DefaultUnit,src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/helpers/parsePointImportFile.ts#L47:46,TypeScript,-,8,0
