ID,Path,Component,Lines of code,Duplication percentage,Start line,End line
ddb580c2-96e5-4792-a623-09a06f35aad7,index.html,Root files,6,31.578947,6,11
df683a9d-4130-44b3-ada4-e11cf9153256,src/Components/HomePage/Body/Bottom/PointsView/FlightPlansTable/index.tsx,HomePage,7,8.974359,105,116
df683a9d-4130-44b3-ada4-e11cf9153256,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/List.tsx,HomePage,7,10.9375,55,66
e31db195-145b-4bf8-86d1-5821a466cabc,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/Form.tsx,HomePage,6,30,23,28
e31db195-145b-4bf8-86d1-5821a466cabc,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/DuplicateFlightPlan/Step2/Form.tsx,HomePage,6,12.765958,56,61
e74ba67b-212b-4b96-b126-fdfc31f769fd,src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step2/Step2Sub2.tsx,HomePage,6,15,8,15
e74ba67b-212b-4b96-b126-fdfc31f769fd,src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/Steps/Step2/Step2Sub2.tsx,HomePage,6,13.333333,9,16
eb5c8ded-4f4f-4df4-b592-446133e279cc,backend/src/helpers/queries/finished-plans/buildFinishedPlanQuery.ts,backend,6,3.7267082,66,71
eb5c8ded-4f4f-4df4-b592-446133e279cc,backend/src/helpers/queries/finished-plans/buildFinishedPlanQuery.ts,backend,6,3.7267082,105,110
ed947076-aec7-4f71-b87b-3cd64823e4f2,backend/src/routes/consts/getLuchtvaartuig.ts,backend,6,66.666664,5,10
ed947076-aec7-4f71-b87b-3cd64823e4f2,backend/src/routes/consts/getOrganisaties.ts,backend,6,60,5,10
f6e756b3-91b5-45f4-9c3e-42276c842719,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/helpers/buildUpdatedPlanFromForm.ts,HomePage,7,11.111111,5,11
f6e756b3-91b5-45f4-9c3e-42276c842719,src/hooks/flightPlan/pickFlightPlanCreateFields.ts,hooks,7,43.75,7,13
f90b63d5-f700-4901-8189-5e9cd6aeb242,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step1/Buttons.tsx,HomePage,7,25.925926,11,17
f90b63d5-f700-4901-8189-5e9cd6aeb242,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/Buttons.tsx,HomePage,7,15.909091,15,21
fd8147bd-a802-4da8-897b-5860646a1d22,src/Components/HomePage/Body/MapViewComp/useMapHoverHighlight.ts,HomePage,6,17.647058,9,14
fd8147bd-a802-4da8-897b-5860646a1d22,src/Components/HomePage/Body/MapViewComp/useMapHoverHighlight.ts,HomePage,6,17.647058,44,49
07a5148c-ade6-48af-9355-3523c08b28dc,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/index.tsx,HomePage,7,11.666667,34,40
07a5148c-ade6-48af-9355-3523c08b28dc,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/index.tsx,HomePage,7,11.666667,75,81
088cb432-8d6f-40db-b091-802da0af9281,src/Components/HomePage/Head/HeadButtonsTimeslider.tsx,HomePage,6,23.076923,19,24
088cb432-8d6f-40db-b091-802da0af9281,src/Components/HomePage/Head/timeslider/useTimesliderRange.ts,HomePage,6,14.634147,68,73
0c73d910-f8e8-4c99-ad7c-06fe27a9b4bc,src/Components/HomePage/Body/Left/Common/FiltersSection/FilterInput.tsx,HomePage,6,42.857143,11,16
0c73d910-f8e8-4c99-ad7c-06fe27a9b4bc,src/Components/HomePage/Body/Left/Common/FormComponents/InputComp.tsx,HomePage,6,13.043478,16,21
0d99db82-a698-42cc-9723-366de432ca9e,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Buttons.tsx,HomePage,6,16.666666,34,39
0d99db82-a698-42cc-9723-366de432ca9e,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Buttons.tsx,HomePage,6,16.666666,45,50
1780817f-e0e3-4981-b107-8473d1f513da,src/hooks/popUpModal/setupClickListener.ts,hooks,6,9.523809,17,22
1780817f-e0e3-4981-b107-8473d1f513da,src/hooks/popUpModal/usePopupMapClickEffect.ts,hooks,6,26.086956,26,31
1b1cca7d-032d-4efa-b6d6-1174da657f16,src/helpers/ArcGISHelpers/createPin.ts,helpers,6,15.384615,21,28
1b1cca7d-032d-4efa-b6d6-1174da657f16,src/helpers/ArcGISHelpers/createYellowBorder.ts,helpers,6,37.5,10,17
1b3dd631-5ab0-4ada-b1ec-eb4a0a7ddc8b,src/Components/HomePage/Body/Bottom/PointsView/common/hooks/syncTableTabGraphics.ts,HomePage,6,8.219178,109,114
1b3dd631-5ab0-4ada-b1ec-eb4a0a7ddc8b,src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useMapGraphics.ts,HomePage,6,15,9,14
2b9e7a10-9689-4800-82f1-8334534ca827,src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/TemplateFlights/index.tsx,HomePage,6,13.043478,22,27
2b9e7a10-9689-4800-82f1-8334534ca827,src/api-hooks/templateFlights/types.ts,api-hooks,6,50,4,9
3556ace6-9f66-4dca-8979-492e50ba6cbc,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/Form/index.tsx,HomePage,6,8.955224,13,20
3556ace6-9f66-4dca-8979-492e50ba6cbc,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditGeometryDetails/Actions/Form/index.tsx,HomePage,6,9.67742,14,21
3a0e9fd9-127e-40fe-b88d-5650fbd5c233,src/Components/HomePage/Body/Left/Nabewerking/ChangeFlightPlanStatus/FlightPlan.tsx,HomePage,7,38.88889,23,31
3a0e9fd9-127e-40fe-b88d-5650fbd5c233,src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step1/SinglePlan.tsx,HomePage,7,36.842106,25,33
3dd970b9-bac8-44a9-b103-1e7aa12dea2b,src/Components/HomePage/Body/Left/Common/AandachtspuntDetailsFields.tsx,HomePage,6,12.765958,43,48
3dd970b9-bac8-44a9-b103-1e7aa12dea2b,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/Steps/Step3/Form.tsx,HomePage,6,33.333332,18,23
3f9cc6fb-973a-495f-a21b-964b22390084,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/DuplicateFlightPlan/Step2/Buttons.tsx,HomePage,6,21.428572,36,43
3f9cc6fb-973a-495f-a21b-964b22390084,src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/TemplateFlights/index.tsx,HomePage,6,13.043478,63,70
