ID,Path,Component,Lines of code,Duplication percentage,Start line,End line
9335db13-ddd3-4ba8-b88b-cbf93f066916,src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/PointsList.tsx,HomePage,12,15.584415,79,95
cde00bed-f7e6-494a-b0ec-96d2276e27a5,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/Buttons.tsx,HomePage,12,15.789474,51,70
cde00bed-f7e6-494a-b0ec-96d2276e27a5,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/Buttons.tsx,HomePage,12,15.789474,96,115
eeb353b6-4311-4e29-8245-264883660877,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/Form.tsx,HomePage,12,42.857143,19,30
eeb353b6-4311-4e29-8245-264883660877,src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/index.tsx,HomePage,12,46.153847,15,26
ffccbdaf-7516-470d-a3d6-f55d958b5dae,src/helpers/timeslider/flightPlansYellowHighlights.ts,helpers,12,14.117647,87,104
ffccbdaf-7516-470d-a3d6-f55d958b5dae,src/helpers/timeslider/selectedPlansPointsList.ts,helpers,12,8.275862,170,188
6f9f8b89-d00d-4008-a7d6-14b097360806,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/ListPointsFunctions/index.tsx,HomePage,12,11.764706,67,83
6f9f8b89-d00d-4008-a7d6-14b097360806,src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PointsList.tsx,HomePage,12,6.741573,116,132
936a49a7-bd0d-4dba-9330-43ab6fe88cc2,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/Steps/Step2/index.tsx,HomePage,11,22.916666,63,73
936a49a7-bd0d-4dba-9330-43ab6fe88cc2,src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/useCoordinatesWatcher.ts,HomePage,11,47.826088,17,27
aa43ba8e-b3ea-48ed-97ad-f8f15ab082c7,src/helpers/points/buildPointUpdatePayload.ts,helpers,11,23.913044,43,53
aa43ba8e-b3ea-48ed-97ad-f8f15ab082c7,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditGeometryDetails/Actions/Form/index.tsx,HomePage,11,11.578947,56,66
c06024a2-f080-4f65-a5f1-f4ec6cc91198,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step1/Content/SinglePlan.tsx,HomePage,11,61.11111,15,27
c06024a2-f080-4f65-a5f1-f4ec6cc91198,src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step1/SinglePlan.tsx,HomePage,11,57.894737,20,32
cc74972f-d376-467f-adde-e7eb9ffff173,src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/Filter.tsx,HomePage,11,55,21,32
cc74972f-d376-467f-adde-e7eb9ffff173,src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Common/Filter.tsx,HomePage,11,45.833332,28,39
e693dac9-7ed2-47cf-b948-d3c375fc612b,src/Types/keycloakUser.ts,Types,11,100,1,11
e693dac9-7ed2-47cf-b948-d3c375fc612b,backend/src/routes/keycloak/management/users/types.ts,backend,11,100,1,11
ef8feed0-1487-4a5a-af8a-151f1a242f8b,src/Components/HomePage/Body/Left/Common/FiltersSection/FilterSelect.tsx,HomePage,11,91.666664,2,14
ef8feed0-1487-4a5a-af8a-151f1a242f8b,src/Components/HomePage/Body/Left/Common/FormComponents/SelectComp.tsx,HomePage,11,91.666664,4,16
2fd4f9f6-92ed-41c9-940b-e869045714d1,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step1/index.tsx,HomePage,11,44,23,36
2fd4f9f6-92ed-41c9-940b-e869045714d1,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/hooks/useFilterAndSortPlans.ts,HomePage,11,50,22,35
45b17c5a-caeb-4bdb-b4d0-86ab8889f57e,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/Form.tsx,HomePage,11,39.285713,20,30
45b17c5a-caeb-4bdb-b4d0-86ab8889f57e,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/EditFlight/FormElements.tsx,HomePage,11,23.404255,18,28
