Description,Severity,Status,First Seen,Issue age,Unit,File,Technology,Lines of code,McCabe complexity,Number of parameters
44 lines of code for unit buildPathFeatureLayer.ts.buildPathFeatureLayer(any),MEDIUM,RAW,2026-07-04,0,buildPathFeatureLayer.ts.buildPathFeatureLayer(any),src/hooks/hover-click-handlers/buildPathFeatureLayer.ts#L8:55,TypeScript,44,1,1
43 lines of code for unit useMapInitialization.ts.useMapInitialization(RefObject<HTMLDivElement>),MEDIUM,RAW,2026-06-04,30,useMapInitialization.ts.useMapInitialization(RefObject<HTMLDivElement>),src/hooks/useMapInitialization.ts#L7:53,TypeScript,43,3,1
43 lines of code for unit mapViewState.ts,MEDIUM,RAW,2026-06-04,30,mapViewState.ts,src/helpers/ZustandStates/mapViewState.ts#L1:114,TypeScript,43,1,0
43 lines of code for unit CoordinatesInput.tsx.CoordinatesInput(),MEDIUM,RAW,2026-06-04,30,CoordinatesInput.tsx.CoordinatesInput(),src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/CoordinatesInput.tsx#L6:123,TypeScript,43,1,0
42 lines of code for unit postProxyHelpers.ts.forwardArcgisPostRequest(Request),MEDIUM,RAW,2026-07-04,0,postProxyHelpers.ts.forwardArcgisPostRequest(Request),backend/src/routes/arcgis/postProxyHelpers.ts#L77:122,TypeScript,42,9,1
42 lines of code for unit regionCoordintaes.ts,MEDIUM,RAW,2026-06-04,30,regionCoordintaes.ts,src/constants/regionCoordintaes.ts#L1:42,TypeScript,42,1,0
"42 lines of code for unit navigateToLocation.ts.navigateToLocation(string|null|undefined,MapView|null|undefined,GraphicsLayer|null|undefined)",MEDIUM,RAW,2026-06-06,28,"navigateToLocation.ts.navigateToLocation(string|null|undefined,MapView|null|undefined,GraphicsLayer|null|undefined)",src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/navigateToLocation.ts#L7:60,TypeScript,42,7,3
42 lines of code for unit handleSubmit(any),MEDIUM,RAW,2026-06-04,30,handleSubmit(any),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step1.tsx#L48:93,TypeScript,42,2,1
"42 lines of code for unit deletePoint.ts.deletePoint(Request,Response)",MEDIUM,RAW,2026-06-04,30,"deletePoint.ts.deletePoint(Request,Response)",backend/src/routes/points/deletePoint.ts#L10:59,TypeScript,42,6,2
42 lines of code for unit useFlightPlanState.ts,MEDIUM,RAW,2026-06-06,28,useFlightPlanState.ts,src/hooks/zustand/voorbereiding/useFlightPlanState.ts#L1:104,TypeScript,42,1,0
42 lines of code for unit processImportedRows(string[]),MEDIUM,RAW,2026-07-04,0,processImportedRows(string[]),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/ImportVluchtPlan.tsx#L53:99,TypeScript,42,10,1
41 lines of code for unit exportXlsx(),MEDIUM,RAW,2026-06-04,30,exportXlsx(),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/GroupFunctions.tsx#L101:148,TypeScript,41,3,0
41 lines of code for unit index.tsx.EditForm(any),MEDIUM,RAW,2026-06-04,30,index.tsx.EditForm(any),src/Components/HomePage/Body/Left/Tools/EditGeometry/EditForm/index.tsx#L25:82,TypeScript,41,3,1
41 lines of code for unit handleSubmit(React.FormEvent),MEDIUM,RAW,2026-06-04,30,handleSubmit(React.FormEvent),src/Components/DashboardPage/ResetPassword/index.tsx#L20:70,TypeScript,41,7,1
41 lines of code for unit db.ts.applyAgentReport(ApplyAgentReportInput),MEDIUM,RAW,2026-07-01,3,db.ts.applyAgentReport(ApplyAgentReportInput),backend/src/routes/devices-updates/db.ts#L218:264,TypeScript,41,10,1
"41 lines of code for unit updateFinishedPointAttachments.ts.updateFinishedPointAttachments(Request,Response)",MEDIUM,RAW,2026-06-04,30,"updateFinishedPointAttachments.ts.updateFinishedPointAttachments(Request,Response)",backend/src/routes/finished_plans/updateFinishedPointAttachments.ts#L13:62,TypeScript,41,6,2
40 lines of code for unit index.tsx.Waarnemingen(any),MEDIUM,RAW,2026-06-04,30,index.tsx.Waarnemingen(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/index.tsx#L14:129,TypeScript,40,4,1
40 lines of code for unit index.tsx.TabHeader(),MEDIUM,RAW,2026-06-04,30,index.tsx.TabHeader(),src/Components/HomePage/Body/Left/Common/TabHeader/index.tsx#L9:27,TypeScript,40,1,0
40 lines of code for unit calculateCenterAndZoom.ts.calculateCenterAndZoom(Array<{ latitude: number; longitude: number }>),MEDIUM,RAW,2026-06-04,30,calculateCenterAndZoom.ts.calculateCenterAndZoom(Array<{ latitude: number; longitude: number }>),src/helpers/ArcGISHelpers/calculateCenterAndZoom.ts#L94:145,TypeScript,40,5,1
"40 lines of code for unit createFinishedPlan.ts.createFinishedPlan(Request,Response)",MEDIUM,RAW,2026-06-04,30,"createFinishedPlan.ts.createFinishedPlan(Request,Response)",backend/src/routes/finished_plans/createFinishedPlan.ts#L29:73,TypeScript,40,5,2
40 lines of code for unit Buttons.tsx.handleDelete(),MEDIUM,RAW,2026-06-04,30,Buttons.tsx.handleDelete(),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/Main/Buttons.tsx#L26:77,TypeScript,40,6,0
40 lines of code for unit useCreateReportState.ts,MEDIUM,RAW,2026-06-04,30,useCreateReportState.ts,src/hooks/zustand/nabewerking/useCreateReportState.ts#L1:87,TypeScript,40,1,0
40 lines of code for unit exportShp(),MEDIUM,RAW,2026-06-04,30,exportShp(),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/ListPointsFunctions/index.tsx#L120:169,TypeScript,40,3,0
40 lines of code for unit exportExcel(FlightPlanType),MEDIUM,RAW,2026-06-04,30,exportExcel(FlightPlanType),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step1/SinglePlan.tsx#L30:32,TypeScript,40,17,1
40 lines of code for unit updateFinishedPointAttachmentsTx.ts,MEDIUM,RAW,2026-07-04,0,updateFinishedPointAttachmentsTx.ts,backend/src/helpers/queries/finished-plans/updateFinishedPointAttachmentsTx.ts#L1:59,TypeScript,40,4,0
40 lines of code for unit deleteImage(number),MEDIUM,RAW,2026-06-06,28,deleteImage(number),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/FotoPanel.tsx#L69:113,TypeScript,40,9,1
39 lines of code for unit handleSubmit(),MEDIUM,RAW,2026-06-04,30,handleSubmit(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/Steps/Step3/Buttons.tsx#L48:97,TypeScript,39,5,0
39 lines of code for unit FormInputs.tsx.FormInputs(),MEDIUM,RAW,2026-06-04,30,FormInputs.tsx.FormInputs(),src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/FormInputs.tsx#L10:115,TypeScript,39,1,0
39 lines of code for unit handleSubmit(),MEDIUM,RAW,2026-06-04,30,handleSubmit(),src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Step3/Buttons.tsx#L54:94,TypeScript,39,5,0
39 lines of code for unit createPlanBoundingBoxGraphic.ts,MEDIUM,RAW,2026-06-06,28,createPlanBoundingBoxGraphic.ts,src/helpers/ArcGISHelpers/createPlanBoundingBoxGraphic.ts#L1:67,TypeScript,39,1,0
"39 lines of code for unit selectedPlansPointsList.ts.drawHoverPin(__esri.GraphicsLayer,number,number,number)",MEDIUM,RAW,2026-06-04,30,"selectedPlansPointsList.ts.drawHoverPin(__esri.GraphicsLayer,number,number,number)",src/helpers/timeslider/selectedPlansPointsList.ts#L115:161,TypeScript,39,1,4
39 lines of code for unit handleSubmit(),MEDIUM,RAW,2026-06-04,30,handleSubmit(),src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step2/Buttons.tsx#L40:83,TypeScript,39,5,0
"39 lines of code for unit handleEditSave(GeometryEditDraft,GeometryPointRow[])",MEDIUM,RAW,2026-06-04,30,"handleEditSave(GeometryEditDraft,GeometryPointRow[])",src/Components/HomePage/Body/Left/Tools/EditGeometry/index.tsx#L109:155,TypeScript,39,11,2
38 lines of code for unit submitStep2(),MEDIUM,RAW,2026-06-10,24,submitStep2(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/Buttons.tsx#L52:93,TypeScript,38,4,0
38 lines of code for unit useMapClickToUpdateCoordinates.ts.useMapClickToUpdateCoordinates(any),MEDIUM,RAW,2026-06-04,30,useMapClickToUpdateCoordinates.ts.useMapClickToUpdateCoordinates(any),src/Components/HomePage/Body/Left/Tools/EditGeometry/EditForm/EditGeometryPointPanel/useMapClickToUpdateCoordinates.ts#L8:57,TypeScript,38,7,1
38 lines of code for unit exportMap(),MEDIUM,RAW,2026-06-04,30,exportMap(),src/Components/HomePage/Body/Left/Tools/Exporter/index.tsx#L30:76,TypeScript,38,6,0
"38 lines of code for unit getGeometries.ts.getGeometries(Request,Response)",MEDIUM,RAW,2026-06-04,30,"getGeometries.ts.getGeometries(Request,Response)",backend/src/routes/geometries/getGeometries.ts#L6:52,TypeScript,38,6,2
38 lines of code for unit spoedReportHtml.ts,MEDIUM,RAW,2026-06-29,5,spoedReportHtml.ts,backend/src/routes/emails/spoedReportHtml.ts#L1:30,TypeScript,38,1,0
38 lines of code for unit handleDirectDownload(),MEDIUM,RAW,2026-06-04,30,handleDirectDownload(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/useDirectDownload.ts#L14:54,TypeScript,38,6,0
38 lines of code for unit ImageGallery.tsx.ImageGallery(any),MEDIUM,RAW,2026-06-04,30,ImageGallery.tsx.ImageGallery(any),src/Components/HomePage/Body/Common/ImageGallery.tsx#L99:133,TypeScript,38,7,1
38 lines of code for unit useEditGeometryVerticesOnMap.ts.useEditGeometryVerticesOnMap(any),MEDIUM,RAW,2026-06-04,30,useEditGeometryVerticesOnMap.ts.useEditGeometryVerticesOnMap(any),src/hooks/hover-click-handlers/useEditGeometryVerticesOnMap.ts#L39:94,TypeScript,38,8,1
37 lines of code for unit useRenderPoints.ts.useRenderPoints(),MEDIUM,RAW,2026-06-04,30,useRenderPoints.ts.useRenderPoints(),src/hooks/features/useRenderPoints.ts#L15:56,TypeScript,37,11,0
37 lines of code for unit createQuadrantGraphic.ts.createQuadrantGraphic(EnrichedPointType[]),MEDIUM,RAW,2026-06-04,30,createQuadrantGraphic.ts.createQuadrantGraphic(EnrichedPointType[]),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/helpers/createQuadrantGraphic.ts#L6:52,TypeScript,37,5,1
37 lines of code for unit oidc.ts.getOidcClientFor(any),MEDIUM,RAW,2026-06-04,30,oidc.ts.getOidcClientFor(any),backend/src/routes/auth/oidc.ts#L44:91,TypeScript,37,9,1
37 lines of code for unit index.tsx.AddToPlan(),MEDIUM,RAW,2026-06-04,30,index.tsx.AddToPlan(),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/index.tsx#L26:43,TypeScript,37,4,0
37 lines of code for unit handleSubmit(),MEDIUM,RAW,2026-06-04,30,handleSubmit(),src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/Buttons.tsx#L45:84,TypeScript,37,3,0
37 lines of code for unit handleEditClick(Geometry),MEDIUM,RAW,2026-06-04,30,handleEditClick(Geometry),src/Components/HomePage/Body/Left/Tools/EditGeometry/index.tsx#L64:102,TypeScript,37,7,1
"37 lines of code for unit pdfReportTables.ts.addDetailTable(jsPDF,PDFPointDataType)",MEDIUM,RAW,2026-07-04,0,"pdfReportTables.ts.addDetailTable(jsPDF,PDFPointDataType)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/pdfReportTables.ts#L79:115,TypeScript,37,6,2
37 lines of code for unit popUpState.ts,MEDIUM,RAW,2026-06-04,30,popUpState.ts,src/helpers/ZustandStates/popUpState.ts#L1:72,TypeScript,37,1,0
37 lines of code for unit useRenderPlanGeometries.ts.useRenderPlanGeometries(),MEDIUM,RAW,2026-06-04,30,useRenderPlanGeometries.ts.useRenderPlanGeometries(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/hooks/useRenderPlanGeometries.ts#L15:59,TypeScript,37,7,0
37 lines of code for unit useTimesliderPlansFetch.ts.useTimesliderPlansFetch(any),MEDIUM,RAW,2026-07-04,0,useTimesliderPlansFetch.ts.useTimesliderPlansFetch(any),src/Components/TimesliderItemDetailPage/useTimesliderPlansFetch.ts#L7:53,TypeScript,37,7,1
36 lines of code for unit Buttons.tsx.Step2Buttons(),MEDIUM,RAW,2026-06-04,30,Buttons.tsx.Step2Buttons(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/Buttons.tsx#L11:48,TypeScript,36,1,0
36 lines of code for unit verifyRegioFlightPlanCases.ts.runFlightPlanRegioCases(any),MEDIUM,RAW,2026-07-04,0,verifyRegioFlightPlanCases.ts.runFlightPlanRegioCases(any),backend/scripts/verifyRegioFlightPlanCases.ts#L163:215,TypeScript,36,5,1
36 lines of code for unit useGetFlightTimesDistance.ts.useGetFlightTimesDistance(any),MEDIUM,RAW,2026-06-04,30,useGetFlightTimesDistance.ts.useGetFlightTimesDistance(any),src/hooks/useGetFlightTimesDistance.ts#L5:84,TypeScript,36,11,1
36 lines of code for unit handleBuffer(),MEDIUM,RAW,2026-06-04,30,handleBuffer(),src/Components/HomePage/Body/Left/Common/ResultTab/PointListBuffer.tsx#L24:67,TypeScript,36,2,0
36 lines of code for unit Buttons.tsx.Buttons(any),MEDIUM,RAW,2026-06-04,30,Buttons.tsx.Buttons(any),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step3/Buttons.tsx#L17:56,TypeScript,36,1,1
36 lines of code for unit usePathPointHandlerClick.ts.usePathPointHandlerClick(),MEDIUM,RAW,2026-06-04,30,usePathPointHandlerClick.ts.usePathPointHandlerClick(),src/hooks/hover-click-handlers/usePathPointHandlerClick.ts#L16:60,TypeScript,36,18,0
36 lines of code for unit handleClickTab(any),MEDIUM,RAW,2026-06-04,30,handleClickTab(any),src/Components/HomePage/Head/HeadButtonsTools.tsx#L30:73,TypeScript,36,7,1
36 lines of code for unit useNearestPointClick.ts.useNearestPointClick(UseNearestPointClickOptions),MEDIUM,RAW,2026-06-04,30,useNearestPointClick.ts.useNearestPointClick(UseNearestPointClickOptions),src/hooks/hover-click-handlers/useNearestPointClick.ts#L17:72,TypeScript,36,11,1
"36 lines of code for unit updateUser.ts.updateUser(Request,Response)",MEDIUM,RAW,2026-06-04,30,"updateUser.ts.updateUser(Request,Response)",backend/src/routes/users/updateUser.ts#L4:44,TypeScript,36,5,2
36 lines of code for unit index.tsx.EditPointDetails(),MEDIUM,RAW,2026-06-04,30,index.tsx.EditPointDetails(),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/index.tsx#L11:62,TypeScript,36,2,0
"36 lines of code for unit resetPassword.ts.handleResetPassword(Request,Response)",MEDIUM,RAW,2026-06-04,30,"resetPassword.ts.handleResetPassword(Request,Response)",backend/src/routes/keycloak/management/users/resetPassword.ts#L7:50,TypeScript,36,7,2
"35 lines of code for unit db.ts.releaseStaleCommands(any,string)",MEDIUM,RAW,2026-06-05,29,"db.ts.releaseStaleCommands(any,string)",backend/src/routes/devices-updates/db.ts#L91:130,TypeScript,35,2,2
35 lines of code for unit updateUserRoles.ts.updateUserRoles(UpdateUserRolesInput),MEDIUM,RAW,2026-07-01,3,updateUserRoles.ts.updateUserRoles(UpdateUserRolesInput),backend/src/routes/keycloak/management/users/updateUserRoles.ts#L13:83,TypeScript,35,9,1
35 lines of code for unit PointsList.tsx.PointsList(any),MEDIUM,RAW,2026-06-04,30,PointsList.tsx.PointsList(any),src/Components/HomePage/Body/Left/Common/ResultTab/PointsList.tsx#L16:48,TypeScript,35,1,1
"35 lines of code for unit pdfReportTables.ts.addCoordinatesTable(jsPDF,PDFPointDataType)",MEDIUM,RAW,2026-07-04,0,"pdfReportTables.ts.addCoordinatesTable(jsPDF,PDFPointDataType)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/pdfReportTables.ts#L43:77,TypeScript,35,2,2
35 lines of code for unit SinglePlan.tsx.SinglePlan(any),MEDIUM,RAW,2026-06-04,30,SinglePlan.tsx.SinglePlan(any),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step1/SinglePlan.tsx#L8:55,TypeScript,35,1,1
35 lines of code for unit ParentItem.tsx.ParentItem(any),MEDIUM,RAW,2026-06-04,30,ParentItem.tsx.ParentItem(any),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Common/ParentItem.tsx#L5:74,TypeScript,35,2,1
35 lines of code for unit selectFromSourceGraphics.ts.buildSubmitSelectedPointsResult(SubmitSelectedPointsInput),MEDIUM,RAW,2026-07-04,0,selectFromSourceGraphics.ts.buildSubmitSelectedPointsResult(SubmitSelectedPointsInput),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/helpers/selectFromSourceGraphics.ts#L125:165,TypeScript,35,2,1
"35 lines of code for unit attachments.ts.fetchAttachmentsForPoint(string,number)",MEDIUM,RAW,2026-06-04,30,"attachments.ts.fetchAttachmentsForPoint(string,number)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/attachments.ts#L8:49,TypeScript,35,5,2
35 lines of code for unit index.tsx.Points(any),MEDIUM,RAW,2026-06-04,30,index.tsx.Points(any),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/index.tsx#L26:227,TypeScript,35,7,1
"34 lines of code for unit templatePlanHelpers.ts.fetchTemplateFlightPlanList(Request,Response)",MEDIUM,RAW,2026-06-30,4,"templatePlanHelpers.ts.fetchTemplateFlightPlanList(Request,Response)",backend/src/helpers/queries/templates/templatePlanHelpers.ts#L22:63,TypeScript,34,3,2
34 lines of code for unit useFinishedPlansState.ts,MEDIUM,RAW,2026-06-04,30,useFinishedPlansState.ts,src/hooks/zustand/nabewerking/useFinishedPlansState.ts#L1:95,TypeScript,34,1,0
34 lines of code for unit featureLayerLabelGraphics.ts.queryLayerLabelGraphics(__esri.FeatureLayer),MEDIUM,RAW,2026-07-04,0,featureLayerLabelGraphics.ts.queryLayerLabelGraphics(__esri.FeatureLayer),src/hooks/hover-click-handlers/featureLayerLabelGraphics.ts#L5:46,TypeScript,34,6,1
"34 lines of code for unit createAttachment.ts.createAttachment(Request,Response)",MEDIUM,RAW,2026-06-04,30,"createAttachment.ts.createAttachment(Request,Response)",backend/src/routes/finished_plans/createAttachment.ts#L6:46,TypeScript,34,7,2
34 lines of code for unit index.tsx.Step2(),MEDIUM,RAW,2026-06-04,30,index.tsx.Step2(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/index.tsx#L13:59,TypeScript,34,5,0
34 lines of code for unit exportShp(),MEDIUM,RAW,2026-06-04,30,exportShp(),src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PointsList.tsx#L229:269,TypeScript,34,3,0
"34 lines of code for unit loginHandler.ts.RequestHandler(any,any)",MEDIUM,RAW,2026-06-04,30,"loginHandler.ts.RequestHandler(any,any)",backend/src/routes/auth/authKeycloak/loginHandler.ts#L8:52,TypeScript,34,5,2
34 lines of code for unit graphicPosition(),MEDIUM,RAW,2026-06-04,30,graphicPosition(),src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/NextBtn.tsx#L32:76,TypeScript,34,7,0
34 lines of code for unit buildFinishedPlanQuery.ts.buildSingleFinishedFlightPlanQuery(),MEDIUM,RAW,2026-06-30,4,buildFinishedPlanQuery.ts.buildSingleFinishedFlightPlanQuery(),backend/src/helpers/queries/finished-plans/buildFinishedPlanQuery.ts#L186:220,TypeScript,34,1,0
34 lines of code for unit spoedReportPdf.ts.renderHtmlToPdfBuffer(string),MEDIUM,RAW,2026-06-29,5,spoedReportPdf.ts.renderHtmlToPdfBuffer(string),backend/src/routes/emails/spoedReportPdf.ts#L43:78,TypeScript,34,2,1
34 lines of code for unit uploadZip(),MEDIUM,RAW,2026-06-04,30,uploadZip(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/useUploadZip.ts#L21:61,TypeScript,34,11,0
"34 lines of code for unit createFlightPlan.ts.createFlightPlan(Request,Response)",MEDIUM,RAW,2026-06-04,30,"createFlightPlan.ts.createFlightPlan(Request,Response)",backend/src/routes/flightPlans/createFlightPlan.ts#L10:48,TypeScript,34,4,2
"34 lines of code for unit filterGeometries(boolean,void)",MEDIUM,RAW,2026-06-04,30,"filterGeometries(boolean,void)",src/hooks/filters/useFilterGeometries.ts#L10:58,TypeScript,34,13,2
34 lines of code for unit featureLayerPopupResolve.ts.resolveFeaturePopupData(any),MEDIUM,RAW,2026-07-04,0,featureLayerPopupResolve.ts.resolveFeaturePopupData(any),src/hooks/hover-click-handlers/featureLayerPopupResolve.ts#L23:64,TypeScript,34,7,1
33 lines of code for unit useChangePlanStatusState.ts,MEDIUM,RAW,2026-06-04,30,useChangePlanStatusState.ts,src/hooks/zustand/nabewerking/useChangePlanStatusState.ts#L1:71,TypeScript,33,1,0
33 lines of code for unit fetchFlightPlanList.ts.fetchFlightPlanList(FetchFlightPlanListInput),MEDIUM,RAW,2026-07-01,3,fetchFlightPlanList.ts.fetchFlightPlanList(FetchFlightPlanListInput),backend/src/helpers/queries/flight-plans/fetchFlightPlanList.ts#L26:65,TypeScript,33,7,1
33 lines of code for unit buildFinishedPlanQuery.ts.buildFinishedFlightPlansListQuery(unknown),MEDIUM,RAW,2026-06-30,4,buildFinishedPlanQuery.ts.buildFinishedFlightPlansListQuery(unknown),backend/src/helpers/queries/finished-plans/buildFinishedPlanQuery.ts#L146:184,TypeScript,33,1,1
33 lines of code for unit submitStep1(),MEDIUM,RAW,2026-06-04,30,submitStep1(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step1/Buttons.tsx#L38:72,TypeScript,33,4,0
33 lines of code for unit handleSelectAll(),MEDIUM,RAW,2026-06-04,30,handleSelectAll(),src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/SelectButtons.tsx#L21:57,TypeScript,33,10,0
33 lines of code for unit usePlanDuplicateState.ts,MEDIUM,RAW,2026-06-04,30,usePlanDuplicateState.ts,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/helpers/usePlanDuplicateState.ts#L1:75,TypeScript,33,4,0
33 lines of code for unit patchCoords(any),MEDIUM,RAW,2026-06-10,24,patchCoords(any),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step2/Step2Sub2.tsx#L42:76,TypeScript,33,11,1
33 lines of code for unit BuildTimesliderPlanImagesQueryOptions.buildTimesliderPlanImagesQuery(BuildTimesliderPlanImagesQueryOptions),MEDIUM,RAW,2026-06-30,4,BuildTimesliderPlanImagesQueryOptions.buildTimesliderPlanImagesQuery(BuildTimesliderPlanImagesQueryOptions),backend/src/helpers/queries/timeslider/timesliderPlanImages.ts#L22:58,TypeScript,33,3,1
33 lines of code for unit createNewPointEvent.ts.createNewPointEvent(CreateNewPointEventInput),MEDIUM,RAW,2026-07-04,0,createNewPointEvent.ts.createNewPointEvent(CreateNewPointEventInput),src/helpers/ArcGISHelpers/createNewPointEvent.ts#L14:54,TypeScript,33,4,1
33 lines of code for unit handleMapClick(__esri.ViewClickEvent),MEDIUM,RAW,2026-06-06,28,handleMapClick(__esri.ViewClickEvent),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/useFotoMapClickHandler.ts#L16:52,TypeScript,33,7,1
33 lines of code for unit CurrentGeometriesList.tsx.CurrentGeometriesList(),MEDIUM,RAW,2026-06-04,30,CurrentGeometriesList.tsx.CurrentGeometriesList(),src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/CurrentGeometriesList.tsx#L10:36,TypeScript,33,6,0
32 lines of code for unit BasemapWidget.tsx.BasemapWidget(),MEDIUM,RAW,2026-06-04,30,BasemapWidget.tsx.BasemapWidget(),src/Components/HomePage/Body/MapViewComp/BasemapWidget.tsx#L6:24,TypeScript,32,7,0
32 lines of code for unit index.tsx.FiltersSection(),MEDIUM,RAW,2026-06-04,30,index.tsx.FiltersSection(),src/Components/HomePage/Body/Left/Common/FiltersSection/index.tsx#L15:50,TypeScript,32,3,0
"32 lines of code for unit parsePointImportFile.ts.applyImportColumn(PointImportRow,string,unknown,string)",MEDIUM,RAW,2026-07-04,0,"parsePointImportFile.ts.applyImportColumn(PointImportRow,string,unknown,string)",src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/helpers/parsePointImportFile.ts#L102:144,TypeScript,32,17,4
"32 lines of code for unit pdfReportTables.ts.addGeneralInfoTable(jsPDF,PDFPointDataType,any)",MEDIUM,RAW,2026-07-04,0,"pdfReportTables.ts.addGeneralInfoTable(jsPDF,PDFPointDataType,any)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/pdfReportTables.ts#L6:41,TypeScript,32,6,3
32 lines of code for unit SingleGeometry.tsx.SingleGeometry(any),MEDIUM,RAW,2026-06-04,30,SingleGeometry.tsx.SingleGeometry(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/SingleGeometry.tsx#L8:82,TypeScript,32,5,1
32 lines of code for unit index.tsx.formatValue(any),MEDIUM,RAW,2026-06-04,30,index.tsx.formatValue(any),src/Components/HomePage/Body/Common/FeatureLayerPopup/index.tsx#L119:158,TypeScript,32,12,1
32 lines of code for unit PointsList.tsx.PointsList(any),MEDIUM,RAW,2026-06-04,30,PointsList.tsx.PointsList(any),src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/PointsList.tsx#L11:24,TypeScript,32,7,1
32 lines of code for unit ReadOnlyVanTotRange.tsx.ReadOnlyVanTotRange(Props),MEDIUM,RAW,2026-06-04,30,ReadOnlyVanTotRange.tsx.ReadOnlyVanTotRange(Props),src/Components/TimesliderItemDetailPage/sections/ReadOnlyVanTotRange.tsx#L22:80,TypeScript,32,5,1
32 lines of code for unit index.tsx.Step1(),MEDIUM,RAW,2026-06-04,30,index.tsx.Step1(),src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step1/index.tsx#L17:42,TypeScript,32,2,0
32 lines of code for unit createSymbols.ts,MEDIUM,RAW,2026-06-04,30,createSymbols.ts,src/helpers/ArcGISHelpers/createSymbols.ts#L1:52,TypeScript,32,1,0
32 lines of code for unit arcgisTokenFetch.ts.fetchArcgisOAuthTokenOnce(ResolvedArcgisTokenConfig),MEDIUM,RAW,2026-07-04,0,arcgisTokenFetch.ts.fetchArcgisOAuthTokenOnce(ResolvedArcgisTokenConfig),backend/src/services/arcgisTokenFetch.ts#L46:83,TypeScript,32,5,1
"31 lines of code for unit updateSingleEmail.ts.editSingleEmail(Request,Response)",MEDIUM,RAW,2026-06-04,30,"updateSingleEmail.ts.editSingleEmail(Request,Response)",backend/src/routes/emails/updateSingleEmail.ts#L6:43,TypeScript,31,4,2
31 lines of code for unit FetchClientRoleNamesForUserInput.fetchClientRoleNamesForUser(FetchClientRoleNamesForUserInput),MEDIUM,RAW,2026-07-01,3,FetchClientRoleNamesForUserInput.fetchClientRoleNamesForUser(FetchClientRoleNamesForUserInput),backend/src/routes/keycloak/management/users/keycloakAdminClient.ts#L61:98,TypeScript,31,5,1
