Description,Severity,Status,First Seen,Issue age,Unit,File,Technology,Lines of code,McCabe complexity,Number of parameters
McCabe complexity of 9 for unit index.ts,LOW,RAW,2026-06-04,30,index.ts,backend/src/routes/arcgis/index.ts#L1:60,TypeScript,45,9,0
McCabe complexity of 7 for unit index.tsx.RemoveFlightPlan(),LOW,RAW,2026-06-04,30,index.tsx.RemoveFlightPlan(),src/Components/HomePage/Body/Left/Voorbereiding/RemoveFlightPlan/index.tsx#L17:39,TypeScript,44,7,0
"McCabe complexity of 6 for unit deletePoint.ts.deletePoint(Request,Response)",LOW,RAW,2026-06-04,30,"deletePoint.ts.deletePoint(Request,Response)",backend/src/routes/points/deletePoint.ts#L10:59,TypeScript,42,6,2
McCabe complexity of 9 for unit postProxyHelpers.ts.forwardArcgisPostRequest(Request),LOW,RAW,2026-07-04,0,postProxyHelpers.ts.forwardArcgisPostRequest(Request),backend/src/routes/arcgis/postProxyHelpers.ts#L77:122,TypeScript,42,9,1
McCabe complexity of 10 for unit processImportedRows(string[]),LOW,RAW,2026-07-04,0,processImportedRows(string[]),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/ImportVluchtPlan.tsx#L53:99,TypeScript,42,10,1
"McCabe complexity of 7 for unit navigateToLocation.ts.navigateToLocation(string|null|undefined,MapView|null|undefined,GraphicsLayer|null|undefined)",LOW,RAW,2026-06-06,28,"navigateToLocation.ts.navigateToLocation(string|null|undefined,MapView|null|undefined,GraphicsLayer|null|undefined)",src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/navigateToLocation.ts#L7:60,TypeScript,42,7,3
McCabe complexity of 7 for unit handleSubmit(React.FormEvent),LOW,RAW,2026-06-04,30,handleSubmit(React.FormEvent),src/Components/DashboardPage/ResetPassword/index.tsx#L20:70,TypeScript,41,7,1
"McCabe complexity of 6 for unit updateFinishedPointAttachments.ts.updateFinishedPointAttachments(Request,Response)",LOW,RAW,2026-06-04,30,"updateFinishedPointAttachments.ts.updateFinishedPointAttachments(Request,Response)",backend/src/routes/finished_plans/updateFinishedPointAttachments.ts#L13:62,TypeScript,41,6,2
McCabe complexity of 10 for unit db.ts.applyAgentReport(ApplyAgentReportInput),LOW,RAW,2026-07-01,3,db.ts.applyAgentReport(ApplyAgentReportInput),backend/src/routes/devices-updates/db.ts#L218:264,TypeScript,41,10,1
McCabe complexity of 9 for unit deleteImage(number),LOW,RAW,2026-06-06,28,deleteImage(number),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/FotoPanel.tsx#L69:113,TypeScript,40,9,1
McCabe complexity of 6 for unit Buttons.tsx.handleDelete(),LOW,RAW,2026-06-04,30,Buttons.tsx.handleDelete(),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/Main/Buttons.tsx#L26:77,TypeScript,40,6,0
McCabe complexity of 6 for unit handleDirectDownload(),LOW,RAW,2026-06-04,30,handleDirectDownload(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/useDirectDownload.ts#L14:54,TypeScript,38,6,0
McCabe complexity of 7 for unit ImageGallery.tsx.ImageGallery(any),LOW,RAW,2026-06-04,30,ImageGallery.tsx.ImageGallery(any),src/Components/HomePage/Body/Common/ImageGallery.tsx#L99:133,TypeScript,38,7,1
McCabe complexity of 8 for unit useEditGeometryVerticesOnMap.ts.useEditGeometryVerticesOnMap(any),LOW,RAW,2026-06-04,30,useEditGeometryVerticesOnMap.ts.useEditGeometryVerticesOnMap(any),src/hooks/hover-click-handlers/useEditGeometryVerticesOnMap.ts#L39:94,TypeScript,38,8,1
McCabe complexity of 7 for unit useMapClickToUpdateCoordinates.ts.useMapClickToUpdateCoordinates(any),LOW,RAW,2026-06-04,30,useMapClickToUpdateCoordinates.ts.useMapClickToUpdateCoordinates(any),src/Components/HomePage/Body/Left/Tools/EditGeometry/EditForm/EditGeometryPointPanel/useMapClickToUpdateCoordinates.ts#L8:57,TypeScript,38,7,1
McCabe complexity of 6 for unit exportMap(),LOW,RAW,2026-06-04,30,exportMap(),src/Components/HomePage/Body/Left/Tools/Exporter/index.tsx#L30:76,TypeScript,38,6,0
"McCabe complexity of 6 for unit getGeometries.ts.getGeometries(Request,Response)",LOW,RAW,2026-06-04,30,"getGeometries.ts.getGeometries(Request,Response)",backend/src/routes/geometries/getGeometries.ts#L6:52,TypeScript,38,6,2
"McCabe complexity of 6 for unit pdfReportTables.ts.addDetailTable(jsPDF,PDFPointDataType)",LOW,RAW,2026-07-04,0,"pdfReportTables.ts.addDetailTable(jsPDF,PDFPointDataType)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/pdfReportTables.ts#L79:115,TypeScript,37,6,2
McCabe complexity of 7 for unit handleEditClick(Geometry),LOW,RAW,2026-06-04,30,handleEditClick(Geometry),src/Components/HomePage/Body/Left/Tools/EditGeometry/index.tsx#L64:102,TypeScript,37,7,1
McCabe complexity of 7 for unit useTimesliderPlansFetch.ts.useTimesliderPlansFetch(any),LOW,RAW,2026-07-04,0,useTimesliderPlansFetch.ts.useTimesliderPlansFetch(any),src/Components/TimesliderItemDetailPage/useTimesliderPlansFetch.ts#L7:53,TypeScript,37,7,1
McCabe complexity of 7 for unit useRenderPlanGeometries.ts.useRenderPlanGeometries(),LOW,RAW,2026-06-04,30,useRenderPlanGeometries.ts.useRenderPlanGeometries(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/hooks/useRenderPlanGeometries.ts#L15:59,TypeScript,37,7,0
McCabe complexity of 9 for unit oidc.ts.getOidcClientFor(any),LOW,RAW,2026-06-04,30,oidc.ts.getOidcClientFor(any),backend/src/routes/auth/oidc.ts#L44:91,TypeScript,37,9,1
"McCabe complexity of 7 for unit resetPassword.ts.handleResetPassword(Request,Response)",LOW,RAW,2026-06-04,30,"resetPassword.ts.handleResetPassword(Request,Response)",backend/src/routes/keycloak/management/users/resetPassword.ts#L7:50,TypeScript,36,7,2
McCabe complexity of 7 for unit handleClickTab(any),LOW,RAW,2026-06-04,30,handleClickTab(any),src/Components/HomePage/Head/HeadButtonsTools.tsx#L30:73,TypeScript,36,7,1
McCabe complexity of 7 for unit index.tsx.Points(any),LOW,RAW,2026-06-04,30,index.tsx.Points(any),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/index.tsx#L26:227,TypeScript,35,7,1
McCabe complexity of 9 for unit updateUserRoles.ts.updateUserRoles(UpdateUserRolesInput),LOW,RAW,2026-07-01,3,updateUserRoles.ts.updateUserRoles(UpdateUserRolesInput),backend/src/routes/keycloak/management/users/updateUserRoles.ts#L13:83,TypeScript,35,9,1
McCabe complexity of 7 for unit featureLayerPopupResolve.ts.resolveFeaturePopupData(any),LOW,RAW,2026-07-04,0,featureLayerPopupResolve.ts.resolveFeaturePopupData(any),src/hooks/hover-click-handlers/featureLayerPopupResolve.ts#L23:64,TypeScript,34,7,1
McCabe complexity of 7 for unit graphicPosition(),LOW,RAW,2026-06-04,30,graphicPosition(),src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/NextBtn.tsx#L32:76,TypeScript,34,7,0
McCabe complexity of 6 for unit featureLayerLabelGraphics.ts.queryLayerLabelGraphics(__esri.FeatureLayer),LOW,RAW,2026-07-04,0,featureLayerLabelGraphics.ts.queryLayerLabelGraphics(__esri.FeatureLayer),src/hooks/hover-click-handlers/featureLayerLabelGraphics.ts#L5:46,TypeScript,34,6,1
"McCabe complexity of 7 for unit createAttachment.ts.createAttachment(Request,Response)",LOW,RAW,2026-06-04,30,"createAttachment.ts.createAttachment(Request,Response)",backend/src/routes/finished_plans/createAttachment.ts#L6:46,TypeScript,34,7,2
McCabe complexity of 10 for unit handleSelectAll(),LOW,RAW,2026-06-04,30,handleSelectAll(),src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/SelectButtons.tsx#L21:57,TypeScript,33,10,0
McCabe complexity of 7 for unit handleMapClick(__esri.ViewClickEvent),LOW,RAW,2026-06-06,28,handleMapClick(__esri.ViewClickEvent),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/useFotoMapClickHandler.ts#L16:52,TypeScript,33,7,1
McCabe complexity of 6 for unit CurrentGeometriesList.tsx.CurrentGeometriesList(),LOW,RAW,2026-06-04,30,CurrentGeometriesList.tsx.CurrentGeometriesList(),src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/CurrentGeometriesList.tsx#L10:36,TypeScript,33,6,0
McCabe complexity of 7 for unit fetchFlightPlanList.ts.fetchFlightPlanList(FetchFlightPlanListInput),LOW,RAW,2026-07-01,3,fetchFlightPlanList.ts.fetchFlightPlanList(FetchFlightPlanListInput),backend/src/helpers/queries/flight-plans/fetchFlightPlanList.ts#L26:65,TypeScript,33,7,1
"McCabe complexity of 6 for unit pdfReportTables.ts.addGeneralInfoTable(jsPDF,PDFPointDataType,any)",LOW,RAW,2026-07-04,0,"pdfReportTables.ts.addGeneralInfoTable(jsPDF,PDFPointDataType,any)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/pdfReportTables.ts#L6:41,TypeScript,32,6,3
McCabe complexity of 7 for unit BasemapWidget.tsx.BasemapWidget(),LOW,RAW,2026-06-04,30,BasemapWidget.tsx.BasemapWidget(),src/Components/HomePage/Body/MapViewComp/BasemapWidget.tsx#L6:24,TypeScript,32,7,0
McCabe complexity of 7 for unit PointsList.tsx.PointsList(any),LOW,RAW,2026-06-04,30,PointsList.tsx.PointsList(any),src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/PointsList.tsx#L11:24,TypeScript,32,7,1
McCabe complexity of 7 for unit Fase3.tsx.Fase3(any),LOW,RAW,2026-06-04,30,Fase3.tsx.Fase3(any),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/TemplateFlights/Fase3.tsx#L12:122,TypeScript,31,7,1
"McCabe complexity of 6 for unit fileDownload.ts.downloadWithPasswordHandler(any,any)",LOW,RAW,2026-06-04,30,"fileDownload.ts.downloadWithPasswordHandler(any,any)",backend/src/routes/fileDownload.ts#L86:94,TypeScript,31,6,2
McCabe complexity of 8 for unit handleUpload(React.FormEvent<HTMLFormElement>),LOW,RAW,2026-06-04,30,handleUpload(React.FormEvent<HTMLFormElement>),src/Components/InstallationsPage/index.tsx#L53:87,TypeScript,31,8,1
"McCabe complexity of 7 for unit deleteFlightPlan.ts.deleteFlightPlan(Request,Response)",LOW,RAW,2026-06-04,30,"deleteFlightPlan.ts.deleteFlightPlan(Request,Response)",backend/src/routes/flightPlans/deleteFlightPlan.ts#L46:81,TypeScript,31,7,2
McCabe complexity of 7 for unit App.tsx.App(),LOW,RAW,2026-06-04,30,App.tsx.App(),src/App.tsx#L16:65,TypeScript,30,7,0
McCabe complexity of 8 for unit parsePointImportFile.ts,LOW,RAW,2026-07-04,0,parsePointImportFile.ts,src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/helpers/parsePointImportFile.ts#L1:12,TypeScript,30,8,0
McCabe complexity of 7 for unit index.tsx.EditUser(),LOW,RAW,2026-06-04,30,index.tsx.EditUser(),src/Components/DashboardPage/EditUser/index.tsx#L16:39,TypeScript,29,7,0
McCabe complexity of 6 for unit useDrawYellowMarkers.ts.useDrawYellowMarkers(UseDrawYellowMarkersOptions),LOW,RAW,2026-06-04,30,useDrawYellowMarkers.ts.useDrawYellowMarkers(UseDrawYellowMarkersOptions),src/hooks/hover-click-handlers/useDrawYellowMarkers.ts#L20:61,TypeScript,29,6,1
"McCabe complexity of 6 for unit useDrawingToolLifecycle.ts.useDrawingToolStep2Lifecycle(MapView|null,string,number,void)",LOW,RAW,2026-06-10,24,"useDrawingToolLifecycle.ts.useDrawingToolStep2Lifecycle(MapView|null,string,number,void)",src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/helpers/useDrawingToolLifecycle.ts#L66:105,TypeScript,29,6,4
McCabe complexity of 9 for unit run(),LOW,RAW,2026-06-04,30,run(),src/Components/HomePage/Body/Right/SelectedPlansPointsList/Common/usePointPlanImages.ts#L48:76,TypeScript,29,9,0
McCabe complexity of 7 for unit handleNext(),LOW,RAW,2026-06-04,30,handleNext(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step1/Content/Buttons.tsx#L30:62,TypeScript,29,7,0
McCabe complexity of 6 for unit handleSelectAll(),LOW,RAW,2026-06-04,30,handleSelectAll(),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Common/SelectButtons.tsx#L16:46,TypeScript,29,6,0
McCabe complexity of 9 for unit run(),LOW,RAW,2026-06-04,30,run(),src/Components/HomePage/Body/Right/SelectedPlansPointsList/Common/useGeometryPlanImages.ts#L39:67,TypeScript,29,9,0
"McCabe complexity of 8 for unit registerAgent.ts.RequestHandler(any,any)",LOW,RAW,2026-06-04,30,"registerAgent.ts.RequestHandler(any,any)",backend/src/routes/devices-updates/agent/registerAgent.ts#L5:35,TypeScript,28,8,2
McCabe complexity of 6 for unit useHoverPointsAndGeometries.ts.useHoverPointsAndGeometries(UseHoverPointsAndGeometriesOptions),LOW,RAW,2026-06-04,30,useHoverPointsAndGeometries.ts.useHoverPointsAndGeometries(UseHoverPointsAndGeometriesOptions),src/hooks/features/useHoverPointsAndGeometries.ts#L15:49,TypeScript,28,6,1
McCabe complexity of 6 for unit index.tsx.Step1(any),LOW,RAW,2026-06-04,30,index.tsx.Step1(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step1/index.tsx#L11:78,TypeScript,28,6,1
McCabe complexity of 7 for unit runReturningUpdate.ts.runStatusUpdate(RunStatusUpdateInput),LOW,RAW,2026-07-01,3,runReturningUpdate.ts.runStatusUpdate(RunStatusUpdateInput),backend/src/helpers/http/runReturningUpdate.ts#L76:106,TypeScript,27,7,1
McCabe complexity of 6 for unit index.tsx.Form(any),LOW,RAW,2026-06-04,30,index.tsx.Form(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/Form/index.tsx#L13:42,TypeScript,27,6,1
"McCabe complexity of 6 for unit deleteUser.ts.handleDeleteUser(Request,Response)",LOW,RAW,2026-06-04,30,"deleteUser.ts.handleDeleteUser(Request,Response)",backend/src/routes/keycloak/management/users/deleteUser.ts#L7:40,TypeScript,27,6,2
"McCabe complexity of 10 for unit selectedPlansPointsList.ts.collectSelectedData(FinishedFlightPlanType[],number[])",LOW,RAW,2026-06-04,30,"selectedPlansPointsList.ts.collectSelectedData(FinishedFlightPlanType[],number[])",src/helpers/timeslider/selectedPlansPointsList.ts#L50:83,TypeScript,27,10,2
McCabe complexity of 6 for unit RunReturningUpdateByIdInput.runReturningUpdateById(RunReturningUpdateByIdInput),LOW,RAW,2026-07-01,3,RunReturningUpdateByIdInput.runReturningUpdateById(RunReturningUpdateByIdInput),backend/src/helpers/http/runReturningUpdate.ts#L28:60,TypeScript,27,6,1
McCabe complexity of 9 for unit useGeometryClick.ts.useGeometryClick(UseGeometryClickOptions),LOW,RAW,2026-06-10,24,useGeometryClick.ts.useGeometryClick(UseGeometryClickOptions),src/hooks/hover-click-handlers/useGeometryClick.ts#L41:75,TypeScript,27,9,1
"McCabe complexity of 7 for unit bufferGraphics.ts.bufferFlightPlansOnLayer(FlightPlanType[],number,any,GraphicsLayer)",LOW,RAW,2026-06-29,5,"bufferGraphics.ts.bufferFlightPlansOnLayer(FlightPlanType[],number,any,GraphicsLayer)",src/helpers/ArcGISHelpers/bufferGraphics.ts#L55:82,TypeScript,26,7,4
McCabe complexity of 6 for unit selectFromSourceGraphics.ts.syncPinsForSelection(any),LOW,RAW,2026-07-04,0,selectFromSourceGraphics.ts.syncPinsForSelection(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/helpers/selectFromSourceGraphics.ts#L38:74,TypeScript,26,6,1
McCabe complexity of 8 for unit index.tsx.Form(any),LOW,RAW,2026-06-04,30,index.tsx.Form(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditGeometryDetails/Actions/Form/index.tsx#L15:46,TypeScript,26,8,1
McCabe complexity of 9 for unit importPointRowNormalization.ts.normalizeImportRow(unknown),LOW,RAW,2026-07-01,3,importPointRowNormalization.ts.normalizeImportRow(unknown),backend/src/helpers/points/importPointRowNormalization.ts#L64:91,TypeScript,25,9,1
"McCabe complexity of 6 for unit middleware.ts.RequestHandler(any,any,any)",LOW,RAW,2026-06-04,30,"middleware.ts.RequestHandler(any,any,any)",backend/src/routes/devices-updates/middleware.ts#L29:56,TypeScript,25,6,3
McCabe complexity of 6 for unit handleConfirmDelete(),LOW,RAW,2026-06-04,30,handleConfirmDelete(),src/Components/DashboardPage/AllUsersTable/index.tsx#L93:124,TypeScript,25,6,0
"McCabe complexity of 6 for unit computeFlightPlanCentroid.ts.computeFlightPlanCentroid(FlightPlanCentroidPoint[],any,any)",LOW,RAW,2026-06-06,28,"computeFlightPlanCentroid.ts.computeFlightPlanCentroid(FlightPlanCentroidPoint[],any,any)",src/helpers/ArcGISHelpers/computeFlightPlanCentroid.ts#L12:41,TypeScript,24,6,3
McCabe complexity of 7 for unit patchCoords(any),LOW,RAW,2026-06-10,24,patchCoords(any),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/Steps/Step2/Step2Sub2.tsx#L38:62,TypeScript,24,7,1
McCabe complexity of 7 for unit buildPathFeatureLayer.ts.addPathLayerBelowPoints(any),LOW,RAW,2026-07-04,0,buildPathFeatureLayer.ts.addPathLayerBelowPoints(any),src/hooks/hover-click-handlers/buildPathFeatureLayer.ts#L57:86,TypeScript,24,7,1
"McCabe complexity of 6 for unit createUser.ts.createUser(Request,Response)",LOW,RAW,2026-06-04,30,"createUser.ts.createUser(Request,Response)",backend/src/routes/users/createUser.ts#L4:30,TypeScript,24,6,2
"McCabe complexity of 7 for unit logoutHandler.ts.RequestHandler(any,any)",LOW,RAW,2026-06-04,30,"logoutHandler.ts.RequestHandler(any,any)",backend/src/routes/auth/authKeycloak/logoutHandler.ts#L4:30,TypeScript,23,7,2
McCabe complexity of 8 for unit fetchTimeRange(),LOW,RAW,2026-06-04,30,fetchTimeRange(),src/hooks/useTimeRange.ts#L15:37,TypeScript,23,8,0
"McCabe complexity of 9 for unit invalidateAfterMutation.ts.invalidateRelatedQueries(QueryClient,string)",LOW,RAW,2026-06-04,30,"invalidateAfterMutation.ts.invalidateRelatedQueries(QueryClient,string)",src/lib/invalidateAfterMutation.ts#L54:85,TypeScript,23,9,2
McCabe complexity of 7 for unit selectTargetGeometry(number),LOW,RAW,2026-06-04,30,selectTargetGeometry(number),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/index.tsx#L111:142,TypeScript,23,7,1
"McCabe complexity of 6 for unit startPolling(string,any)",LOW,RAW,2026-06-05,29,"startPolling(string,any)",src/Components/DevicesUpdatesPage/index.tsx#L80:103,TypeScript,23,6,2
"McCabe complexity of 6 for unit queueAction(string,any)",LOW,RAW,2026-06-04,30,"queueAction(string,any)",src/Components/DevicesUpdatesPage/index.tsx#L131:156,TypeScript,23,6,2
McCabe complexity of 6 for unit useTimesliderSelection.ts.useTimesliderSelectedPlan(any),LOW,RAW,2026-07-04,0,useTimesliderSelection.ts.useTimesliderSelectedPlan(any),src/Components/TimesliderItemDetailPage/useTimesliderSelection.ts#L4:32,TypeScript,22,6,1
McCabe complexity of 6 for unit resetDevice(string),LOW,RAW,2026-06-05,29,resetDevice(string),src/Components/DevicesUpdatesPage/index.tsx#L105:129,TypeScript,22,6,1
McCabe complexity of 6 for unit handleDeleteLatest(),LOW,RAW,2026-06-04,30,handleDeleteLatest(),src/Components/InstallationsPage/index.tsx#L89:110,TypeScript,22,6,0
"McCabe complexity of 7 for unit utils.ts.fetchWithRetry(string,RequestInit,any)",LOW,RAW,2026-06-04,30,"utils.ts.fetchWithRetry(string,RequestInit,any)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/utils.ts#L3:28,TypeScript,22,7,3
McCabe complexity of 6 for unit fetchDevices(),LOW,RAW,2026-06-04,30,fetchDevices(),src/Components/DevicesUpdatesPage/index.tsx#L37:57,TypeScript,21,6,0
"McCabe complexity of 6 for unit useTableLayout.ts.useTableLayout(number,number,number,number)",LOW,RAW,2026-06-04,30,"useTableLayout.ts.useTableLayout(number,number,number,number)",src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useTableLayout.ts#L1:27,TypeScript,21,6,4
McCabe complexity of 10 for unit finishedPlan.ts.validateFinishedPlan(unknown),LOW,RAW,2026-06-10,24,finishedPlan.ts.validateFinishedPlan(unknown),backend/src/helpers/validators/finishedPlan.ts#L65:93,TypeScript,21,10,1
"McCabe complexity of 9 for unit create(T,void,any,any)",LOW,RAW,2026-06-04,30,"create(T,void,any,any)",src/utils/useCreateData.ts#L50:79,TypeScript,21,9,4
McCabe complexity of 10 for unit hoverMapGraphic.ts.findHoveredMapGraphic(any),LOW,RAW,2026-07-04,0,hoverMapGraphic.ts.findHoveredMapGraphic(any),src/hooks/features/hoverMapGraphic.ts#L6:36,TypeScript,20,10,1
McCabe complexity of 7 for unit getTransformedCoordinates.ts.getTransformedCoordinates(TransformCoordinatesInput),LOW,RAW,2026-07-04,0,getTransformedCoordinates.ts.getTransformedCoordinates(TransformCoordinatesInput),src/helpers/ArcGISHelpers/getTransformedCoordinates.ts#L10:34,TypeScript,20,7,1
McCabe complexity of 9 for unit spoedReportPdf.ts.waitForEmbeddedAssets(Page),LOW,RAW,2026-06-29,5,spoedReportPdf.ts.waitForEmbeddedAssets(Page),backend/src/routes/emails/spoedReportPdf.ts#L22:41,TypeScript,20,9,1
McCabe complexity of 6 for unit fetchAndRegisterToken(),LOW,RAW,2026-06-04,30,fetchAndRegisterToken(),src/helpers/refreshToken.ts#L35:58,TypeScript,20,6,0
"McCabe complexity of 6 for unit entityDeleteHelpers.ts.removePointIdsFromFlightPlans(PoolClient,number[])",LOW,RAW,2026-07-01,3,"entityDeleteHelpers.ts.removePointIdsFromFlightPlans(PoolClient,number[])",backend/src/helpers/entities/entityDeleteHelpers.ts#L68:94,TypeScript,20,6,2
McCabe complexity of 6 for unit fetchLatestInstaller(),LOW,RAW,2026-06-04,30,fetchLatestInstaller(),src/Components/InstallationsPage/index.tsx#L27:46,TypeScript,20,6,0
McCabe complexity of 8 for unit calculateCenterAndZoom.ts.geometryCentroid(FinishedGeometryType),LOW,RAW,2026-06-04,30,calculateCenterAndZoom.ts.geometryCentroid(FinishedGeometryType),src/helpers/ArcGISHelpers/calculateCenterAndZoom.ts#L6:27,TypeScript,20,8,1
McCabe complexity of 8 for unit useDrawYellowGeometries.ts.useDrawYellowGeometries(UseDrawYellowGeometriesOptions),LOW,RAW,2026-06-04,30,useDrawYellowGeometries.ts.useDrawYellowGeometries(UseDrawYellowGeometriesOptions),src/hooks/hover-click-handlers/useDrawYellowGeometries.ts#L19:52,TypeScript,19,8,1
McCabe complexity of 6 for unit SelectedPlanGeometryImagesPanel.tsx.SelectedPlanGeometryImagesPanel(any),LOW,RAW,2026-06-04,30,SelectedPlanGeometryImagesPanel.tsx.SelectedPlanGeometryImagesPanel(any),src/Components/HomePage/Body/Right/SelectedPlansPointsList/Images/SelectedPlanGeometryImagesPanel.tsx#L8:52,TypeScript,19,6,1
"McCabe complexity of 8 for unit createPointGraphic.ts.getPointCoordinates(PointData,boolean)",LOW,RAW,2026-06-04,30,"createPointGraphic.ts.getPointCoordinates(PointData,boolean)",src/helpers/ArcGISHelpers/createPointGraphic.ts#L56:82,TypeScript,19,8,2
McCabe complexity of 6 for unit SelectedPlanPointImagesPanel.tsx.SelectedPlanPointImagesPanel(any),LOW,RAW,2026-06-04,30,SelectedPlanPointImagesPanel.tsx.SelectedPlanPointImagesPanel(any),src/Components/HomePage/Body/Right/SelectedPlansPointsList/Images/SelectedPlanPointImagesPanel.tsx#L8:52,TypeScript,19,6,1
"McCabe complexity of 7 for unit FinishedPlanWriter.insertOneAttachment(FinishedPlanPoint,FinishedPlanAttachment)",LOW,RAW,2026-07-01,3,"FinishedPlanWriter.insertOneAttachment(FinishedPlanPoint,FinishedPlanAttachment)",backend/src/helpers/finished-plans/createFinishedPlanDb.ts#L167:188,TypeScript,19,7,2
"McCabe complexity of 7 for unit formatPlanGeometries.ts.formatFinishedPlansWithGeometries(Record<string, unknown>,any)",LOW,RAW,2026-06-30,4,"formatPlanGeometries.ts.formatFinishedPlansWithGeometries(Record<string, unknown>,any)",backend/src/helpers/queries/geometries/formatPlanGeometries.ts#L152:165,TypeScript,19,7,2
McCabe complexity of 6 for unit invalidateAfterMutation.ts.refreshFeatureStores(string),LOW,RAW,2026-06-04,30,invalidateAfterMutation.ts.refreshFeatureStores(string),src/lib/invalidateAfterMutation.ts#L87:107,TypeScript,18,6,1
McCabe complexity of 9 for unit SendErrorInput.mapMulterError(any),LOW,RAW,2026-07-01,3,SendErrorInput.mapMulterError(any),backend/src/routes/reportUpload.ts#L57:74,TypeScript,18,9,1
McCabe complexity of 9 for unit FinishedPlanWriter.insertFinishedRow(FinishedPlanPoint),LOW,RAW,2026-07-01,3,FinishedPlanWriter.insertFinishedRow(FinishedPlanPoint),backend/src/helpers/finished-plans/createFinishedPlanDb.ts#L202:220,TypeScript,18,9,1
McCabe complexity of 8 for unit handleHoveredGeometry(HoverableGeometry|null|undefined),LOW,RAW,2026-06-04,30,handleHoveredGeometry(HoverableGeometry|null|undefined),src/hooks/hover-click-handlers/useGeometryHover.ts#L57:77,TypeScript,18,8,1
"McCabe complexity of 7 for unit formatPlanGeometries.ts.formatPlansWithGeometries(Record<string, unknown>)",LOW,RAW,2026-06-30,4,"formatPlanGeometries.ts.formatPlansWithGeometries(Record<string, unknown>)",backend/src/helpers/queries/geometries/formatPlanGeometries.ts#L70:91,TypeScript,18,7,1
McCabe complexity of 8 for unit pointPlanImagesToAttachments.ts.pointPlanImagesToAttachments(PointPlanImageRow[]),LOW,RAW,2026-06-04,30,pointPlanImagesToAttachments.ts.pointPlanImagesToAttachments(PointPlanImageRow[]),src/Components/HomePage/Body/Right/SelectedPlansPointsList/Common/pointPlanImagesToAttachments.ts#L5:24,TypeScript,18,8,1
McCabe complexity of 6 for unit drawingToolMapCleanup.ts.clearCurrentlyDrawingGraphics(MapView|null|undefined),LOW,RAW,2026-06-10,24,drawingToolMapCleanup.ts.clearCurrentlyDrawingGraphics(MapView|null|undefined),src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/helpers/drawingToolMapCleanup.ts#L6:27,TypeScript,17,6,1
"McCabe complexity of 8 for unit createPlanBoundingBoxGraphic.ts.createPlanBoundingBoxGraphic(PlanBoundingBoxPoint[],any,any,CreatePlanBoundingBoxGraphicOptions)",LOW,RAW,2026-06-06,28,"createPlanBoundingBoxGraphic.ts.createPlanBoundingBoxGraphic(PlanBoundingBoxPoint[],any,any,CreatePlanBoundingBoxGraphicOptions)",src/helpers/ArcGISHelpers/createPlanBoundingBoxGraphic.ts#L136:158,TypeScript,17,8,4
"McCabe complexity of 9 for unit filterFinishedPlansForItem.ts.getItemDisplayTitle(FinishedFlightPlanType[],any,number)",LOW,RAW,2026-06-04,30,"filterFinishedPlansForItem.ts.getItemDisplayTitle(FinishedFlightPlanType[],any,number)",src/helpers/timeslider/filterFinishedPlansForItem.ts#L17:37,TypeScript,17,9,3
